Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Carlton North,535 Station St,2,House,1501000,S,Jun-17,3.5,3054,2,1,0,152,1932,Yarra,Northern Metropolitan
Eaglemont,2/12 Ashby Gr,2,Unit,750000,PI,Jun-17,8.9,3084,2,1,1,112,1960,Banyule,Eastern Metropolitan
Ivanhoe East,6 Oakdene Pl,3,House,2525000,VB,Jun-17,7.8,3079,3,2,1,805,1930,Banyule,Eastern Metropolitan
Ivanhoe East,2/3 Rotherwood Rd,2,Unit,535000,S,Jun-17,7.8,3079,2,1,1,0,1960,Banyule,Eastern Metropolitan
Malvern,1/16 Finlayson St,2,Townhouse,910000,S,Jun-17,5.9,3144,2,1,2,195,1969,Stonnington,Southern Metropolitan
Malvern,8 Grace St,3,House,2092464,S,Jun-17,5.9,3144,3,2,2,660,1900,Stonnington,Southern Metropolitan
Malvern,14 Irving St,3,House,4900000,VB,Jun-17,5.9,3144,3,4,2,950,1940,Stonnington,Southern Metropolitan
Malvern,6/36 Johnstone St,2,Unit,592000,S,Jun-17,5.9,3144,2,1,1,0,1977,Stonnington,Southern Metropolitan
Malvern,32A Milton Pde,4,House,3177850,SP,Jun-17,5.9,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,18 Robinson St,4,House,3177850,S,Jun-17,5.9,3144,4,2,3,1006,1964,Stonnington,Southern Metropolitan
Malvern,11/37 Wheatland Rd,1,Unit,455000,S,Jun-17,5.9,3144,1,1,1,1112,1962,Stonnington,Southern Metropolitan
Melton,95 Barries Rd,3,House,388786,SN,Jun-17,31.7,3337,3,2,2,587,1975,Melton,Western Victoria
Melton,1 Irving Rd,4,House,400000,S,Jun-17,31.7,3337,4,2,2,643,1982,Melton,Western Victoria
Melton,31 Plover St,3,House,388786,PN,Jun-17,31.7,3337,3,1,2,590,1975,Melton,Western Victoria
Melton South,19 Kingsford Av,3,House,315000,SP,Jun-17,29.8,3338,3,1,2,623,1979,Melton,Western Victoria
Melton South,1 Tamar Dr,4,House,355000,S,Jun-17,29.8,3338,4,2,1,766,1980,Melton,Western Victoria
Middle Park,67 McGregor St,3,House,2010000,S,Jun-17,3,3206,3,1,0,207,1890,Port Phillip,Southern Metropolitan
Middle Park,92 Neville St,3,House,2238619,SP,Jun-17,3,3206,3,2,0,185,1910,Port Phillip,Southern Metropolitan
Middle Park,204 Page St,6,House,5600000,PI,Jun-17,3,3206,6,4,2,472,1915,Port Phillip,Southern Metropolitan
Middle Park,2 Patterson St,3,House,1850000,PI,Jun-17,3,3206,3,2,1,321,1909,Port Phillip,Southern Metropolitan
Mooroolbark,188 Cardigan Rd,5,House,872000,SP,Jun-17,26.5,3138,5,2,2,1254,1980,Yarra Ranges,Eastern Victoria
Mooroolbark,32 Churchill Dr,3,House,730000,SP,Jun-17,26.5,3138,3,2,2,947,1978,Yarra Ranges,Eastern Victoria
Princes Hill,109 McIlwraith St,3,House,1900000,PI,Jun-17,3.5,3054,3,1,0,204,1910,Yarra,Northern Metropolitan
Seaholme,26 Sussex St,3,House,1360000,S,Jun-17,11,3018,3,2,6,663,1970,Hobsons Bay,Western Metropolitan
Wheelers Hill,87 Chancellor Dr,4,House,1171000,S,Jun-17,16.7,3150,4,2,3,800,1968,Monash,South-Eastern Metropolitan
Williamstown,3 Garden St,3,House,1494000,S,Jun-17,6.8,3016,3,1,0,333,1967,Hobsons Bay,Western Metropolitan
Williamstown,60 Hannan St,5,House,2760000,S,Jun-17,6.8,3016,5,2,2,646,1933,Hobsons Bay,Western Metropolitan
Williamstown,4 Long St,3,House,1285000,S,Jun-17,6.8,3016,3,2,3,448,1967,Hobsons Bay,Western Metropolitan
Williamstown,10 Mullins Ct,4,House,1900000,S,Jun-17,6.8,3016,4,2,1,448,1998,Hobsons Bay,Western Metropolitan
Williamstown,8 Pearson St,3,House,950000,S,Jun-17,6.8,3016,3,1,0,169,1967,Hobsons Bay,Western Metropolitan
Alphington,38 Grange Rd,3,House,1650000,VB,Jun-17,5.7,3078,3,1,2,827,1990,Darebin,Northern Metropolitan
Alphington,30 Shiers St,4,House,2750000,VB,Jun-17,5.7,3078,4,3,4,597,1947,Darebin,Northern Metropolitan
Berwick,59 Bemersyde Dr,4,House,608500,S,Jun-17,35.2,3806,4,2,2,563,1995,Casey,Eastern Victoria
Canterbury,28 Allenby Rd,3,House,1943975,SP,Jun-17,8.4,3126,3,2,1,362,1943,Boroondara,Southern Metropolitan
Canterbury,17 Hassett Av,4,House,2300000,S,Jun-17,8.4,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan
Carlton North,903 Rathdowne St,3,House,1840000,PI,Jun-17,3.5,3054,3,1,1,311,1908,Yarra,Northern Metropolitan
Eaglemont,10 Silverdale Rd,3,House,2270000,VB,Jun-17,8.9,3084,3,1,2,1143,1954,Banyule,Eastern Metropolitan
Ivanhoe East,27 Wallis Av,3,House,1744182,PN,Jun-17,7.8,3079,3,2,2,731,1959,Banyule,Eastern Metropolitan
Ivanhoe East,12 Wilfred Rd,2,House,1853000,S,Jun-17,7.8,3079,2,2,2,751,1960,Banyule,Eastern Metropolitan
Malvern,4a Milton Pde,5,House,3859000,PI,Jun-17,5.9,3144,5,3,2,616,1942,Stonnington,Southern Metropolitan
Malvern,1 Wilks Av,4,House,3900000,S,Jun-17,5.9,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Melton,2 Kym Pl,4,House,420000,S,Jun-17,31.7,3337,4,2,2,642,2004,Melton,Western Victoria
Melton South,24 Brennan St,3,House,419000,S,Jun-17,29.8,3338,3,1,3,603,1979,Melton,Western Victoria
Middle Park,78 Erskine St,4,House,2500000,VB,Jun-17,3,3206,4,3,1,209,1903,Port Phillip,Southern Metropolitan
Middle Park,45 Nimmo St,3,House,2238619,SP,Jun-17,3,3206,3,2,0,187,1880,Port Phillip,Southern Metropolitan
Mont Albert,21 Kingsley Cr,3,House,1565000,S,Jun-17,10.2,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,41 Windsor Cr,3,House,1657000,S,Jun-17,10.2,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mooroolbark,95 Cardigan Rd,4,House,651000,S,Jun-17,26.5,3138,4,2,2,854,1984,Yarra Ranges,Eastern Victoria
Mooroolbark,7 Cowley Ct,3,House,581000,S,Jun-17,26.5,3138,3,1,2,484,1970,Yarra Ranges,Eastern Victoria
Aberfeldie,435 Buckley St,3,House,1210000,S,Jun-17,7.5,3040,3,1,6,645,1991,Moonee Valley,Western Metropolitan
Alphington,1 Shiers St,4,House,1800000,S,Jun-17,5.7,3078,4,1,2,605,1947,Darebin,Northern Metropolitan
Alphington,10/14 Yarralea St,1,House,330000,VB,Jun-17,5.7,3078,1,1,1,60,1970,Yarra,Northern Metropolitan
Aspendale,13/34 Nepean Hwy,2,Unit,695500,PN,Jun-17,21.5,3195,2,1,1,0,1965,Kingston,South-Eastern Metropolitan
Berwick,5 Gretel Pl,3,House,690000,S,Jun-17,35.2,3806,3,2,2,703,1980,Casey,Eastern Victoria
Canterbury,1 Balwyn Rd,4,House,2778864,S,Jun-17,8.4,3126,4,2,2,981,1905,Boroondara,Southern Metropolitan
Canterbury,3/900 Burke Rd,3,Townhouse,1381000,S,Jun-17,8.4,3126,3,2,2,230,1943,Boroondara,Southern Metropolitan
Canterbury,8 Hassett Av,4,House,2260000,S,Jun-17,8.4,3126,4,2,2,748,1941,Boroondara,Southern Metropolitan
Carlton North,454 Canning St,3,House,1717500,S,Jun-17,3.5,3054,3,1,0,202,1908,Yarra,Northern Metropolitan
Carlton North,570 Canning St,4,House,2400000,SP,Jun-17,3.5,3054,4,1,1,163,1920,Yarra,Northern Metropolitan
Carlton North,771 Rathdowne St,3,House,1950000,S,Jun-17,3.5,3054,3,1,1,309,1908,Yarra,Northern Metropolitan
Diamond Creek,1 Brooks Cr,3,House,588000,SP,Jun-17,21.8,3089,3,2,2,790,1983,Nillumbik,Northern Victoria
Ivanhoe East,7 Maltravers Rd,3,House,1744182,VB,Jun-17,7.8,3079,3,3,2,880,1960,Banyule,Eastern Metropolitan
Malvern,5 Banksia Wy,3,Townhouse,1000000,PI,Jun-17,5.9,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,39 Ewart St,4,House,3177850,SP,Jun-17,5.9,3144,4,3,1,502,1964,Stonnington,Southern Metropolitan
Malvern,1C Glenview Av,3,Townhouse,2092464,PI,Jun-17,5.9,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,44 McKinley Av,4,House,3177850,S,Jun-17,5.9,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Melton,102 Palmerston St,4,House,405000,S,Jun-17,31.7,3337,4,2,2,590,1970,Melton,Western Victoria
Melton South,51 Andrew St,3,House,420000,S,Jun-17,29.8,3338,3,2,2,599,1979,Melton,Western Victoria
Melton South,112 Brooklyn Rd,3,House,378708,PN,Jun-17,29.8,3338,3,1,2,585,1985,Melton,Western Victoria
Melton South,44 Brooklyn Rd,3,House,465000,S,Jun-17,29.8,3338,3,1,2,615,1980,Melton,Western Victoria
Middle Park,2/106 Nimmo St,3,Unit,1210000,PI,Jun-17,3,3206,3,1,1,200,1909,Port Phillip,Southern Metropolitan
Middle Park,295 Richardson St,3,House,2238619,S,Jun-17,3,3206,3,1,0,183,1909,Port Phillip,Southern Metropolitan
Mont Albert,7 Hotham St,5,House,2016800,PI,Jun-17,10.2,3127,5,2,4,642,2007,Whitehorse,Eastern Metropolitan
Mooroolbark,14 Fernleigh Dr,4,House,782750,SN,Jun-17,26.5,3138,4,2,2,1513,1993,Yarra Ranges,Eastern Victoria
Riddells Creek,53 Bluegum Cct,4,House,817000,S,Jun-17,47.4,3431,4,2,4,1459,2011,Macedon Ranges,Northern Victoria
Riddells Creek,2 Dwyer Ct,4,House,967500,S,Jun-17,47.4,3431,4,2,4,1459,2011,Macedon Ranges,Northern Victoria
Wheelers Hill,20 Ajax Dr,5,House,1306875,PI,Jun-17,16.7,3150,5,3,0,843,1970,Monash,South-Eastern Metropolitan
Wheelers Hill,7 Darvell Cl,4,House,1272000,S,Jun-17,16.7,3150,4,2,2,733,1980,Monash,South-Eastern Metropolitan
Wheelers Hill,4 Locum Ct,4,House,1240616,PI,Jun-17,16.7,3150,4,2,2,935,1975,Monash,South-Eastern Metropolitan
Williamstown,152 Ferguson St,3,Townhouse,1270450,S,Jun-17,6.8,3016,3,2,2,238,1999,Hobsons Bay,Western Metropolitan
Aberfeldie,5 Rita St,5,House,2905000,S,May-17,7.5,3040,5,3,2,557,2010,Moonee Valley,Western Metropolitan
Aspendale,15 Amberley Av,2,House,680000,S,May-17,21.5,3195,2,1,1,0,1965,Kingston,South-Eastern Metropolitan
Aspendale,31 Mill St,4,House,1150000,PI,May-17,21.5,3195,4,2,2,599,1970,Kingston,South-Eastern Metropolitan
Aspendale,2a Park La,4,House,3000000,VB,May-17,21.5,3195,4,2,2,518,1970,Kingston,South-Eastern Metropolitan
Berwick,2 Greystoke Ct,4,House,667000,S,May-17,35.2,3806,4,2,2,792,1977,Casey,Eastern Victoria
Berwick,65 Peel St,5,House,940000,SN,May-17,35.2,3806,5,4,2,1289,1975,Casey,Eastern Victoria
Berwick,3 Thornley Dr,4,House,740000,S,May-17,35.2,3806,4,2,2,796,2004,Casey,Eastern Victoria
Canterbury,43 Matlock St,3,House,1930000,S,May-17,8.4,3126,3,2,1,359,1910,Boroondara,Southern Metropolitan
Canterbury,6 Maysia St,4,House,2408000,S,May-17,8.4,3126,4,2,2,654,1945,Boroondara,Southern Metropolitan
Canterbury,42 Parlington St,4,House,4750000,S,May-17,8.4,3126,4,3,2,967,1996,Boroondara,Southern Metropolitan
Canterbury,2/67 Wattle Valley Rd,2,Unit,645000,PI,May-17,8.4,3126,2,1,1,2207,1970,Boroondara,Southern Metropolitan
Carlton North,73 Amess St,3,House,1631333,S,May-17,3.5,3054,3,1,0,337,1915,Yarra,Northern Metropolitan
Carlton North,673 Canning St,3,House,1628000,S,May-17,3.5,3054,3,1,0,216,1908,Yarra,Northern Metropolitan
Carlton North,648 Drummond St,2,House,1206750,S,May-17,3.5,3054,2,1,0,109,1890,Yarra,Northern Metropolitan
Chirnside Park,2 Greenridge Ct,4,House,911982,SP,May-17,27.1,3116,4,2,3,734,1996,Yarra Ranges,Eastern Victoria
Ivanhoe East,8 Carmichael St,3,House,1640000,S,May-17,7.8,3079,3,1,2,617,1930,Banyule,Eastern Metropolitan
Malvern,9 Elizabeth St,4,House,3177850,PI,May-17,5.9,3144,4,4,4,370,2009,Stonnington,Southern Metropolitan
Malvern,10 Horace St,4,House,2775000,PI,May-17,5.9,3144,4,2,2,510,1964,Stonnington,Southern Metropolitan
Malvern,13 Nicholls St,3,House,1700000,PI,May-17,5.9,3144,3,2,0,312,1920,Stonnington,Southern Metropolitan
Melton,14 Musk Ct,3,House,295000,SP,May-17,31.7,3337,3,1,4,600,1975,Melton,Western Victoria
Melton South,3 Francis St,4,House,347500,S,May-17,29.8,3338,4,2,1,587,1990,Melton,Western Victoria
Middle Park,89 Armstrong St,3,House,3750000,PI,May-17,3,3206,3,2,1,411,1909,Port Phillip,Southern Metropolitan
Middle Park,150 Page St,3,House,1750000,VB,May-17,3,3206,3,2,0,138,1885,Port Phillip,Southern Metropolitan
Middle Park,286 Richardson St,3,House,2238619,S,May-17,3,3206,3,1,1,247,1909,Port Phillip,Southern Metropolitan
Mont Albert,72 Zetland Rd,4,House,1462000,S,May-17,10.2,3127,4,2,0,420,1910,Whitehorse,Eastern Metropolitan
Wheelers Hill,12 Bellini Av,4,House,1155000,S,May-17,16.7,3150,4,2,2,737,1980,Monash,South-Eastern Metropolitan
Wheelers Hill,127 Lum Rd,4,House,1240616,SN,May-17,16.7,3150,4,2,2,732,1980,Monash,South-Eastern Metropolitan
Wheelers Hill,9 Mill Ct,4,House,1200000,PI,May-17,16.7,3150,4,3,3,858,1980,Monash,South-Eastern Metropolitan
Wheelers Hill,49 Phoenix Dr,5,House,1223000,S,May-17,16.7,3150,5,3,2,762,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,5 Rubens Ct,4,House,1035000,S,May-17,16.7,3150,4,2,2,702,1980,Monash,South-Eastern Metropolitan
Williamstown,11 Hosking St,3,House,1367000,SP,May-17,6.8,3016,3,1,2,410,1967,Hobsons Bay,Western Metropolitan
Williamstown,2/70 Osborne St,2,Unit,880000,S,May-17,6.8,3016,2,1,2,169,2000,Hobsons Bay,Western Metropolitan
Berwick,9 Geranium Ct,4,House,920000,S,Jul-17,35.2,3806,4,5,2,638,2014,Casey,Eastern Victoria
Berwick,9 Sunview Pl,4,House,950000,SA,Jul-17,35.2,3806,4,4,2,603,2007,Casey,Eastern Victoria
Eaglemont,129 Banksia St,3,House,1300000,VB,Jul-17,8.9,3084,3,1,2,615,1950,Banyule,Eastern Metropolitan
Malvern,4/30 Finlayson St,1,Unit,338000,SP,Jul-17,5.9,3144,1,1,1,0,1970,Stonnington,Southern Metropolitan
Melton,28 Atkin St,4,House,550000,PI,Jul-17,31.7,3337,4,2,2,1241,1970,Melton,Western Victoria
Melton,22 Bittern St,3,House,373500,S,Jul-17,31.7,3337,3,2,2,586,1980,Melton,Western Victoria
Melton South,69 Andrew St,3,House,378708,PI,Jul-17,29.8,3338,3,2,2,699,2000,Melton,Western Victoria
Melton South,1/33 Staughton St,2,House,280500,S,Jul-17,29.8,3338,2,1,1,180,1990,Melton,Western Victoria
Middle Park,201 Ashworth St,3,House,2238619,S,Jul-17,3,3206,3,1,0,88,2000,Port Phillip,Southern Metropolitan
Mooroolbark,5 Byron Ct,3,House,650000,PI,Jul-17,26.5,3138,3,2,2,1103,1976,Yarra Ranges,Eastern Victoria
Mooroolbark,3 Dunoon St,4,House,782750,W,Jul-17,26.5,3138,4,2,2,447,1984,Yarra Ranges,Eastern Victoria
Mooroolbark,103 Landscape Dr,4,House,845000,SP,Jul-17,26.5,3138,4,2,3,926,1984,Yarra Ranges,Eastern Victoria
Wheelers Hill,6 Leon St,5,House,1306875,SN,Jul-17,16.7,3150,5,2,2,652,1975,Monash,South-Eastern Metropolitan
Wheelers Hill,930 Waverley Rd,4,House,1240616,SN,Jul-17,16.7,3150,4,4,2,628,2014,Monash,South-Eastern Metropolitan
Williamstown,7 Alfred Pl,3,House,1200000,PI,Jul-17,6.8,3016,3,2,0,159,1967,Hobsons Bay,Western Metropolitan
Williamstown,13 Lakeside Pl,3,House,1270000,SP,Jul-17,6.8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,39 Osborne St,3,House,1270450,SP,Jul-17,6.8,3016,3,2,1,500,1900,Hobsons Bay,Western Metropolitan
Williamstown,2/87 Railway Cr,2,Unit,650000,SP,Jul-17,6.8,3016,2,1,1,0,1983,Hobsons Bay,Western Metropolitan
Aberfeldie,241 Buckley St,4,House,1380000,VB,Aug-17,7.5,3040,4,2,2,766,1980,Moonee Valley,Western Metropolitan
Aberfeldie,130A The Boulevard,4,House,2300000,VB,Aug-17,7.5,3040,4,2,2,580,1980,Moonee Valley,Western Metropolitan
Aberfeldie,53a Vida St,3,Townhouse,1370000,S,Aug-17,7.5,3040,3,2,2,416,1991,Moonee Valley,Western Metropolitan
Alphington,30 Kelvin Rd,3,House,1625000,VB,Aug-17,5.7,3078,3,2,1,300,1990,Darebin,Northern Metropolitan
Berwick,3 Ellaswood Cl,4,House,683000,S,Aug-17,35.2,3806,4,2,2,670,2002,Casey,Eastern Victoria
Canterbury,13 Golding St,4,House,2100000,S,Aug-17,8.4,3126,4,2,4,544,1941,Boroondara,Southern Metropolitan
Canterbury,3 Leeds St,4,House,2725000,SA,Aug-17,8.4,3126,4,2,2,650,2006,Boroondara,Southern Metropolitan
Canterbury,11 Parlington St,4,House,3250000,VB,Aug-17,8.4,3126,4,2,3,855,1941,Boroondara,Southern Metropolitan
Diamond Creek,14 Fuller St,4,House,898000,SP,Aug-17,21.8,3089,4,3,2,705,2012,Nillumbik,Northern Victoria
Diamond Creek,11 Wayland Ct,3,House,815000,S,Aug-17,21.8,3089,3,2,3,790,1980,Nillumbik,Northern Victoria
Hurstbridge,40 Anzac Av,5,House,790000,S,Aug-17,26.1,3099,5,2,2,1034,1985,Nillumbik,Northern Victoria
Ivanhoe East,65 Wilfred Rd,4,House,2020000,S,Aug-17,7.8,3079,4,3,2,575,1952,Banyule,Eastern Metropolitan
Malvern,20 Coonil Cr,4,House,4050000,S,Aug-17,5.9,3144,4,3,2,787,1915,Stonnington,Southern Metropolitan
Malvern,7A Isabella St,3,House,2092464,S,Aug-17,5.9,3144,3,1,1,562,1940,Stonnington,Southern Metropolitan
Malvern,1219 Malvern Rd,3,House,1650000,S,Aug-17,5.9,3144,3,1,2,354,1880,Stonnington,Southern Metropolitan
Malvern,30 Warner St,3,House,2020000,PI,Aug-17,5.9,3144,3,2,2,400,2007,Stonnington,Southern Metropolitan
Melton,62 Oneills Rd,4,House,375000,SP,Aug-17,31.7,3337,4,2,2,733,1982,Melton,Western Victoria
Mooroolbark,39 Diane Cr,3,House,930000,S,Aug-17,26.5,3138,3,1,4,905,1969,Yarra Ranges,Eastern Victoria
Princes Hill,24 Arnold St,3,House,1724000,S,Aug-17,3.5,3054,3,1,2,278,1913,Yarra,Northern Metropolitan
Princes Hill,78 Arnold St,3,House,1540000,S,Aug-17,3.5,3054,3,2,1,288,1913,Yarra,Northern Metropolitan
Wheelers Hill,4 Bowden Ct,4,House,1240616,SN,Aug-17,16.7,3150,4,2,2,820,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,18 Garnett Rd,4,House,1184000,S,Aug-17,16.7,3150,4,2,2,700,1980,Monash,South-Eastern Metropolitan
Wheelers Hill,3 Jensen Ct,4,House,1157000,PI,Aug-17,16.7,3150,4,2,2,752,1971,Monash,South-Eastern Metropolitan
Wheelers Hill,19 Kooringa Cr,5,House,1100000,S,Aug-17,16.7,3150,5,2,2,672,1970,Monash,South-Eastern Metropolitan
Williamstown,119 Hannan St,4,House,2200000,S,Aug-17,6.8,3016,4,3,2,650,1956,Hobsons Bay,Western Metropolitan
Alphington,2 Perry St,3,House,1110000,PI,Jul-17,5.7,3078,3,1,2,524,1990,Darebin,Northern Metropolitan
Aspendale,5/148 Nepean Hwy,3,Townhouse,805000,S,Jul-17,21.5,3195,3,2,2,0,2006,Kingston,South-Eastern Metropolitan
Eaglemont,104 Studley Rd,3,House,1440000,S,Jul-17,8.9,3084,3,1,2,598,1955,Banyule,Eastern Metropolitan
Ivanhoe East,82 McArthur Rd,2,House,1601000,S,Jul-17,7.8,3079,2,1,2,697,1960,Banyule,Eastern Metropolitan
Malvern,3/26 McArthur St,2,Unit,575000,PI,Jul-17,5.9,3144,2,1,1,0,1999,Stonnington,Southern Metropolitan
Melton South,13 Bridge Rd,3,House,341000,S,Jul-17,29.8,3338,3,2,4,578,1979,Melton,Western Victoria
Melton South,15 Kurrajong Cr,3,House,336000,S,Jul-17,29.8,3338,3,1,1,580,1975,Melton,Western Victoria
Melton South,23 Neerim St,4,House,426000,S,Jul-17,29.8,3338,4,2,3,655,1975,Melton,Western Victoria
Mooroolbark,36 Bellara Dr,3,House,637500,SP,Jul-17,26.5,3138,3,1,1,609,1969,Yarra Ranges,Eastern Victoria
Mooroolbark,27 Marion Av,3,House,780000,PI,Jul-17,26.5,3138,3,2,3,1469,1969,Yarra Ranges,Eastern Victoria
Waterways,7 Portland Pl,4,House,1265000,S,Jul-17,21.5,3195,4,2,2,604,2004,Kingston,South-Eastern Metropolitan
Wheelers Hill,994 Waverley Rd,5,House,1090000,S,Jul-17,16.7,3150,5,2,2,698,1978,Monash,South-Eastern Metropolitan
Williamstown,47 Pasco St,4,House,1920000,SP,Jul-17,6.8,3016,4,2,0,388,1900,Hobsons Bay,Western Metropolitan
Aberfeldie,45 Afton St,3,House,2050000,SP,Jul-17,7.5,3040,3,2,6,402,1991,Moonee Valley,Western Metropolitan
Aberfeldie,45A Afton St,3,House,1227816,PN,Jul-17,7.5,3040,3,3,2,401,2009,Moonee Valley,Western Metropolitan
Aberfeldie,5 Aroona Ct,3,House,1680000,SP,Jul-17,7.5,3040,3,2,2,673,1965,Moonee Valley,Western Metropolitan
Aberfeldie,4/37 St Kinnord St,1,Unit,280000,VB,Jul-17,7.5,3040,1,1,1,0,1970,Moonee Valley,Western Metropolitan
Aberfeldie,6/39 St Kinnord St,1,Unit,310000,S,Jul-17,7.5,3040,1,1,1,1715,1970,Moonee Valley,Western Metropolitan
Aberfeldie,18 Valencia St,5,House,1472000,S,Jul-17,7.5,3040,5,3,2,486,2012,Moonee Valley,Western Metropolitan
Aspendale,14 Ebb St,3,House,970000,VB,Jul-17,21.5,3195,4,2,2,612,1960,Kingston,South-Eastern Metropolitan
Aspendale,8A Lawrence Av,2,Townhouse,711000,S,Jul-17,21.5,3195,2,1,1,0,1965,Kingston,South-Eastern Metropolitan
Berwick,2 Northgate Dr,4,House,775000,VB,Jul-17,35.2,3806,4,2,2,520,2002,Casey,Eastern Victoria
Berwick,5 Russel Av,3,House,755000,S,Jul-17,35.2,3806,3,2,2,840,1975,Casey,Eastern Victoria
Carlton North,51 Davis St,3,House,1400000,VB,Jul-17,3.5,3054,3,2,0,107,1908,Yarra,Northern Metropolitan
Melton,53 Barries Rd,3,House,388786,SN,Jul-17,31.7,3337,3,1,2,780,1970,Melton,Western Victoria
Melton South,30 Bennett St,3,House,375000,S,Jul-17,29.8,3338,3,1,2,584,1983,Melton,Western Victoria
Melton South,8 Charles Ct,3,House,326000,S,Jul-17,29.8,3338,3,1,1,611,1985,Melton,Western Victoria
Melton South,6 Denny Pl,3,House,400000,SP,Jul-17,29.8,3338,3,2,2,800,1979,Melton,Western Victoria
Melton South,39 First Av,3,House,412250,S,Jul-17,29.8,3338,3,1,2,592,1979,Melton,Western Victoria
Melton South,7 Waratah St,4,House,384625,SP,Jul-17,29.8,3338,4,2,0,594,1960,Melton,Western Victoria
Mooroolbark,7 Hedwig Dr,3,House,718042,PI,Jul-17,26.5,3138,3,2,2,841,1969,Yarra Ranges,Eastern Victoria
Wheelers Hill,11 Bluegum Av,5,House,1591000,S,Jul-17,16.7,3150,5,3,3,923,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,6 Reynolds Av,5,House,1490000,S,Jul-17,16.7,3150,5,3,4,677,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,5 Timaru Ct,4,House,1240616,PI,Jul-17,16.7,3150,4,2,1,653,1980,Monash,South-Eastern Metropolitan
Williamstown,22 Hotham St,4,House,1440000,S,Jul-17,6.8,3016,4,2,0,240,1900,Hobsons Bay,Western Metropolitan
Alphington,2A Constance St,3,House,1337591,S,Jul-17,5.7,3078,3,1,2,667,1950,Yarra,Northern Metropolitan
Alphington,1/16 Miller St,3,House,1305000,PI,Jul-17,5.7,3078,3,1,2,524,1990,Darebin,Northern Metropolitan
Aspendale,2 Harrison La,3,Townhouse,997167,PI,Jul-17,21.5,3195,3,2,2,1224,1989,Kingston,South-Eastern Metropolitan
Aspendale,36 Laura St,4,House,1125000,S,Jul-17,21.5,3195,4,2,2,518,1970,Kingston,South-Eastern Metropolitan
Aspendale,4 Roycroft Av,4,House,1510000,S,Jul-17,21.5,3195,4,2,4,387,1970,Kingston,South-Eastern Metropolitan
Berwick,33 Jane St,3,House,620000,S,Jul-17,35.2,3806,3,1,2,792,1970,Casey,Eastern Victoria
Berwick,67 Strathavan Dr,4,House,790250,PI,Jul-17,35.2,3806,4,3,2,890,1992,Casey,Eastern Victoria
Brookfield,30 Pinrush Rd,4,House,456000,S,Jul-17,29.8,3338,4,2,2,576,2010,Melton,Western Victoria
Carlton North,384 Canning St,2,House,1690000,S,Jul-17,3.5,3054,2,1,1,173,1932,Yarra,Northern Metropolitan
Carlton North,9/1062 Lygon St,3,Unit,550000,PI,Jul-17,3.5,3054,3,1,1,222,1908,Yarra,Northern Metropolitan
Diamond Creek,2/18 Bruce St,3,House,632000,S,Jul-17,21.8,3089,3,2,2,790,1983,Nillumbik,Northern Victoria
Diamond Creek,31 Phipps Cr,2,House,621000,SN,Jul-17,21.8,3089,2,1,0,344,1960,Nillumbik,Northern Victoria
Eaglemont,18 Carlsberg Rd,4,House,3300000,S,Jul-17,8.9,3084,4,2,3,1783,1950,Banyule,Eastern Metropolitan
Ivanhoe East,51 Wilfred Rd,4,House,2020000,PI,Jul-17,7.8,3079,4,3,3,1022,1952,Banyule,Eastern Metropolitan
Melton South,24 Blaxland Rd,3,House,300000,S,Jul-17,29.8,3338,3,1,1,585,1979,Melton,Western Victoria
Melton South,48 Manson Dr,3,House,385000,S,Jul-17,29.8,3338,3,1,2,670,1975,Melton,Western Victoria
Middle Park,6/178 Canterbury Rd,3,Unit,2238619,SP,Jul-17,3,3206,3,1,1,0,1909,Port Phillip,Southern Metropolitan
Mont Albert,1/381 Elgar Rd,3,Townhouse,943000,S,Jul-17,10.2,3127,3,1,1,248,2000,Whitehorse,Eastern Metropolitan
Mont Albert,3/81 Victoria Cr,2,Unit,731476,SA,Jul-17,10.2,3127,2,1,1,146,1960,Whitehorse,Eastern Metropolitan
Mooroolbark,149 Manchester Rd,3,House,696000,S,Jul-17,26.5,3138,3,1,2,886,1960,Yarra Ranges,Eastern Victoria
Wheelers Hill,7 Ondine Dr,5,House,1095000,S,Jul-17,16.7,3150,5,2,2,629,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,9 Xavier Dr,4,House,1240616,PN,Jul-17,16.7,3150,4,2,2,656,1980,Monash,South-Eastern Metropolitan
