Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Aberfeldie,5 Aroona Ct,3,h,1680000,SP,Jul-17,7.5,3040,3,2,2,673,1965,Moonee Valley,Western Metropolitan
Aberfeldie,4/37 St Kinnord St,1,u,280000,VB,Jul-17,7.5,3040,1,1,1,0,1970,Moonee Valley,Western Metropolitan
Aberfeldie,6/39 St Kinnord St,1,u,310000,S,Jul-17,7.5,3040,1,1,1,1715,1970,Moonee Valley,Western Metropolitan
Aberfeldie,18 Valencia St,5,h,1472000,S,Jul-17,7.5,3040,5,3,2,486,2012,Moonee Valley,Western Metropolitan
Airport West,11 Bedford St,3,h,766086,SN,Jul-17,10.4,3042,3,1,1,307,1950,Moonee Valley,Western Metropolitan
Airport West,6/6 Etzel St,2,u,454000,S,Jul-17,10.4,3042,2,1,1,182,1985,Moonee Valley,Western Metropolitan
Airport West,3/81 McIntosh St,3,u,635000,S,Jul-17,10.4,3042,3,1,2,458,1980,Moonee Valley,Western Metropolitan
Altona,16 Cain Ct,3,h,1005000,SP,Jul-17,11,3018,3,1,2,636,1982,Hobsons Bay,Western Metropolitan
Altona,1/26 Maidstone St,4,t,820000,SP,Jul-17,11,3018,4,2,2,288,1970,Hobsons Bay,Western Metropolitan
Altona,72 McIntyre Dr,3,h,843588,SP,Jul-17,11,3018,3,1,3,529,1970,Hobsons Bay,Western Metropolitan
Altona,174 Queen St,3,h,843588,SP,Jul-17,11,3018,3,2,6,742,1990,Hobsons Bay,Western Metropolitan
Altona,64 Queen St,4,h,1360000,S,Jul-17,11,3018,4,2,4,615,1975,Hobsons Bay,Western Metropolitan
Altona,6 Rose St,3,h,950000,SP,Jul-17,11,3018,3,1,1,399,1982,Hobsons Bay,Western Metropolitan
Altona Meadows,52 Shirley St,3,h,620000,S,Jul-17,15.5,3028,3,1,2,466,1975,Hobsons Bay,Western Metropolitan
Altona North,12 Chambers Rd,3,h,830000,SP,Jul-17,9.4,3025,3,2,2,529,1965,Hobsons Bay,Western Metropolitan
Altona North,131 Chambers Rd,3,h,730000,S,Jul-17,9.4,3025,3,1,1,276,1972,Hobsons Bay,Western Metropolitan
Altona North,313 Millers Rd,4,h,805000,S,Jul-17,9.4,3025,4,2,5,562,1950,Hobsons Bay,Western Metropolitan
Altona North,2/16 Stapley Cr,2,h,510000,S,Jul-17,9.4,3025,2,1,1,170,2001,Hobsons Bay,Western Metropolitan
Ardeer,48 McLaughlin St,3,h,645000,S,Jul-17,12.8,3022,3,1,1,603,1965,Brimbank,Western Metropolitan
Armadale,2/579 Dandenong Rd,2,u,980460,SP,Jul-17,6.3,3143,2,1,1,0,1959,Stonnington,Southern Metropolitan
Armadale,16/74 Denbigh Rd,2,u,486000,S,Jul-17,6.3,3143,2,1,2,0,1960,Stonnington,Southern Metropolitan
Ascot Vale,2/41 Sandown Rd,3,t,855000,S,Jul-17,4.3,3032,3,1,2,159,2011,Moonee Valley,Western Metropolitan
Ascot Vale,67 The Parade,2,h,1035000,S,Jul-17,4.3,3032,2,1,1,319,1900,Moonee Valley,Western Metropolitan
Ascot Vale,85 The Parade,3,h,1310000,S,Jul-17,4.3,3032,3,1,2,523,1941,Moonee Valley,Western Metropolitan
Glen Iris,4/5 Leopold St,2,u,782500,S,Sep-17,7.3,3146,2,2,1,345,1965,Boroondara,Southern Metropolitan
Ashwood,5 Kiewa St,4,h,1450000,S,Jul-17,10.2,3147,4,2,1,803,1965,Monash,Southern Metropolitan
Ashwood,47B Vannam Dr,3,t,1060000,S,Jul-17,10.2,3147,3,2,2,343,2000,Monash,Southern Metropolitan
Aspendale,14 Ebb St,3,h,970000,VB,Jul-17,21.5,3195,4,2,2,612,1960,Kingston,South-Eastern Metropolitan
Aspendale,8A Lawrence Av,2,t,711000,S,Jul-17,21.5,3195,2,1,1,0,1965,Kingston,South-Eastern Metropolitan
Aspendale Gardens,12 Pacific Dr,4,h,840000,VB,Jul-17,21.5,3195,4,2,2,383,1980,Kingston,South-Eastern Metropolitan
Avondale Heights,26 Clarendon St,4,h,665000,PI,Jul-17,9.5,3034,4,1,1,538,1982,Moonee Valley,Western Metropolitan
Avondale Heights,49 Ridge Dr,3,h,750000,PI,Jul-17,9.5,3034,3,1,2,561,1990,Moonee Valley,Western Metropolitan
Avondale Heights,55 Ridge Dr,5,h,800000,VB,Jul-17,9.5,3034,5,2,3,577,1985,Moonee Valley,Western Metropolitan
Balaclava,1/40 Sycamore Gr,1,u,389500,SP,Jul-17,6.4,3183,1,1,1,0,1940,Port Phillip,Southern Metropolitan
Hawthorn,8 Osborne Ct,2,h,781766,S,Dec-16,4.6,3122,2,1,1,304,1940,Boroondara,Southern Metropolitan
Hawthorn,15/284 Barkers Rd,2,u,781766,PN,Aug-16,4.6,3122,2,1,1,129,1968,Boroondara,Southern Metropolitan
Hawthorn,8/150 Barkers Rd,2,u,781766,S,May-16,4.6,3122,2,1,1,0,2000,Boroondara,Southern Metropolitan
Hawthorn,11/284 Barkers Rd,2,u,781766,S,May-16,4.6,3122,2,1,1,0,1968,Boroondara,Southern Metropolitan
Hawthorn,8/352 Auburn Rd,2,u,781766,S,Sep-16,4.6,3122,2,1,1,0,1968,Boroondara,Southern Metropolitan
Hawthorn,9/180 Riversdale Rd,2,u,781766,SP,Dec-16,4.6,3122,2,1,1,0,1968,Boroondara,Southern Metropolitan
Hawthorn,7/35 Hill St,2,u,781766,S,Aug-16,4.6,3122,2,1,1,0,1968,Boroondara,Southern Metropolitan
Bayswater,6 Larne Av,2,u,620000,S,Jul-17,23.2,3153,2,1,1,288,1980,Knox,Eastern Metropolitan
Beaconsfield,12 Windsor Dr,4,h,670000,SP,Jul-17,39,3807,4,2,2,900,2005,Cardinia,Eastern Victoria
Beaumaris,16A Coronet Gr,3,t,1850000,PI,Jul-17,17.3,3193,3,3,2,252,2007,Bayside,Southern Metropolitan
Bellfield,9 Sullivan St,2,h,906000,S,Jul-17,8.8,3081,2,1,1,617,1960,Banyule,Eastern Metropolitan
Bentleigh,11 Buckingham Av,3,h,1640000,S,Jul-17,11.4,3204,3,1,3,585,1967,Glen Eira,Southern Metropolitan
Bentleigh,34b Marquis Rd,4,t,1420000,VB,Jul-17,11.4,3204,4,2,2,570,1971,Glen Eira,Southern Metropolitan
Bentleigh,22 Mortimore St,3,h,1610000,S,Jul-17,11.4,3204,3,2,2,672,1967,Glen Eira,Southern Metropolitan
Bentleigh,2/21 Vickery St,2,u,410000,PI,Jul-17,11.4,3204,2,1,1,834,1967,Glen Eira,Southern Metropolitan
Bentleigh,12 Wood St,5,h,1500000,PI,Jul-17,11.4,3204,5,2,2,591,1950,Glen Eira,Southern Metropolitan
Bentleigh East,1a Benina St,2,u,860000,S,Jul-17,13.8,3165,2,1,1,230,1990,Glen Eira,Southern Metropolitan
Berwick,2 Northgate Dr,4,h,775000,VB,Jul-17,35.2,3806,4,2,2,520,2002,Casey,Eastern Victoria
Berwick,5 Russel Av,3,h,755000,S,Jul-17,35.2,3806,3,2,2,840,1975,Casey,Eastern Victoria
Blackburn,1/21 Lithgow Av,2,u,1010025,SN,Jul-17,13.4,3130,2,1,1,218,1962,Whitehorse,Eastern Metropolitan
Blackburn,488 Middleborough Rd,3,h,1020000,PI,Jul-17,13.4,3130,3,1,4,624,1956,Whitehorse,Eastern Metropolitan
Blackburn South,2A Stewart Av,3,h,874000,S,Jul-17,13.4,3130,3,2,1,232,2014,Whitehorse,Eastern Metropolitan
Boronia,41 Southey Rd,3,h,748833,SN,Jul-17,25,3155,3,1,2,768,1987,Knox,Eastern Metropolitan
Box Hill,8/1 Via Media,2,u,704861,SN,Jul-17,10.9,3128,2,1,1,151,1980,Whitehorse,Eastern Metropolitan
Braybrook,12/27 Marnoo St,3,t,560000,S,Jul-17,8.6,3019,3,1,1,158,2002,Maribyrnong,Western Metropolitan
Brighton East,4/3 Gleniffer Av,2,u,620000,S,Jul-17,10.3,3187,2,1,1,972,1963,Bayside,Southern Metropolitan
Brighton East,10 Grant St,3,h,1500000,S,Jul-17,10.3,3187,3,2,1,279,1990,Bayside,Southern Metropolitan
Brighton East,8 Robinson St,3,h,1431982,SN,Jul-17,10.3,3187,3,1,2,743,1964,Bayside,Southern Metropolitan
Broadmeadows,82 Cuthbert St,3,h,450000,S,Jul-17,14,3047,3,1,1,0,1960,Hume,Northern Metropolitan
Broadmeadows,4 Holberry St,3,h,560000,S,Jul-17,14,3047,3,1,1,639,1973,Hume,Northern Metropolitan
Brunswick,148 Donald St,3,h,1120000,S,Jul-17,5.2,3056,3,1,1,322,1920,Moreland,Northern Metropolitan
Brunswick,54 Dunstan Av,2,h,1110000,S,Jul-17,5.2,3056,2,1,0,196,1922,Moreland,Northern Metropolitan
Brunswick,9 First Av,3,h,1260000,S,Jul-17,5.2,3056,3,2,1,470,1929,Moreland,Northern Metropolitan
Brunswick,24 Mitchell St,4,h,1790000,S,Jul-17,5.2,3056,4,3,6,733,1950,Moreland,Northern Metropolitan
Brunswick East,408/1 Brunswick Rd,1,u,390500,SP,Jul-17,4,3057,1,1,1,0,2011,Moreland,Northern Metropolitan
Brunswick East,315/408 Lygon St,1,u,370000,VB,Jul-17,4,3057,1,1,1,178,1993,Moreland,Northern Metropolitan
Brunswick West,1/78 Melville Rd,2,t,592000,SA,Jul-17,5.2,3055,2,1,1,210,1972,Moreland,Northern Metropolitan
Bundoora,22 Alma Rd,4,h,800000,SP,Jul-17,12.1,3083,4,1,1,535,1993,Banyule,Northern Metropolitan
Bundoora,43 Cheadle Cr,5,h,999000,S,Jul-17,12.1,3083,5,2,2,627,1991,Banyule,Northern Metropolitan
Bundoora,398 Grimshaw St,3,h,680000,S,Jul-17,12.1,3083,3,1,3,539,1972,Banyule,Northern Metropolitan
Burwood East,35 Lenna St,3,h,989818,SN,Jul-17,14.7,3151,3,1,2,665,1950,Whitehorse,Eastern Metropolitan
Cairnlea,17 Blackwood Ct,4,h,750000,PI,Jul-17,14.8,3023,4,2,2,447,2006,Brimbank,Western Metropolitan
Hawthorn,7/150 Barkers Rd,2,u,781766,S,Sep-16,4.6,3122,2,1,1,0,1950,Boroondara,Southern Metropolitan
Hawthorn,3/22 Connell St,2,u,781766,SP,Sep-16,4.6,3122,2,1,1,1228,1960,Boroondara,Southern Metropolitan
Carlton,66 Palmerston St,3,h,920000,S,Jul-17,1.6,3053,3,1,0,98,1900,Melbourne,Northern Metropolitan
Carlton,1/249 Rathdowne St,2,u,783348,SP,Jul-17,1.6,3053,2,2,1,0,1992,Melbourne,Northern Metropolitan
Carlton North,51 Davis St,3,h,1400000,VB,Jul-17,3.5,3054,3,2,0,107,1908,Yarra,Northern Metropolitan
Carnegie,5/9 Cosy Gum Rd,2,u,796000,S,Jul-17,10.1,3163,2,1,2,0,1975,Glen Eira,Southern Metropolitan
Carnegie,1/242 Koornang Rd,2,u,685954,PN,Jul-17,10.1,3163,2,1,2,0,1970,Glen Eira,Southern Metropolitan
Carnegie,3/1 Milton St,2,u,685954,SP,Jul-17,10.1,3163,2,1,1,1083,1970,Glen Eira,Southern Metropolitan
Carnegie,7 Porter Rd,3,h,1241500,SN,Jul-17,10.1,3163,3,1,2,585,1976,Glen Eira,Southern Metropolitan
Carnegie,9 Vine Gr,2,h,1630000,S,Jul-17,10.1,3163,2,1,1,618,1980,Glen Eira,Southern Metropolitan
Carnegie,2A Walden Gr,3,h,1050000,VB,Jul-17,10.1,3163,3,1,2,184,1990,Glen Eira,Southern Metropolitan
Carrum,15A Riversdale Av,3,h,825000,S,Jul-17,31.2,3197,3,2,1,355,1974,Kingston,South-Eastern Metropolitan
Carrum,2/66 Whatley St,2,u,655000,S,Jul-17,31.2,3197,2,1,2,198,1970,Kingston,South-Eastern Metropolitan
Caulfield North,6/374 Dandenong Rd,2,u,610000,PI,Jul-17,7.8,3161,2,1,1,816,2007,Glen Eira,Southern Metropolitan
Chadstone,3/22 Stapley Cr,3,t,977500,S,Jul-17,11.7,3148,3,3,3,209,2012,Monash,Southern Metropolitan
Chelsea,1/15 Cross Rd,2,u,639000,S,Jul-17,27,3196,2,1,2,278,1980,Kingston,South-Eastern Metropolitan
Cheltenham,10 Cronin Ct,4,h,1138000,S,Jul-17,17.9,3192,4,2,1,536,1968,Kingston,Southern Metropolitan
Cheltenham,30 Nancy St,3,h,1050000,PI,Jul-17,17.9,3192,3,1,2,539,1970,Kingston,Southern Metropolitan
Clifton Hill,11/165 Noone St,2,u,640000,SA,Jul-17,3.6,3068,2,2,1,533,2011,Yarra,Northern Metropolitan
Coburg,35 Belgrave St,3,h,1285000,S,Jul-17,6.7,3058,3,1,2,579,1930,Moreland,Northern Metropolitan
Coburg,1B Crozier St,3,h,890000,S,Jul-17,6.7,3058,3,2,2,190,2015,Moreland,Northern Metropolitan
Coburg,41 Mayfield St,4,h,1086225,SP,Jul-17,6.7,3058,4,2,1,488,1942,Moreland,Northern Metropolitan
Collingwood,92 Gold St,2,h,901189,VB,Jul-17,2,3066,2,1,0,190,1923,Yarra,Northern Metropolitan
Collingwood,53 Mater St,2,h,1080000,S,Jul-17,2,3066,2,1,0,0,1890,Yarra,Northern Metropolitan
Craigieburn,55 Champion Pde,4,h,604853,SN,Jul-17,20.6,3064,4,2,2,405,2003,Hume,Northern Metropolitan
Craigieburn,42 Excelsior Hts,6,h,1000000,S,Jul-17,20.6,3064,6,3,2,752,1997,Hume,Northern Metropolitan
Craigieburn,11 Heytesbury Cr,3,h,607500,S,Jul-17,20.6,3064,3,2,2,654,1999,Hume,Northern Metropolitan
Craigieburn,30 Medway Rd,4,h,604853,SN,Jul-17,20.6,3064,4,3,2,653,1980,Hume,Northern Metropolitan
Craigieburn,22 Moresby Ct,3,h,503933,SN,Jul-17,20.6,3064,3,2,2,514,2006,Hume,Northern Metropolitan
Craigieburn,60 Northumberland Cct,3,h,500000,S,Jul-17,20.6,3064,3,2,2,448,2008,Hume,Northern Metropolitan
Craigieburn,24 Paddington St,3,h,515000,S,Jul-17,20.6,3064,3,2,2,490,2002,Hume,Northern Metropolitan
Craigieburn,70 Penhall Dr,3,h,510000,S,Jul-17,20.6,3064,3,2,2,350,2014,Hume,Northern Metropolitan
Craigieburn,36 Serenity Wy,4,h,592500,S,Jul-17,20.6,3064,4,2,2,448,2011,Hume,Northern Metropolitan
Craigieburn,6 Virtue Wy,4,h,595000,S,Jul-17,20.6,3064,4,2,2,420,2015,Hume,Northern Metropolitan
Craigieburn,34 Windrock Av,2,h,346540,PI,Jul-17,20.6,3064,2,1,1,299,2013,Hume,Northern Metropolitan
Croydon,8 Railway Cr,3,h,1005000,S,Jul-17,23,3136,3,1,1,1018,1965,Maroondah,Eastern Metropolitan
Dallas,37 Benalla St,3,h,439286,SN,Jul-17,14,3047,3,1,1,613,1970,Hume,Northern Metropolitan
Dandenong,1 Caroline St,3,h,669000,S,Jul-17,24.7,3175,3,1,1,713,1960,Greater Dandenong,South-Eastern Metropolitan
Dandenong,43 Fifth Av,3,h,637636,PI,Jul-17,24.7,3175,3,1,1,653,1955,Greater Dandenong,South-Eastern Metropolitan
Dandenong,1462 Heatherton Rd,3,h,880000,S,Jul-17,24.7,3175,3,2,10,734,1975,Greater Dandenong,South-Eastern Metropolitan
Dandenong North,7 Belmont Av,3,h,560000,S,Jul-17,24.7,3175,3,1,2,630,1972,Greater Dandenong,South-Eastern Metropolitan
Dandenong North,7 Buchan St,5,h,895000,S,Jul-17,24.7,3175,5,2,4,779,1970,Greater Dandenong,South-Eastern Metropolitan
Deer Park,15 Abercairn Ct,3,h,572000,S,Jul-17,14.8,3023,3,3,6,585,1982,Brimbank,Western Metropolitan
Deer Park,38 Salmond St,4,h,548500,SN,Jul-17,14.8,3023,4,2,4,611,1960,Brimbank,Western Metropolitan
Delahey,11 Barley Ct,4,h,505000,S,Jul-17,18,3037,4,2,2,344,1995,Brimbank,Western Metropolitan
Delahey,29 Kingsley Pl,3,h,550000,PI,Jul-17,18,3037,3,2,2,668,1996,Brimbank,Western Metropolitan
Doncaster,5 Alma Ct,5,h,1530000,S,Jul-17,12.4,3108,5,3,2,851,1975,Manningham,Eastern Metropolitan
Doncaster,2/763 Doncaster Rd,3,t,900000,VB,Jul-17,12.4,3108,3,2,2,554,1978,Manningham,Eastern Metropolitan
Doncaster East,18B Churchill St,3,t,816000,S,Jul-17,14.3,3109,3,1,2,0,2010,Manningham,Eastern Metropolitan
Doncaster East,45 Elizabeth St,4,h,1385000,S,Jul-17,14.3,3109,4,3,2,417,1980,Manningham,Eastern Metropolitan
Doncaster East,30A Renshaw St,4,t,1380000,VB,Jul-17,14.3,3109,4,2,2,693,1983,Manningham,Eastern Metropolitan
Doncaster East,2/14 Talford St,3,u,1197386,SN,Jul-17,14.3,3109,3,2,2,291,1984,Manningham,Eastern Metropolitan
Donvale,49 Lisbeth Av,3,h,914444,SA,Jul-17,16.1,3111,3,1,1,725,1987,Manningham,Eastern Metropolitan
Donvale,66 Lisbeth Av,3,h,900000,PI,Jul-17,16.1,3111,3,1,2,726,1987,Manningham,Eastern Metropolitan
Doveton,33 Kanooka Gr,2,h,472500,S,Jul-17,28.8,3177,2,1,2,590,1960,Casey,South-Eastern Metropolitan
East Melbourne,29/22 Agnes St,2,u,1348500,SP,Jul-17,1.3,3002,2,1,1,2319,1970,Melbourne,Northern Metropolitan
East Melbourne,205/30 St Andrews Pl,1,u,895000,S,Jul-17,1.3,3002,1,1,1,0,1990,Melbourne,Northern Metropolitan
Edithvale,9a Ivan Av,2,u,724000,S,Jul-17,27,3196,2,1,2,224,2000,Kingston,South-Eastern Metropolitan
Elsternwick,16 Allison Rd,3,h,1975000,S,Jul-17,7.2,3185,3,2,2,458,1900,Glen Eira,Southern Metropolitan
Elsternwick,4/49 Seymour Rd,3,t,1200000,S,Jul-17,7.2,3185,3,1,2,1405,1965,Glen Eira,Southern Metropolitan
Eltham,1/1326 Main Rd,3,t,751000,SP,Jul-17,18,3095,3,2,2,247,2009,Nillumbik,Eastern Metropolitan
Elwood,11 Byron St,2,h,737244,SN,Jul-17,7.2,3184,2,1,0,223,1959,Port Phillip,Southern Metropolitan
Elwood,1/3 Greig Ct,2,u,635000,S,Jul-17,7.2,3184,2,1,1,371,1959,Port Phillip,Southern Metropolitan
Elwood,7/59 Ormond Rd,2,u,630000,S,Jul-17,7.2,3184,2,1,1,637,1970,Port Phillip,Southern Metropolitan
Elwood,4/6 Pine Av,2,u,730000,S,Jul-17,7.2,3184,2,2,1,0,2013,Port Phillip,Southern Metropolitan
Epping,13 Anglers Dr,4,h,600000,S,Jul-17,19.6,3076,4,2,2,500,1998,Whittlesea,Northern Metropolitan
Epping,111 Duffy St,3,h,410000,SP,Jul-17,19.6,3076,3,1,1,216,1993,Whittlesea,Northern Metropolitan
Epping,54 McDonalds Rd,3,h,551694,SN,Jul-17,19.6,3076,3,2,2,588,1985,Whittlesea,Northern Metropolitan
Epping,26 Paul Cr,4,h,674500,PI,Jul-17,19.6,3076,4,3,2,766,1998,Whittlesea,Northern Metropolitan
Epping,6 Shields St,3,h,545000,S,Jul-17,19.6,3076,3,1,2,400,1993,Whittlesea,Northern Metropolitan
Essendon,15 Robb St,3,h,1620000,S,Jul-17,7.5,3040,3,1,1,393,1956,Moonee Valley,Western Metropolitan
Essendon,6/10 Violet St,1,u,326000,S,Jul-17,7.5,3040,1,1,1,0,1975,Moonee Valley,Western Metropolitan
Essendon North,18 Royal Av,3,h,1535000,S,Jul-17,8.2,3041,3,1,2,811,1925,Moonee Valley,Western Metropolitan
Fawkner,115 Lorne St,2,h,830000,PI,Jul-17,13.1,3060,2,1,1,779,1950,Moreland,Northern Metropolitan
Ferntree Gully,7 Austin St,3,h,740000,SP,Jul-17,24.8,3156,3,1,2,968,1955,Knox,Eastern Metropolitan
Fitzroy North,2 Eastham St,3,h,1473966,PI,Jul-17,3.6,3068,3,1,1,206,1900,Yarra,Northern Metropolitan
Flemington,15/60 Farnham St,2,u,505000,SP,Jul-17,3.4,3031,2,1,1,0,1945,Moonee Valley,Northern Metropolitan
Footscray,107/250 Barkly St,2,u,430000,PI,Jul-17,5.1,3011,2,1,1,1909,2007,Maribyrnong,Western Metropolitan
Footscray,16 Creswick St,3,h,900000,PI,Jul-17,5.1,3011,3,1,3,312,1880,Maribyrnong,Western Metropolitan
Footscray,15 Greer St,4,h,1000000,SA,Jul-17,5.1,3011,4,2,1,180,1994,Maribyrnong,Western Metropolitan
Footscray,12 Jerrold St,4,h,891000,S,Jul-17,5.1,3011,4,1,3,446,1920,Maribyrnong,Western Metropolitan
Forest Hill,2/66 Mahoneys Rd,3,h,742000,S,Jul-17,15.4,3131,3,1,1,404,1970,Whitehorse,Eastern Metropolitan
Forest Hill,19 Victor Cr,3,h,1011000,S,Jul-17,15.4,3131,3,1,1,590,1960,Whitehorse,Eastern Metropolitan
Frankston,63 Dalpura Cct,3,h,639568,PI,Jul-17,38,3199,3,1,7,1206,1970,Frankston,South-Eastern Metropolitan
Frankston,10 Yuluma Ct,4,h,600500,S,Jul-17,38,3199,4,2,2,580,1963,Frankston,South-Eastern Metropolitan
Frankston North,54 Moreton St,3,h,512500,PI,Jul-17,36.9,3200,3,1,5,596,1960,Frankston,Eastern Victoria
Frankston South,18 Blaxland Av,3,h,665000,S,Jul-17,38,3199,3,1,1,642,1969,Frankston,South-Eastern Metropolitan
Frankston South,8 Jinchilla Av,5,h,1825000,SN,Jul-17,38,3199,5,2,2,654,1970,Frankston,South-Eastern Metropolitan
Gladstone Park,124 Carrick Dr,3,h,645000,S,Jul-17,12.9,3043,3,1,1,556,1978,Hume,Western Metropolitan
Gladstone Park,11 Leura Ct,3,h,627000,SP,Jul-17,12.9,3043,3,1,2,573,1978,Hume,Western Metropolitan
Glen Iris,2/10 Osborne Av,2,u,580000,VB,Jul-17,7.3,3146,2,1,1,200,1970,Stonnington,Southern Metropolitan
Glen Iris,8/12 Osborne Av,2,u,519500,S,Jul-17,7.3,3146,2,1,1,1101,1970,Stonnington,Southern Metropolitan
Glen Waverley,2/51 Avonhurst Dr,2,u,656000,S,Jul-17,16.7,3150,2,1,1,345,2012,Monash,Eastern Metropolitan
Glen Waverley,24 Diamond Av,5,h,1498812,SN,Jul-17,16.7,3150,5,2,1,651,1980,Monash,Eastern Metropolitan
Glen Waverley,2/11 Kinnoull Gr,3,u,1395904,PI,Jul-17,16.7,3150,3,2,2,248,2002,Monash,Eastern Metropolitan
Glen Waverley,1/6 Kirstina Rd,2,u,730000,PI,Jul-17,16.7,3150,2,1,1,235,1988,Monash,Eastern Metropolitan
Glen Waverley,32 Maylands Cr,5,h,1182000,S,Jul-17,16.7,3150,5,2,3,650,1975,Monash,Eastern Metropolitan
Glen Waverley,2/40 The Outlook,4,u,1500000,PI,Jul-17,16.7,3150,4,2,2,248,1976,Monash,Eastern Metropolitan
Glen Waverley,25 Walter St,3,h,1800000,S,Jul-17,16.7,3150,3,1,1,729,1985,Monash,Eastern Metropolitan
Glen Waverley,2 Wattletree Ct,5,h,1832000,S,Jul-17,16.7,3150,5,2,2,803,1974,Monash,Eastern Metropolitan
Glen Waverley,2/32 Wilson Rd,3,u,1000000,PI,Jul-17,16.7,3150,3,2,2,365,1996,Monash,Eastern Metropolitan
Glenroy,4/39 Clovelly Av,2,u,493000,S,Jul-17,11.2,3046,2,1,2,201,2000,Moreland,Northern Metropolitan
Glenroy,8 Granville St,3,h,940000,SP,Jul-17,11.2,3046,3,2,5,627,1960,Moreland,Northern Metropolitan
Glenroy,3/42 Harold St,2,u,435000,S,Jul-17,11.2,3046,2,1,1,144,2010,Moreland,Northern Metropolitan
Glenroy,3/36 Isla Av,3,u,653974,SP,Jul-17,11.2,3046,3,1,2,576,1972,Moreland,Northern Metropolitan
Greensborough,23 Bullanoo Ct,3,h,725000,S,Jul-17,16.1,3088,3,2,2,672,1970,Nillumbik,Northern Metropolitan
Greensborough,40 Patrick Cl,5,h,1027500,VB,Jul-17,16.1,3088,5,3,2,1079,1958,Nillumbik,Northern Metropolitan
Greenvale,12 Bianca Cr,4,h,670000,VB,Jul-17,20.4,3059,4,2,2,767,2006,Hume,Northern Metropolitan
Greenvale,40 Frontier Av,3,t,470000,SP,Jul-17,20.4,3059,3,2,2,201,2016,Hume,Northern Metropolitan
Greenvale,41A Simmington Cct,3,h,476500,SP,Jul-17,20.4,3059,3,1,1,321,2001,Hume,Northern Metropolitan
Hadfield,146 East St,4,h,741000,S,Jul-17,11.2,3046,4,1,2,652,1960,Moreland,Northern Metropolitan
Hadfield,99 Hilton St,3,h,550000,S,Jul-17,11.2,3046,3,1,2,325,1950,Moreland,Northern Metropolitan
Hadfield,5 Regent St,3,h,703773,SN,Jul-17,11.2,3046,3,1,3,650,1960,Moreland,Northern Metropolitan
Hampton,15 David St,3,h,1930000,S,Jul-17,13.8,3188,3,2,2,720,1971,Bayside,Southern Metropolitan
Hampton,7 Exon St,3,t,1405000,S,Jul-17,13.8,3188,3,2,2,220,2014,Bayside,Southern Metropolitan
Hawthorn,6/15 Yarra St,2,u,781766,SP,Sep-16,4.6,3122,2,1,2,0,1970,Boroondara,Southern Metropolitan
Hawthorn,13/284 Barkers Rd,2,u,781766,SP,Jun-16,4.6,3122,2,1,1,215,1968,Boroondara,Southern Metropolitan
Heathmont,91 Campbell St,4,h,1270500,S,Jul-17,21.3,3135,4,2,3,801,1957,Maroondah,Eastern Metropolitan
Heathmont,61 Canterbury Rd,3,h,751000,SP,Jul-17,21.3,3135,3,1,2,693,1950,Maroondah,Eastern Metropolitan
Heathmont,37 Tagell Rd,4,h,1067700,SN,Jul-17,21.3,3135,4,1,1,782,1962,Maroondah,Eastern Metropolitan
Heidelberg,15 Adamson St,3,h,1515000,SP,Jul-17,8.9,3084,3,1,3,827,1950,Banyule,Eastern Metropolitan
Heidelberg West,26 Bardia St,2,h,735000,S,Jul-17,8.8,3081,2,1,4,600,1965,Banyule,Eastern Metropolitan
Heidelberg West,254 Liberty Pde,4,h,590000,S,Jul-17,8.8,3081,4,2,2,409,1986,Banyule,Eastern Metropolitan
Highett,9 Barnet St,3,h,1460000,S,Jul-17,16,3190,3,2,2,725,1978,Bayside,Southern Metropolitan
Highett,10 Haynes St,4,h,1535000,S,Jul-17,16,3190,4,2,2,719,1998,Bayside,Southern Metropolitan
Highett,13 Haynes St,2,h,701318,S,Jul-17,16,3190,2,1,3,716,1950,Bayside,Southern Metropolitan
Highett,19 Jillian Av,3,h,1306263,SA,Jul-17,16,3190,3,2,2,656,1950,Bayside,Southern Metropolitan
Highett,14A Telford St,4,t,1205000,S,Jul-17,16,3190,4,2,2,595,1988,Bayside,Southern Metropolitan
Highett,3/2 Thistle Gr,2,u,525000,S,Jul-17,16,3190,2,1,1,254,1975,Bayside,Southern Metropolitan
Hillside,93 Saronvale Cr,4,h,700000,PI,Jul-17,18,3037,4,2,4,788,1995,Melton,Western Metropolitan
Hoppers Crossing,46 Bourke Cr,3,h,520000,S,Jul-17,18.4,3029,3,1,0,609,1986,Wyndham,Western Metropolitan
Hoppers Crossing,2 Burge Cr,4,h,650000,SP,Jul-17,18.4,3029,4,2,2,680,1985,Wyndham,Western Metropolitan
Hoppers Crossing,11 Dummett Av,4,h,576000,S,Jul-17,18.4,3029,4,2,1,570,1992,Wyndham,Western Metropolitan
Hoppers Crossing,13 Majella Ct,3,h,523502,SN,Jul-17,18.4,3029,3,2,2,640,1990,Wyndham,Western Metropolitan
Hughesdale,3/9 Clapham Rd,2,u,472000,S,Jul-17,12.3,3166,2,1,1,0,1970,Monash,Southern Metropolitan
Ivanhoe,4/75 Green St,2,t,880000,S,Jul-17,7.8,3079,2,1,2,229,2005,Banyule,Eastern Metropolitan
