"country","latitude","longitude","show_id","type","title","director","cast","date_added","release_year","rating","duration","listed_in"
"United States",37.09024,-95.712891,"s6152","Movie","An American Tail","Don Bluth","Erica Yohn, Nehemiah Persoff, Amy Green, Phillip Glasser, Christopher Plummer, John Finnegan, Will Ryan, Hal Smith, Dom DeLuise, Madeline Kahn","April 1, 2018",1986,"G","80 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s6153","Movie","An American Tail: Fievel Goes West","Phil Nibbelink, Simon Wells","Philip Glasser, James Stewart, Erica Yohn, Cathy Cavadini, Nehemiah Persoff, Dom DeLuise, Amy Irving, John Cleese, Jon Lovitz","April 1, 2018",1991,"G","75 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s1613","Movie","Chef","Jon Favreau","Jon Favreau, Sofía Vergara, John Leguizamo, Scarlett Johansson, Dustin Hoffman, Oliver Platt, Bobby Cannavale, Amy Sedaris, Robert Downey Jr., Emjay Anthony, Russell Peters","December 1, 2020",2014,"R","115 min","Comedies, Independent Movies"
"United States",37.09024,-95.712891,"s6155","Movie","An American Tail: The Treasures of Manhattan Island","Larry Latham","Thomas Dekker, Dom DeLuise, Pat Musick, Nehemiah Persoff, Erica Yohn, Lacey Chabert, Elaine Bilstad, Rene Auberjonois, David Carradine, Sherman Howard, Tony Jay, Richard Karron, John Kassir, Ron Perlman","April 1, 2018",2000,"G","79 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s2968","TV Show","Shopkins","","Kate Murphy","February 1, 2020",2014,"TV-Y","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s4813","Movie","TAU","Federico D'Alessandro","Maika Monroe, Ed Skrein, Gary Oldman","June 29, 2018",2018,"R","98 min","Sci-Fi & Fantasy, Thrillers"
"United States",37.09024,-95.712891,"s6158","Movie","An Interview with God","Perry Lang","Brenton Thwaites, David Strathairn, Hill Harper, Charlbi Dean, Yael Grobglas","March 1, 2019",2018,"TV-PG","97 min","Dramas, Faith & Spirituality"
"United States",37.09024,-95.712891,"s2074","TV Show","Sister, Sister","","Tia Mowry-Hardrict, Jackée Harry, Tamera Mowry-Housley, Tim Reid, Marques Houston, RonReaco Lee, Deon Richmond","September 1, 2020",1998,"TV-PG","6 Seasons","TV Comedies, Teen TV Shows"
"United States",37.09024,-95.712891,"s3439","Movie","After","Jenny Gage","Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Inanna Sarkis, Shane Paul McGhie, Pia Mia, Khadijha Red Thunder, Dylan Arnold, Samuel Larsen, Jennifer Beals, Peter Gallagher","October 9, 2019",2019,"PG-13","106 min","Dramas, Romantic Movies"
"United States",37.09024,-95.712891,"s3440","Movie","Home Is Where the Killer Is","Kaila York","Stacy Haiduk, Kelly Kruger, Christopher Sean, Anne Leighton, Beth Littleford, John-Paul Lavoisier, Kristoff St. John, Pallavi Sastry","October 9, 2019",2019,"TV-14","87 min","Dramas, Thrillers"
"United States",37.09024,-95.712891,"s6162","TV Show","Ancient Aliens","","Robert Clotworthy","September 17, 2019",2018,"TV-14","1 Season","Docuseries, Science & Nature TV"
"United States",37.09024,-95.712891,"s4822","TV Show","Marvel's Luke Cage","","Mike Colter, Alfre Woodard, Rosario Dawson, Simone Missick, Mahershala Ali, Erik LaRay Harvey, Theo Rossi, Frank Whaley, Frankie Faison, Sonia Braga, Ron Cephas Jones","June 22, 2018",2018,"TV-MA","2 Seasons","Crime TV Shows, TV Action & Adventure, TV Dramas"
"United States",37.09024,-95.712891,"s4363","TV Show","Bumping Mics with Jeff Ross & Dave Attell","","Jeff Ross, Dave Attell","November 27, 2018",2018,"TV-MA","1 Season","Stand-Up Comedy & Talk Shows, TV Comedies"
"United States",37.09024,-95.712891,"s4365","Movie","My Little Pony Friendship Is Magic: Best Gift Ever","Denny Lu, Mike Myhre","Tara Strong, Andrea Libman, Ashleigh Ball, Cathy Weseluck, Tabitha St. Germain, John de Lancie, Sam Vincent, Garry Chalk","November 25, 2018",2018,"TV-Y","44 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s565","Movie","Boogie Nights","Paul Thomas Anderson","Mark Wahlberg, Burt Reynolds, Julianne Moore, Heather Graham, William H. Macy, Don Cheadle, Philip Seymour Hoffman, Luis Guzmán, John C. Reilly, Philip Baker Hall","July 1, 2021",1997,"R","155 min","Comedies, Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s1634","Movie","The 2nd","Brian Skiba","Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik","November 30, 2020",2020,"TV-MA","93 min","Action & Adventure"
"United States",37.09024,-95.712891,"s2084","Movie","The Debt Collector 2","Jesse V. Johnson","Scott Adkins, Louis Mandylor, Vladimir Kulich, Marina Sirtis, Ski Carr, Charity Collins, Mayling Ng, Josef Cannon, Jermaine Jacox, Vernon Wells","August 31, 2020",2020,"TV-MA","97 min","Action & Adventure"
"United States",37.09024,-95.712891,"s2981","TV Show","What the Love! with Karan Johar","","Karan Johar","January 30, 2020",2020,"TV-14","1 Season","International TV Shows, Reality TV, Romantic TV Shows"
"United States",37.09024,-95.712891,"s1637","Movie","Dance Dreams: Hot Chocolate Nutcracker","Oliver Bokelberg","Debbie Allen","November 27, 2020",2020,"TV-PG","81 min","Children & Family Movies, Documentaries"
"United States",37.09024,-95.712891,"s4829","Movie","Set It Up","Claire Scanlon","Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Meredith Hagner, Pete Davidson, Tituss Burgess","June 15, 2018",2018,"TV-MA","106 min","Comedies, Romantic Movies"
"United States",37.09024,-95.712891,"s6175","TV Show","Anthony Bourdain: Parts Unknown","","Anthony Bourdain","",2018,"TV-PG","5 Seasons","Docuseries"
"United States",37.09024,-95.712891,"s585","Movie","Not Another Teen Movie","Joel Gallen","Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner, Deon Richmond, Eric Jungmann, Ron Lester, Cody McMains, Sam Huntington, Lacey Chabert, JoAnna Garcia Swisher, Samm Levine, Cerina Vincent","July 1, 2021",2001,"R","89 min","Comedies"
"United States",37.09024,-95.712891,"s2398","Movie","Jo Koy: In His Elements","Michael McKay","Jo Koy, Andrew Lopez, Joey Guila, Andrew Orolfo","June 12, 2020",2020,"TV-MA","55 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s3458","TV Show","Seis Manos","","Aislinn Derbez, Mike Colter, Jonny Cruz, Angélica Vale, Vic Chao, Danny Trejo","October 3, 2019",2019,"TV-MA","1 Season","Anime Series, Crime TV Shows"
"United States",37.09024,-95.712891,"s3459","TV Show","Living Undocumented","","","October 2, 2019",2019,"TV-MA","1 Season","Docuseries"
"United States",37.09024,-95.712891,"s2097","TV Show","Million Dollar Beach House","","","August 26, 2020",2020,"TV-MA","1 Season","Reality TV"
"United States",37.09024,-95.712891,"s334","Movie","Ferris Bueller's Day Off","John Hughes","Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones, Jennifer Grey, Cindy Pickett, Lyman Ward, Edie McClurg, Charlie Sheen, Kristy Swanson, Ben Stein, Del Close","August 1, 2021",1986,"PG-13","103 min","Classic Movies, Comedies, Cult Movies"
"United States",37.09024,-95.712891,"s5734","Movie","Norman Lear: Just Another Version of You","Heidi Ewing, Rachel Grady","Norman Lear, George Clooney, Bill Moyers, John Amos, Russell Simmons, Louise Lasser, Rob Reiner, Jon Stewart, Amy Poehler","November 1, 2016",2016,"TV-MA","91 min","Documentaries"
"United States",37.09024,-95.712891,"s2995","TV Show","The Ranch","","Ashton Kutcher, Sam Elliott, Debra Winger, Elisha Cuthbert, Kelli Goss, Wilmer Valderrama, Danny Masterson","January 24, 2020",2020,"TV-MA","8 Seasons","TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s4386","Movie","The Ballad of Buster Scruggs","Joel Coen, Ethan Coen","Liam Neeson, James Franco, Tim Blake Nelson, Tom Waits, Zoe Kazan, Brendan Gleeson","November 16, 2018",2018,"R","133 min","Comedies, Dramas"
"United States",37.09024,-95.712891,"s4843","Movie","Outside In","Lynn Shelton","Jay Duplass, Edie Falco, Kaitlyn Dever, Ben Schwartz, Louis Hobson, Alycia Delmore, Pamela Reed, Matt Malloy, Aaron Blakely","June 1, 2018",2018,"TV-MA","110 min","Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s601","Movie","The Game","David Fincher","Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl","July 1, 2021",1997,"R","129 min","Thrillers"
"United States",37.09024,-95.712891,"s4845","TV Show","Unbreakable Kimmy Schmidt","","Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane","May 30, 2018",2019,"TV-14","4 Seasons","TV Comedies"
"United States",37.09024,-95.712891,"s2552","TV Show","Dead to Me","","Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner","May 8, 2020",2020,"TV-MA","2 Seasons","TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s3002","TV Show","Playing with Fire","","Jason Day, Margarita Rosa de Francisco, Carlos Ponce, Gaby Espino, Laura Perico, Alejandro Aguilar, Tony Plana, Marcelo Serrado, Leticia Huijara, Germán Quintero, Luis Alberti, Ricardo Vesga, Yuri Vargas, Álvaro Rodríguez, Juan David Restrepo","January 22, 2020",2019,"TV-MA","1 Season","International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
"United States",37.09024,-95.712891,"s604","Movie","The Karate Kid Part III","John G. Avildsen","Ralph Macchio, Pat Morita, Robyn Lively, Thomas Ian Griffith, Martin Kove, Sean Kanan, Jonathan Avildsen, Randee Heller, William Christopher Ford","July 1, 2021",1989,"PG","112 min","Children & Family Movies, Dramas"
"United States",37.09024,-95.712891,"s2108","Movie","The Sleepover","Trish Sie","Sadie Stanley, Maxwell Simkins, Ken Marino, Malin Akerman, Cree Cicchino, Lucas Jaye, Karla Souza, Enuka Okuma, Erik Griffin, Joe Manganiello","August 21, 2020",2020,"TV-PG","104 min","Action & Adventure, Children & Family Movies, Comedies"
"United States",37.09024,-95.712891,"s2110","Movie","John Was Trying to Contact Aliens","","","August 20, 2020",2020,"TV-PG","17 min","Documentaries, LGBTQ Movies"
"United States",37.09024,-95.712891,"s1201","TV Show","Waffles + Mochi","","Michelle Zamora, Russ Walko, Michelle Obama, Jonathan Kidder, Diona Elise Burnett, Taleia Gilliam, Lyric Lewis, Andy Hayward, Piotr Michael, George Konner","March 16, 2021",2021,"TV-Y","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s619","Movie","America: The Motion Picture","Matt Thompson","Channing Tatum, Jason Mantzoukas, Olivia Munn, Andy Samberg, Bobby Moynihan, Judy Greer, Will Forte, Raoul Trujillo, Killer Mike, Simon Pegg","June 30, 2021",2021,"TV-MA","98 min","Action & Adventure, Comedies"
"United States",37.09024,-95.712891,"s2113","TV Show","DeMarcus Family Rules","","","August 19, 2020",2020,"TV-14","1 Season","Reality TV"
"United States",37.09024,-95.712891,"s3478","TV Show","Gotham","Danny Cannon","Ben McKenzie, Donal Logue, Jada Pinkett Smith, David Mazouz, Sean Pertwee, Camren Bicondova, Robin Lord Taylor, Cory Michael Smith, Erin Richards, John Doman, Victoria Cartagena, Andrew Stewart-Jones, Larry Pine, Jessica Lucas, Maggie Geha, Charlie Tahan, Drew Powell, Morena Baccarin, Anthony Carrigan, Crystal Reed, Chris Chalk, Damian Young, Michael Buscemi, Alexander Siddig, Michael Maize","September 30, 2019",2019,"TV-MA","5 Seasons","Crime TV Shows, TV Action & Adventure, TV Dramas"
"United States",37.09024,-95.712891,"s2116","Movie","Drunk Parents","Fred Wolf","Alec Baldwin, Salma Hayek, Jim Gaffigan, Joe Manganiello, Treat Williams, Ben Platt, Aasif Mandvi, Natalia Cigliuti","August 18, 2020",2019,"R","97 min","Comedies"
"United States",37.09024,-95.712891,"s1667","Movie","Alien Xmas","Stephen Chiodo","Keythe Farley, Dee Bradley Baker, Kaliayh Rhambo, Michelle Deco, Barbara Goodson","November 20, 2020",2020,"TV-Y","42 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s3938","TV Show","Imposters","","Inbar Lavi, Rob Heaps, Parker Young, Marianne Rendón, Stephen Bishop, Brian Benben, Katherine La Nasa","April 5, 2019",2017,"TV-MA","2 Seasons","Crime TV Shows, International TV Shows, TV Comedies"
"United States",37.09024,-95.712891,"s2567","Movie","Bennett's War","Alex Ranarivelo","Michael Roark, Trace Adkins, Ali Afshar, Allison Paige, Tony Panterra, Brando Eaton, Hunter Clowdus, Michael King","May 2, 2020",2019,"PG-13","94 min","Dramas, Sports Movies"
"United States",37.09024,-95.712891,"s3486","Movie","Sturgill Simpson Presents Sound & Fury","Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi","","September 27, 2019",2019,"TV-MA","42 min","Anime Features, Music & Musicals, Sci-Fi & Fantasy"
"United States",37.09024,-95.712891,"s4864","Movie","Ali Wong: Hard Knock Wife","Jay Karas","Ali Wong","May 13, 2018",2018,"TV-MA","64 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s6212","Movie","Bad Boys","Michael Bay","Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso","October 1, 2019",1995,"R","119 min","Action & Adventure, Comedies"
"United States",37.09024,-95.712891,"s6213","Movie","Bad Boys II","Michael Bay","Will Smith, Martin Lawrence, Jordi Mollà, Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez","October 1, 2019",2003,"R","147 min","Action & Adventure, Comedies"
"United States",37.09024,-95.712891,"s3490","TV Show","Abstract: The Art of Design","","Christoph Niemann, Tinker Hatfield, Es Devlin, Bjarke Ingels, Paula Scher, Platon, Ilse Crawford, Ralph Gilles","September 25, 2019",2019,"TV-14","2 Seasons","Docuseries"
"United States",37.09024,-95.712891,"s4868","TV Show","Evil Genius","Trey Borzillieri, Barbara Schroeder","","May 11, 2018",2018,"TV-MA","1 Season","Crime TV Shows, Docuseries, TV Mysteries"
"United States",37.09024,-95.712891,"s3495","Movie","Inside Man: Most Wanted","Michael J. Bassett","Aml Ameen, Rhea Seehorn, Roxanne McKee, Urs Rechn, Akshay Kumar, Tanya van Graan, Andre Jacobs, Sven Ruygrok","September 24, 2019",2019,"R","106 min","Action & Adventure"
"United States",37.09024,-95.712891,"s4871","Movie","Hari Kondabolu: Warn Your Relatives","Bobcat Goldthwait","Hari Kondabolu","May 8, 2018",2018,"TV-MA","67 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s649","TV Show","Too Hot to Handle","","Desiree Burch","June 23, 2021",2021,"TV-MA","2 Seasons","Reality TV, Romantic TV Shows"
"United States",37.09024,-95.712891,"s4873","Movie","Family Blood","Sonny Mallhi","James Ransone, Vinessa Shaw, Ajiona Alexus, Colin Ford","May 5, 2018",2018,"TV-MA","92 min","Horror Movies"
"United States",37.09024,-95.712891,"s6222","Movie","Balto 2: Wolf Quest","Phil Weinstein","Maurice LaMarche, Jodi Benson, Lacey Chabert, David Carradine, Mark Hamill, Charles Fleischer, Peter MacNicol, Rob Paulsen, Nicolette Little, Melanie Stone","April 1, 2018",2001,"G","75 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s6223","Movie","Balto 3: Wings of Change","Phil Weinstein","Maurice LaMarche, Sean Astin, Keith Carradine, Charles Fleischer, Jodi Benson, Bill Fagerbakke, Charity James, Kathy Najimy, David Paymer, Jean Smart","April 1, 2018",2004,"G","78 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s1047","Movie","Only Mine","Michael Civille","Amber Midthunder, Brett Zimmerman, Chris Browning, Walter Fauntleroy, Claudia Ferri, Lorenzo James Henrie, Ellen Wroe, Ashley Holliday Tavares, Nancy Linehan Charles, Jonna Walsh","April 15, 2021",2019,"TV-14","88 min","Thrillers"
"United States",37.09024,-95.712891,"s658","TV Show","The Mole","","Anderson Cooper","June 21, 2021",2001,"TV-14","2 Seasons","Reality TV, TV Action & Adventure, TV Mysteries"
"United States",37.09024,-95.712891,"s2141","TV Show","(Un)Well","","","August 12, 2020",2020,"TV-MA","1 Season","Reality TV"
"United States",37.09024,-95.712891,"s4267","TV Show","7 Days Out","","","December 21, 2018",2018,"TV-PG","1 Season","Docuseries"
"United States",37.09024,-95.712891,"s1991","TV Show","Challenger","","","September 16, 2020",2020,"TV-14","1 Season","Docuseries, Science & Nature TV"
"United States",37.09024,-95.712891,"s2892","TV Show","Gentefied","","J.J. Soria, Carlos Santos, Karrie Martin, Joaquín Cosío, Julissa Calderon, Annie Gonzalez, Laura Patalano, Felipe Esparza","February 21, 2020",2020,"TV-MA","1 Season","TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s663","TV Show","Champions","","Anders Holm, Fortune Feimster, Andy Favreau, J.J. Totah, Mouzam Makkar, Yassir Lester, Robert Costanzo, Ginger Gonzaga, Mindy Kaling","June 19, 2021",2018,"TV-14","1 Season","TV Comedies"
"United States",37.09024,-95.712891,"s3967","Movie","The Highwaymen","John Lee Hancock","Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch, Thomas Mann, Kim Dickens, W. Earl Brown, William Sadler","March 29, 2019",2019,"R","132 min","Dramas"
"United States",37.09024,-95.712891,"s1691","Movie","Whose Streets?","Sabaah Folayan, Damon Davis","","November 16, 2020",2017,"R","102 min","Documentaries"
"United States",37.09024,-95.712891,"s6235","Movie","Barbie & Her Sisters in a Pony Tale","Kyran Kelly","Kelly Sheridan, Kazumi Evans, Claire Corlett, Ashlyn Drummond, Alex Kelly, Tabitha St. Germain, Shannon Chan-Kent","October 1, 2017",2013,"TV-Y","74 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s3043","TV Show","Cheer","","","January 8, 2020",2020,"TV-MA","1 Season","Docuseries, Reality TV, Teen TV Shows"
"United States",37.09024,-95.712891,"s3044","Movie","A Ghost Story","David Lowery","Casey Affleck, Rooney Mara, Liz Franke, Rob Zabrecky, Will Oldham, Sonia Acevedo","January 7, 2020",2017,"R","92 min","Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s3514","Movie","Los Tigres del Norte at Folsom Prison","Tom Donahue","Los Tigres del Norte","September 15, 2019",2019,"TV-PG","64 min","Documentaries, International Movies, Music & Musicals"
"United States",37.09024,-95.712891,"s1698","TV Show","Survivor","","Jeff Probst, Jerri Manthey, Colby Donaldson, Rupert Boneham, Parvati Shallow, Rob Mariano, Amanda Kimmel, James Clement, Amber Brkich, Alicia Calaway, Ethan Zohn, Tina Wesson","November 15, 2020",2014,"TV-14","2 Seasons","Reality TV"
"United States",37.09024,-95.712891,"s4902","Movie","The Clapper","Dito Montiel","Ed Helms, Amanda Seyfried, Tracy Morgan, Brenda Vaccaro, P.J. Byrne, Leah Remini, Mickey Gooch Jr., Adam Levine, Russell Peters, Alan Thicke","May 1, 2018",2017,"R","90 min","Comedies, Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s2156","Movie","The Magic School Bus Rides Again Kids In Space","Richard Weston","Kate McKinnon, Matthew Mucci, Mikaela Blake, Gabby Clarke, Roman Lutterotti, Leke Maceda-Rustecki, Birva Pandya, Lynsey Pham, Kaden Stephen","August 7, 2020",2020,"TV-Y","46 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s6244","Movie","Barbie: Video Game Hero","Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper","October 1, 2017",2017,"TV-Y","72 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s6245","Movie","Barely Lethal","Kyle Newman","Hailee Steinfeld, Jessica Alba, Samuel L. Jackson, Sophie Turner, Dove Cameron, Toby Sebastian, Gabriel Basso, Thomas Mann, Rachael Harris, Dan Fogler, Steve-O, Rob Huebel, Finesse Mitchell, Jaime King","July 26, 2018",2015,"PG-13","99 min","Action & Adventure, Comedies"
"United States",37.09024,-95.712891,"s2159","TV Show","Word Party Songs","","","August 7, 2020",2020,"TV-Y","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s686","Movie","Fatherhood","Paul Weitz","Kevin Hart, Alfre Woodard, Lil Rel Howery, DeWanda Wise, Frankie Faison, Anthony Carrigan, Paul Reiser, Melody Hurd","June 18, 2021",2021,"PG-13","111 min","Dramas"
"United States",37.09024,-95.712891,"s6736","Movie","Fallen","Gregory Hoblit","Denzel Washington, John Goodman, Donald Sutherland, Embeth Davidtz, James Gandolfini, Elias Koteas, Gabriel Casseus, Michael J. Pagan, Robert Joy","November 1, 2019",1998,"R","124 min","Thrillers"
"United States",37.09024,-95.712891,"s3524","Movie","Tall Girl","Nzingha Stewart","Ava Michelle, Griffin Gluck, Sabrina Carpenter, Paris Berelc, Luke Eisner, Clara Wilsey, Anjelika Washington, Rico Paris, Angela Kinsey, Steve Zahn","September 13, 2019",2019,"TV-PG","103 min","Children & Family Movies, Comedies, Romantic Movies"
"United States",37.09024,-95.712891,"s6251","TV Show","Bates Motel","","Vera Farmiga, Freddie Highmore, Max Thieriot, Olivia Cooke, Nicola Peltz, Nestor Carbonell, Mike Vogel, Keegan Connor Tracy","February 20, 2018",2017,"TV-MA","5 Seasons","Crime TV Shows, TV Dramas, TV Horror"
"United States",37.09024,-95.712891,"s4917","Movie","Bill Nye: Science Guy","Jason Sussberg, David Alvarado","Bill Nye, Neil deGrasse Tyson, Eugenie Scott, Francis Collins, Ann Druyan","April 25, 2018",2017,"TV-PG","97 min","Documentaries"
"United States",37.09024,-95.712891,"s6253","TV Show","Battle Creek","","Josh Duhamel, Dean Winters, Aubrey Dollar, Edward Fordham Jr., Kal Penn, Janet McTeer, Liza Lapira, Damon Herriman, Meredith Eaton","December 31, 2015",2015,"TV-14","1 Season","Crime TV Shows, TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s1711","Movie","Fruitvale Station","Ryan Coogler","Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand, Chad Michael Murray, Ahna O'Reilly, Ariana Neal, Keenan Coogler, Trestin George, Joey Oglesby","November 12, 2020",2013,"R","85 min","Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s2171","TV Show","Immigration Nation","","","August 3, 2020",2020,"TV-MA","1 Season","Docuseries"
"United States",37.09024,-95.712891,"s4451","Movie","Marc Maron: Thinky Pain","Lance Bangs","Marc Maron","November 1, 2018",2013,"TV-MA","95 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s4923","Movie","Mercury 13","David Sington, Heather Walsh","","April 20, 2018",2018,"TV-PG","79 min","Documentaries"
"United States",37.09024,-95.712891,"s489","TV Show","Virgin River","","Alexandra Breckenridge, Martin Henderson, Tim Matheson, Annette O'Toole, Colin Lawrence, Jenny Cooper, Lauren Hammersley","July 9, 2021",2021,"TV-14","3 Seasons","Romantic TV Shows, TV Dramas"
"United States",37.09024,-95.712891,"s1276","TV Show","Ginny & Georgia","","Brianne Howey, Antonia Gentry, Diesel La Torraca, Jennifer Robertson, Felix Mallard, Sara Waisglass, Scott Porter, Raymond Ablack","February 24, 2021",2021,"TV-14","1 Season","Romantic TV Shows, TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s5386","Movie","Take Me","Pat Healy","Taylor Schilling, Pat Healy, Alycia Delmore, Jim O'Heir, Brooke Dillman, Mark Kelly, Toby Huss, Alejandro Patiño","July 7, 2017",2017,"TV-MA","84 min","Comedies, Independent Movies"
"United States",37.09024,-95.712891,"s3536","Movie","American Factory: A Conversation with the Obamas","","President Barack Obama, Michelle Obama, Julia Reichert, Steven Bognar","September 5, 2019",2019,"TV-G","10 min","Documentaries"
"United States",37.09024,-95.712891,"s2177","Movie","Rogue Warfare: The Hunt","Mike Gunther","Will Yun Lee, Jermaine Love, Rory Markham, Bertrand-Xavier Corbi, Katie Keene, Fernando Chien, Gina DeCesare, Michael Blalock, Chris Mulkey, Stephen Lang","August 1, 2020",2020,"R","104 min","Action & Adventure"
"United States",37.09024,-95.712891,"s717","Movie","FTA","Francine Parker","Jane Fonda, Donald Sutherland, Pamela Donegan, Len Chandler, Michael Alaimo, Holly Near, Paul Mooney, Rita Martinson","June 15, 2021",1972,"TV-MA","104 min","Documentaries"
"United States",37.09024,-95.712891,"s10","Movie","The Starling","Theodore Melfi","Melissa McCarthy, Chris O'Dowd, Kevin Kline, Timothy Olyphant, Daveed Diggs, Skyler Gisondo, Laura Harrier, Rosalind Chao, Kimberly Quinn, Loretta Devine, Ravi Kapoor","September 24, 2021",2021,"PG-13","104 min","Comedies, Dramas"
"United States",37.09024,-95.712891,"s6268","Movie","Bebe's Kids","Bruce W. Smith","Faizon Love, Vanessa Bell Calloway, Wayne Collins, Jonell Green, Marques Houston, Tone-Loc, Myra J., Nell Carter","November 20, 2019",1992,"PG-13","73 min","Comedies"
"United States",37.09024,-95.712891,"s1727","TV Show","Country Ever After","","","November 6, 2020",2020,"TV-PG","1 Season","Reality TV"
"United States",37.09024,-95.712891,"s3545","Movie","Spookley the Square Pumpkin","Bernie Denk","Sonja Ball, Craig Francis, Rick Jones, Michel Perron, Holly Gauthier-Frankel, Norman Groulx, Terrence Scammell, Bruce Dinsmore, Jennifer Seguin","September 1, 2019",2004,"G","47 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s3082","Movie","How High 2","Bruce Leddy","Lil Yachty, D.C. Young Fly, Alyssa Goss, DeRay Davis, Mary Lynn Rajskub, Blac Youngsta, Lil Baby, NeNe Leakes, Mike Epps, Al Shearer","December 31, 2019",2019,"TV-MA","89 min","Comedies"
"United States",37.09024,-95.712891,"s4936","Movie","Amateur","Ryan Koo","Michael Rainey Jr., Josh Charles, Brian White, Sharon Leal, Ashlee Brian, Corey Parker Robinson","April 6, 2018",2018,"TV-MA","96 min","Dramas, Independent Movies, Sports Movies"
"United States",37.09024,-95.712891,"s1732","Movie","A New York Christmas Wedding","Otoja Abit","Nia Fairweather, Chris Noth, Cooper Koch, Tyra Ferrell, Denny Dillon, Adriana DeMeo, Otoja Abit, David Anzuelo, Camilla Harden, Natasha Goodman, Avery Whitted, Tony D. Head, Joe Perrino","November 5, 2020",2020,"TV-MA","90 min","Dramas, LGBTQ Movies, Romantic Movies"
"United States",37.09024,-95.712891,"s4939","Movie","Seth Rogen's Hilarity for Charity","Ryan Polito","Seth Rogen, Ike Barinholtz, Michael Che, Sacha Baron Cohen, Jeff Goldblum, Tiffany Haddish, Chris Hardwick, Nick Kroll, John Mulaney, Kumail Nanjiani, Chelsea Peretti, Craig Robinson & The Nasty Delicious, Lauren Miller Rogen, Justin Roiland, Sarah Silverman, Michelle Wolf","April 6, 2018",2018,"TV-MA","70 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s6129","Movie","Always a Bridesmaid","Trey Haley","Javicia Leslie, Jordan Calloway, Richard Lawson, Yvette Nicole Brown, Michelle Mitchenor, Amber Chardae Robinson, Jasmin Brown","March 3, 2020",2019,"TV-14","98 min","Comedies, Romantic Movies"
"United States",37.09024,-95.712891,"s2042","Movie","Waiting for ""Superman""","Davis Guggenheim","","September 7, 2020",2010,"PG","111 min","Documentaries"
