Entity,Code,Year,Oil (% sub energy),Coal (% sub energy),Solar (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Wind (% sub energy),Gas (% sub energy),Other renewables (% sub energy)
Hungary,HUN,1988,32.753,24.398,0,11.055,0.139,0,31.655,0
Hungary,HUN,1989,32.593,22.437,0,11.727,0.133,0,33.11,0
Hungary,HUN,1990,34.231,22.013,0,11.725,0.152,0,31.865,0.015
Hungary,HUN,1991,31.557,21.921,0,12.534,0.177,0,33.79,0.022
Hungary,HUN,1992,33.809,20.966,0,13.524,0.153,0,31.504,0.045
Hungary,HUN,1993,32.696,19.158,0,13.554,0.163,0,34.391,0.038
Hungary,HUN,1994,33.962,17.938,0,13.623,0.156,0,34.278,0.044
Hungary,HUN,1995,31.736,17.531,0,13.513,0.157,0,37.008,0.054
Hungary,HUN,1996,28.764,17.007,0,13.42,0.196,0,40.566,0.047
Hungary,HUN,1997,29.867,16.708,0,13.596,0.21,0,39.567,0.052
Hungary,HUN,1998,30.915,16.038,0,13.43,0.149,0,39.409,0.058
Hungary,HUN,1999,29.701,16.665,0,13.546,0.174,0,39.852,0.062
Hungary,HUN,2000,29.455,16.082,0,14.079,0.177,0,40.143,0.065
Hungary,HUN,2001,28.072,14.854,0,13.546,0.178,0.001,43.282,0.067
Hungary,HUN,2002,27.421,14.541,0,13.487,0.188,0.001,44.322,0.041
Hungary,HUN,2003,25.987,14.781,0,10.506,0.163,0.004,48.406,0.154
Hungary,HUN,2004,26.629,13.916,0,11.214,0.193,0.006,47.36,0.682
Hungary,HUN,2005,28.879,11.585,0,12.111,0.177,0.009,45.778,1.452
Hungary,HUN,2006,30.929,11.804,0,11.887,0.164,0.038,44.018,1.116
Hungary,HUN,2007,31.254,12.175,0,13.063,0.187,0.098,41.715,1.391
Hungary,HUN,2008,30.142,12.005,0.001,13.305,0.191,0.184,41.776,1.74
Hungary,HUN,2009,30.942,11.022,0.001,15.009,0.222,0.322,39.475,2.272
Hungary,HUN,2010,28.61,11.376,0.001,14.932,0.178,0.499,41.479,2.176
Hungary,HUN,2011,30.524,11.522,0.001,14.845,0.21,0.592,39.859,1.759
Hungary,HUN,2012,30.328,11.943,0.008,16.006,0.216,0.782,38.324,1.677
Hungary,HUN,2013,31.494,11.004,0.027,16.292,0.226,0.761,37.594,1.942
Hungary,HUN,2014,34.95,10.849,0.07,16.445,0.316,0.69,33.53,2.234
Hungary,HUN,2015,35.277,10.705,0.14,15.75,0.233,0.689,34.25,2.15
Hungary,HUN,2016,34.403,9.864,0.237,15.613,0.252,0.665,36.106,2.014
Hungary,HUN,2017,35.02,9.61,0.322,14.834,0.203,0.698,36.617,1.985
Hungary,HUN,2018,37.195,9.03,0.564,14.315,0.202,0.552,35.227,2.085
Hungary,HUN,2019,37.136,7.925,1.242,14.619,0.197,0.652,35.558,1.926
Iceland,ISL,1965,75.151,1.018,0,0,23.831,0,0,0
Iceland,ISL,1966,77.181,0.714,0,0,22.105,0,0,0
Iceland,ISL,1967,75.66,0.554,0,0,23.785,0,0,0
Iceland,ISL,1968,76.349,0.414,0,0,23.237,0,0,0
Iceland,ISL,1969,70.391,0.293,0,0,29.251,0,0,0.065
Iceland,ISL,1970,59.651,0.163,0,0,39.845,0,0,0.341
Iceland,ISL,1971,59.694,0.103,0,0,39.891,0,0,0.312
Iceland,ISL,1972,58.835,0.068,0,0,40.58,0,0,0.516
Iceland,ISL,1973,56.429,0.036,0,0,43.058,0,0,0.478
Iceland,ISL,1974,54.077,0.029,0,0,45.777,0,0,0.117
Iceland,ISL,1975,52.968,0.021,0,0,46.623,0,0,0.388
Iceland,ISL,1976,51.514,0.02,0,0,48.076,0,0,0.389
Iceland,ISL,1977,50.93,0.017,0,0,48.74,0,0,0.312
Iceland,ISL,1978,51.392,0.014,0,0,48.255,0,0,0.339
Iceland,ISL,1979,47.894,1.173,0,0,50.122,0,0,0.811
Iceland,ISL,1980,44.031,1.546,0,0,53.638,0,0,0.785
Iceland,ISL,1981,42.152,2.578,0,0,53.149,0,0,2.122
Iceland,ISL,1982,37.629,2.348,0,0,57.347,0,0,2.676
Iceland,ISL,1983,35.428,3.253,0,0,58.519,0,0,2.801
Iceland,ISL,1984,35.122,4.271,0,0,57.923,0,0,2.684
Iceland,ISL,1985,35.363,4.613,0,0,57.344,0,0,2.681
Iceland,ISL,1986,34.315,4.971,0,0,57.535,0,0,3.18
Iceland,ISL,1987,35.959,3.842,0,0,56.801,0,0,3.398
Iceland,ISL,1988,35.646,3.674,0,0,57.301,0,0,3.38
Iceland,ISL,1989,36.814,3.789,0,0,55.976,0,0,3.421
Iceland,ISL,1990,37.498,3.611,0,0,55.135,0,0,3.755
Iceland,ISL,1991,36.069,3.816,0,0,56.483,0,0,3.631
Iceland,ISL,1992,37.545,2.904,0,0,56.534,0,0,3.018
Iceland,ISL,1993,37.497,2.887,0,0,56.401,0,0,3.215
Iceland,ISL,1994,37.568,2.821,0,0,56.381,0,0,3.23
Iceland,ISL,1995,36.625,3.215,0,0,56.668,0,0,3.492
Iceland,ISL,1996,38.619,3.006,0,0,54.452,0,0,3.923
Iceland,ISL,1997,36.179,2.976,0,0,56.773,0,0,4.072
Iceland,ISL,1998,34.271,2.47,0,0,56.672,0,0,6.587
Iceland,ISL,1999,31.234,2.637,0,0,55.665,0,0,10.463
Iceland,ISL,2000,29.984,3.435,0,0,55.104,0,0,11.477
Iceland,ISL,2001,27.851,3.688,0,0,56.081,0,0,12.38
Iceland,ISL,2002,27.893,3.537,0,0,56.895,0,0,11.675
Iceland,ISL,2003,28.054,3.456,0,0,57.154,0,0,11.336
Iceland,ISL,2004,28.759,3.548,0,0,56.044,0,0,11.649
Iceland,ISL,2005,29.17,3.373,0,0,54.556,0,0,12.902
Iceland,ISL,2006,27.015,3.146,0,0,51.308,0,0,18.531
Iceland,ISL,2007,23.727,2.946,0,0,51.401,0,0,21.927
Iceland,ISL,2008,17.612,2.054,0,0,60.633,0,0,19.701
Iceland,ISL,2009,16.351,1.903,0,0,59.634,0,0,22.112
Iceland,ISL,2010,15.66,2.006,0,0,60.781,0,0,21.554
Iceland,ISL,2011,15.447,2.005,0,0,59.993,0,0,22.552
Iceland,ISL,2012,15.13,2.031,0,0,58.241,0,0,24.594
Iceland,ISL,2013,15.324,2.265,0,0,58.491,0.025,0,23.851
Iceland,ISL,2014,16.047,1.858,0,0,58.264,0.038,0,23.709
Iceland,ISL,2015,16.775,1.969,0,0,59.405,0.047,0,21.567
Iceland,ISL,2016,18.377,2.28,0,0,57.433,0.039,0,21.606
Iceland,ISL,2017,19.619,2.161,0,0,56.964,0.033,0,20.946
Iceland,ISL,2018,20.183,2.094,0,0,53.922,0.017,0,23.461
Iceland,ISL,2019,18.404,2.186,0,0,54.625,0.027,0,24.429
India,IND,1965,23.862,67.11,0,0,8.643,0,0.385,0
India,IND,1966,25.857,64.965,0,0,8.758,0,0.42,0
India,IND,1967,25.879,64.07,0,0,9.507,0,0.544,0
India,IND,1968,27.135,62.032,0,0,10.267,0,0.565,0
India,IND,1969,29.401,59.444,0,0.26,10.283,0,0.612,0
India,IND,1970,29.925,57.611,0,0.479,11.151,0,0.835,0
India,IND,1971,30.866,56.177,0,0.343,11.763,0,0.851,0
India,IND,1972,31.613,56.348,0,0.309,10.844,0,0.886,0
India,IND,1973,32.698,54.479,0,0.641,11.316,0,0.866,0
India,IND,1974,30.241,58.006,0,0.556,10.271,0,0.925,0
India,IND,1975,28.825,58.035,0,0.617,11.421,0,1.102,0
India,IND,1976,28.982,57.62,0,0.729,11.392,0,1.276,0
India,IND,1977,29.441,57.037,0,0.481,11.753,0,1.289,0
India,IND,1978,30.823,53.176,0,0.566,14.048,0,1.387,0
India,IND,1979,31.495,53.49,0,0.556,12.826,0,1.633,0
India,IND,1980,31.18,54.576,0,0.563,12.743,0,0.938,0
India,IND,1981,30.306,55.444,0,0.512,12.261,0,1.478,0
India,IND,1982,31.851,55.306,0,0.451,10.437,0,1.954,0
India,IND,1983,31.825,55.795,0,0.612,9.558,0,2.21,0
India,IND,1984,31.995,54.881,0,0.753,10.001,0,2.37,0
India,IND,1985,32.872,54.448,0,0.795,9.14,0,2.745,0
India,IND,1986,32.284,54.645,0,0.827,8.662,0,3.583,0
India,IND,1987,31.318,56.397,0,0.824,7.582,0,3.879,0
India,IND,1988,31.581,55.608,0,0.865,7.771,0,4.175,0
India,IND,1989,31.324,55.349,0,0.524,8.257,0,4.546,0
India,IND,1990,30.314,55.773,0,0.776,8.061,0.004,5.067,0.005
India,IND,1991,29.212,56.28,0,0.623,8.51,0.013,5.351,0.011
India,IND,1992,29.236,56.682,0,0.701,7.67,0.01,5.689,0.013
India,IND,1993,28.824,57.279,0,0.665,7.555,0.01,5.64,0.027
India,IND,1994,29.392,56.125,0,0.502,8.135,0.019,5.789,0.039
India,IND,1995,30.485,55.399,0,0.718,7.16,0.047,6.138,0.053
India,IND,1996,31.625,54.768,0.001,0.761,6.259,0.08,6.438,0.069
India,IND,1997,32.031,54.275,0.001,0.865,6.028,0.085,6.631,0.084
India,IND,1998,32.357,52.893,0,0.921,6.773,0.087,6.863,0.105
India,IND,1999,34.391,51.024,0,1.004,6.486,0.114,6.848,0.133
India,IND,2000,34.364,51.587,0.001,1.182,5.771,0.119,6.844,0.126
India,IND,2001,34.375,51.747,0.001,1.399,5.336,0.154,6.826,0.153
India,IND,2002,35.026,51.669,0.001,1.362,4.823,0.147,6.814,0.151
India,IND,2003,34.609,52.112,0.001,1.221,4.665,0.175,7.025,0.183
India,IND,2004,33.118,51.675,0.001,1.325,6.275,0.326,7.064,0.207
India,IND,2005,31.826,53.384,0.001,1.036,5.696,0.35,7.461,0.236
India,IND,2006,31.81,52.737,0,0.975,6.224,0.516,7.419,0.309
India,IND,2007,31.456,53.091,0.003,0.901,6.194,0.59,7.381,0.374
India,IND,2008,31.206,54.263,0.003,0.724,5.471,0.683,7.196,0.442
India,IND,2009,30.525,54.626,0.003,0.738,4.666,0.714,8.213,0.511
India,IND,2010,29.789,53.903,0.005,0.961,4.526,0.81,9.411,0.595
India,IND,2011,29.449,53.409,0.032,1.259,5.145,0.936,9.088,0.669
India,IND,2012,29.667,55.014,0.078,1.224,4.275,1.013,7.984,0.736
India,IND,2013,28.763,56.641,0.121,1.177,4.665,1.061,6.767,0.794
India,IND,2014,27.704,58.237,0.161,1.141,4.571,1.1,6.267,0.811
India,IND,2015,28.989,57.521,0.208,1.213,4.219,1.036,5.982,0.817
India,IND,2016,30.423,56.062,0.348,1.141,3.866,1.308,6.081,0.747
India,IND,2017,30.276,55.712,0.619,1.075,3.902,1.512,6.174,0.718
India,IND,2018,29.879,55.726,0.976,1.049,3.752,1.62,6.28,0.704
India,IND,2019,30.06,54.669,1.211,1.182,4.236,1.657,6.308,0.664
Indonesia,IDN,1965,86.168,1.782,0,0,6.022,0,6.028,0
Indonesia,IDN,1966,83.699,2.201,0,0,7.898,0,6.202,0
Indonesia,IDN,1967,81.78,1.566,0,0,8.981,0,7.672,0
Indonesia,IDN,1968,81.174,1.099,0,0,10.412,0,7.315,0
Indonesia,IDN,1969,76.974,1.173,0,0,9.643,0,12.21,0
Indonesia,IDN,1970,76.26,0.953,0,0,10.946,0,11.841,0
Indonesia,IDN,1971,82.577,1.144,0,0,3.768,0,12.511,0
Indonesia,IDN,1972,84.179,1.078,0,0,3.176,0,11.567,0
Indonesia,IDN,1973,89.128,0.641,0,0,3.554,0,6.678,0
Indonesia,IDN,1974,86.895,0.652,0,0,3.674,0,8.779,0
Indonesia,IDN,1975,81.358,0.678,0,0,3.146,0,14.818,0
Indonesia,IDN,1976,83.382,0.645,0,0,1.756,0,14.217,0
Indonesia,IDN,1977,74.383,0.524,0,0,2.209,0,22.884,0
Indonesia,IDN,1978,74.076,0.629,0,0,1.424,0,23.871,0
Indonesia,IDN,1979,70.79,0.829,0,0,1.387,0,26.994,0
Indonesia,IDN,1980,74.061,0.981,0,0,1.174,0,23.784,0
Indonesia,IDN,1981,76.1,0.963,0,0,1.077,0,21.859,0
Indonesia,IDN,1982,77.582,0.892,0,0,1.153,0,20.373,0
Indonesia,IDN,1983,71.745,0.842,0,0,1.634,0,25.78,0
Indonesia,IDN,1984,69.749,0.814,0,0,1.647,0,27.79,0
Indonesia,IDN,1985,64.608,2.58,0,0,1.894,0,30.919,0
Indonesia,IDN,1986,63.435,3.738,0,0,2.751,0,30.076,0
Indonesia,IDN,1987,62.352,5.543,0,0,2.677,0,29.428,0
Indonesia,IDN,1988,62.125,5.486,0,0,2.786,0,29.603,0
Indonesia,IDN,1989,59.459,7.443,0,0,3.141,0,29.957,0
Indonesia,IDN,1990,61.963,6.504,0,0,2.948,0,28.073,0.512
Indonesia,IDN,1991,60.598,6.068,0,0,3.102,0,29.792,0.44
Indonesia,IDN,1992,59.556,6.749,0,0,3.679,0,29.602,0.414
Indonesia,IDN,1993,59.232,7.446,0,0,3.209,0,29.718,0.394
Indonesia,IDN,1994,56.875,6.967,0,0,2.695,0,32.921,0.542
Indonesia,IDN,1995,56.887,7.197,0,0,2.629,0,32.586,0.701
Indonesia,IDN,1996,56.833,8.043,0,0,2.622,0,31.805,0.696
Indonesia,IDN,1997,57.964,9.135,0,0,1.605,0,30.55,0.747
Indonesia,IDN,1998,56.238,9.979,0,0,2.887,0,29.982,0.915
Indonesia,IDN,1999,53.906,12.585,0,0,2.649,0,29.854,1.006
Indonesia,IDN,2000,55.691,12.932,0,0,2.35,0,27.883,1.143
Indonesia,IDN,2001,53.347,15.511,0,0,2.567,0,27.245,1.329
Indonesia,IDN,2002,52.937,15.319,0,0,2.081,0,28.355,1.308
Indonesia,IDN,2003,49.844,19.1,0,0,1.76,0,28.078,1.219
Indonesia,IDN,2004,53.385,17.635,0,0,1.868,0,25.825,1.287
Indonesia,IDN,2005,51.695,19.723,0,0,2.008,0,25.335,1.239
Indonesia,IDN,2006,48.511,23.034,0,0,1.765,0,25.465,1.224
Indonesia,IDN,2007,47.782,26.929,0,0,1.917,0,22.15,1.195
Indonesia,IDN,2008,47.134,23.732,0,0,1.971,0,25.713,1.426
Indonesia,IDN,2009,46.046,24.116,0,0,1.867,0.001,26.323,1.53
Indonesia,IDN,2010,44.666,26.143,0,0,2.592,0.001,25.085,1.396
Indonesia,IDN,2011,46.121,28.445,0,0,1.679,0.001,22.301,1.282
Indonesia,IDN,2012,45.028,30.533,0,0,1.633,0.001,21.283,1.218
Indonesia,IDN,2013,43.637,31.525,0.001,0,2.06,0,21.164,1.157
Indonesia,IDN,2014,46.882,26.632,0.001,0,1.959,0,22.358,1.312
Indonesia,IDN,2015,43.156,30.147,0.001,0,1.762,0,23.191,1.319
Indonesia,IDN,2016,42.358,30.597,0.003,0,2.316,0.001,22.011,1.358
Indonesia,IDN,2017,42.961,31.606,0.003,0,2.215,0,20.545,1.552
Indonesia,IDN,2018,41.087,34.509,0.002,0,1.83,0.02,19.489,1.563
Indonesia,IDN,2019,37.985,38.224,0.006,0,1.7,0.019,17.701,1.571
Iran,IRN,1965,84.835,2.474,0,0,4.814,0,7.877,0
Iran,IRN,1966,85.162,2.499,0,0,4.753,0,7.587,0
Iran,IRN,1967,85.593,2.51,0,0,4.657,0,7.24,0
Iran,IRN,1968,85.878,2.518,0,0,4.561,0,7.042,0
Iran,IRN,1969,85.45,2.533,0,0,4.479,0,7.538,0
Iran,IRN,1970,78.348,2.373,0,0,4.096,0,15.182,0
Iran,IRN,1971,78.392,1.527,0,0,4.023,0,16.057,0
Iran,IRN,1972,76.989,2.108,0,0,4.668,0,16.235,0
Iran,IRN,1973,77.238,2.964,0,0,3.307,0,16.491,0
Iran,IRN,1974,79.097,2.869,0,0,3.218,0,14.816,0
Iran,IRN,1975,79.549,4.565,0,0,2.903,0,12.984,0
Iran,IRN,1976,80.086,4.014,0,0,2.889,0,13.011,0
Iran,IRN,1977,82.043,3.583,0,0,2.634,0,11.74,0
Iran,IRN,1978,84.233,2.24,0,0,4.222,0,9.304,0
Iran,IRN,1979,82.062,2.996,0,0,3.392,0,11.55,0
Iran,IRN,1980,81.661,3.412,0,0,3.803,0,11.124,0
Iran,IRN,1981,80.949,2.844,0,0,4.144,0,12.063,0
Iran,IRN,1982,78.107,3.399,0,0,3.853,0,14.64,0
Iran,IRN,1983,80.032,2.701,0,0,3.176,0,14.091,0
Iran,IRN,1984,80.141,1.932,0,0,2.748,0,15.179,0
Iran,IRN,1985,80.716,1.742,0,0,2.538,0,15.004,0
Iran,IRN,1986,79.531,1.832,0,0,3.24,0,15.396,0
Iran,IRN,1987,77.394,1.681,0,0,3.35,0,17.576,0
Iran,IRN,1988,76.95,1.642,0,0,3.345,0,18.063,0
Iran,IRN,1989,75.558,1.102,0,0,2.496,0,20.844,0
Iran,IRN,1990,69.55,0.98,0,0,2.432,0,27.039,0
Iran,IRN,1991,68.024,1.288,0,0,1.702,0,28.986,0
Iran,IRN,1992,66.037,1.034,0,0,2.545,0,30.384,0
Iran,IRN,1993,77.652,1.377,0,0,3.156,0,17.815,0
Iran,IRN,1994,71.854,1.231,0,0,1.84,0,25.075,0
Iran,IRN,1995,67.92,1.089,0,0,2.096,0,28.895,0
Iran,IRN,1996,65.465,1.053,0,0,2.053,0,31.429,0
Iran,IRN,1997,65.384,1.044,0,0,1.338,0,32.234,0
Iran,IRN,1998,60.942,1.175,0,0,1.631,0,36.251,0
Iran,IRN,1999,57.508,1.048,0,0,1.05,0.007,40.387,0
Iran,IRN,2000,56.634,1.06,0,0,0.734,0.007,41.565,0
Iran,IRN,2001,54.159,0.985,0,0,0.754,0.006,44.096,0
Iran,IRN,2002,50.114,0.858,0,0,1.339,0.005,47.683,0
Iran,IRN,2003,49.634,0.91,0,0,1.558,0.004,47.893,0
Iran,IRN,2004,46.626,0.869,0,0,1.758,0.007,50.74,0
Iran,IRN,2005,47.866,0.918,0,0,1.972,0.01,49.235,0
Iran,IRN,2006,47.762,0.811,0,0,2.297,0.016,49.114,0
Iran,IRN,2007,45.699,0.79,0,0,2.069,0.016,51.425,0
