Entity,Code,Year,Fossil fuels (% sub energy),Renewables (% sub energy),Nuclear (% sub energy)
Italy,ITA,1979,91.73,7.855,0.415
Italy,ITA,1980,91.672,7.97,0.358
Italy,ITA,1981,91.86,7.692,0.448
Italy,ITA,1982,91.259,7.592,1.148
Italy,ITA,1983,91.272,7.731,0.997
Italy,ITA,1984,91.042,7.788,1.169
Italy,ITA,1985,91.251,7.552,1.197
Italy,ITA,1986,91.147,7.4,1.453
Italy,ITA,1987,93.016,6.956,0.028
Italy,ITA,1988,93.012,6.988,0
Italy,ITA,1989,94.308,5.692,0
Italy,ITA,1990,94.691,5.309,0
Italy,ITA,1991,93.227,6.773,0
Italy,ITA,1992,93.188,6.812,0
Italy,ITA,1993,93.16,6.84,0
Italy,ITA,1994,92.69,7.31,0
Italy,ITA,1995,93.966,6.034,0
Italy,ITA,1996,93.282,6.718,0
Italy,ITA,1997,93.377,6.623,0
Italy,ITA,1998,93.511,6.489,0
Italy,ITA,1999,93.054,6.946,0
Italy,ITA,2000,93.209,6.791,0
Italy,ITA,2001,92.831,7.169,0
Italy,ITA,2002,93.616,6.384,0
Italy,ITA,2003,94.043,5.957,0
Italy,ITA,2004,93.191,6.809,0
Italy,ITA,2005,93.947,6.053,0
Italy,ITA,2006,93.675,6.325,0
Italy,ITA,2007,93.967,6.033,0
Italy,ITA,2008,92.321,7.679,0
Italy,ITA,2009,90.091,9.909,0
Italy,ITA,2010,89.296,10.704,0
Italy,ITA,2011,88.327,11.673,0
Italy,ITA,2012,86.732,13.268,0
Italy,ITA,2013,83.539,16.461,0
Italy,ITA,2014,81.53,18.47,0
Italy,ITA,2015,83.756,16.244,0
Italy,ITA,2016,84.186,15.814,0
Italy,ITA,2017,84.988,15.012,0
Italy,ITA,2018,83.674,16.326,0
Italy,ITA,2019,83.71,16.29,0
Japan,JPN,1965,88.321,11.675,0.004
Japan,JPN,1966,88.896,11.023,0.081
Japan,JPN,1967,91.618,8.305,0.076
Japan,JPN,1968,91.906,7.981,0.113
Japan,JPN,1969,92.713,7.184,0.103
Japan,JPN,1970,93.159,6.45,0.391
Japan,JPN,1971,92.596,6.763,0.642
Japan,JPN,1972,92.751,6.525,0.725
Japan,JPN,1973,94.719,4.613,0.668
Japan,JPN,1974,92.961,5.689,1.35
Japan,JPN,1975,92.183,6.014,1.803
Japan,JPN,1976,91.827,5.814,2.36
Japan,JPN,1977,92.773,5.051,2.176
Japan,JPN,1978,91.41,4.676,3.914
Japan,JPN,1979,90.335,5.196,4.469
Japan,JPN,1980,88.746,5.849,5.405
Japan,JPN,1981,88.283,5.889,5.828
Japan,JPN,1982,86.601,6.321,7.078
Japan,JPN,1983,85.707,6.499,7.794
Japan,JPN,1984,86.305,5.26,8.434
Japan,JPN,1985,84.077,5.965,9.959
Japan,JPN,1986,83.795,5.898,10.308
Japan,JPN,1987,83.004,5.473,11.523
Japan,JPN,1988,83.91,6.103,9.986
Japan,JPN,1989,83.644,6.04,10.317
Japan,JPN,1990,84.263,5.28,10.457
Japan,JPN,1991,83.49,5.563,10.946
Japan,JPN,1992,83.994,4.762,11.244
Japan,JPN,1993,82.023,5.322,12.655
Japan,JPN,1994,83.461,3.835,12.704
Japan,JPN,1995,82.012,4.408,13.58
Japan,JPN,1996,81.932,4.296,13.773
Japan,JPN,1997,80.655,4.697,14.648
Japan,JPN,1998,79.883,4.915,15.201
Japan,JPN,1999,80.855,4.607,14.538
Japan,JPN,2000,80.957,4.579,14.464
Japan,JPN,2001,80.954,4.471,14.575
Japan,JPN,2002,81.29,4.47,14.24
Japan,JPN,2003,84.532,5.069,10.4
Japan,JPN,2004,82.323,4.99,12.687
Japan,JPN,2005,82.848,4.454,12.698
Japan,JPN,2006,81.914,4.944,13.142
Japan,JPN,2007,83.49,4.412,12.097
Japan,JPN,2008,84.545,4.456,10.998
Japan,JPN,2009,82.286,4.632,13.079
Japan,JPN,2010,81.714,5.252,12.986
Japan,JPN,2011,87.098,5.278,7.577
Japan,JPN,2012,93.932,5.182,0.837
Japan,JPN,2013,93.635,5.627,0.682
Japan,JPN,2014,93.553,6.376,0
Japan,JPN,2015,92.3,7.395,0.217
Japan,JPN,2016,92.141,6.9,0.858
Japan,JPN,2017,90.832,7.675,1.385
Japan,JPN,2018,89.119,8.442,2.332
Japan,JPN,2019,87.449,9.313,3.133
Kazakhstan,KAZ,1985,98.18,1.82,0
Kazakhstan,KAZ,1986,98.367,1.633,0
Kazakhstan,KAZ,1987,98.085,1.915,0
Kazakhstan,KAZ,1988,97.746,2.254,0
Kazakhstan,KAZ,1989,97.579,2.388,0.033
Kazakhstan,KAZ,1990,97.616,2.384,0
Kazakhstan,KAZ,1991,97.492,2.333,0.175
Kazakhstan,KAZ,1992,97.594,2.254,0.152
Kazakhstan,KAZ,1993,96.996,2.838,0.166
Kazakhstan,KAZ,1994,96.006,3.836,0.159
Kazakhstan,KAZ,1995,96.088,3.875,0.037
Kazakhstan,KAZ,1996,96.036,3.917,0.047
Kazakhstan,KAZ,1997,95.88,3.938,0.182
Kazakhstan,KAZ,1998,95.994,3.95,0.057
Kazakhstan,KAZ,1999,95.803,4.197,0
Kazakhstan,KAZ,2000,94.39,5.61,0
Kazakhstan,KAZ,2001,94.687,5.313,0
Kazakhstan,KAZ,2002,94.327,5.673,0
Kazakhstan,KAZ,2003,95.035,4.965,0
Kazakhstan,KAZ,2004,95.655,4.345,0
Kazakhstan,KAZ,2005,95.992,4.008,0
Kazakhstan,KAZ,2006,96.274,3.726,0
Kazakhstan,KAZ,2007,96.504,3.496,0
Kazakhstan,KAZ,2008,96.994,3.006,0
Kazakhstan,KAZ,2009,96.952,3.048,0
Kazakhstan,KAZ,2010,96.724,3.276,0
Kazakhstan,KAZ,2011,97.095,2.905,0
Kazakhstan,KAZ,2012,97.3,2.7,0
Kazakhstan,KAZ,2013,97.315,2.685,0
Kazakhstan,KAZ,2014,97.186,2.814,0
Kazakhstan,KAZ,2015,96.763,3.233,0
Kazakhstan,KAZ,2016,95.981,4.013,0
Kazakhstan,KAZ,2017,96.325,3.668,0
Kazakhstan,KAZ,2018,96.899,3.095,0
Kazakhstan,KAZ,2019,96.895,3.1,0
Kuwait,KWT,1965,100,0,0
Kuwait,KWT,1966,100,0,0
Kuwait,KWT,1967,100,0,0
Kuwait,KWT,1968,100,0,0
Kuwait,KWT,1969,100,0,0
Kuwait,KWT,1970,100,0,0
Kuwait,KWT,1971,100,0,0
Kuwait,KWT,1972,100,0,0
Kuwait,KWT,1973,100,0,0
Kuwait,KWT,1974,100,0,0
Kuwait,KWT,1975,100,0,0
Kuwait,KWT,1976,100,0,0
Kuwait,KWT,1977,100,0,0
Kuwait,KWT,1978,100,0,0
Kuwait,KWT,1979,100,0,0
Kuwait,KWT,1980,100,0,0
Kuwait,KWT,1981,100,0,0
Kuwait,KWT,1982,100,0,0
Kuwait,KWT,1983,100,0,0
Kuwait,KWT,1984,100,0,0
Kuwait,KWT,1985,100,0,0
Kuwait,KWT,1986,100,0,0
Kuwait,KWT,1987,100,0,0
Kuwait,KWT,1988,100,0,0
Kuwait,KWT,1989,100,0,0
Kuwait,KWT,1990,100,0,0
Kuwait,KWT,1991,100,0,0
Kuwait,KWT,1992,100,0,0
Kuwait,KWT,1993,100,0,0
Kuwait,KWT,1994,100,0,0
Kuwait,KWT,1995,100,0,0
Kuwait,KWT,1996,100,0,0
Kuwait,KWT,1997,100,0,0
Kuwait,KWT,1998,100,0,0
Kuwait,KWT,1999,100,0,0
Kuwait,KWT,2000,100,0,0
Kuwait,KWT,2001,100,0,0
Kuwait,KWT,2002,100,0,0
Kuwait,KWT,2003,100,0,0
Kuwait,KWT,2004,100,0,0
Kuwait,KWT,2005,100,0,0
Kuwait,KWT,2006,100,0,0
Kuwait,KWT,2007,100,0,0
Kuwait,KWT,2008,100,0,0
Kuwait,KWT,2009,100,0,0
Kuwait,KWT,2010,100,0,0
Kuwait,KWT,2011,100,0,0
Kuwait,KWT,2012,100,0,0
Kuwait,KWT,2013,100,0,0
Kuwait,KWT,2014,99.998,0.002,0
Kuwait,KWT,2015,99.997,0.003,0
Kuwait,KWT,2016,99.974,0.026,0
Kuwait,KWT,2017,99.962,0.038,0
Kuwait,KWT,2018,99.953,0.047,0
Kuwait,KWT,2019,99.913,0.087,0
Latvia,LVA,1985,92.176,7.824,0
Latvia,LVA,1986,91.514,8.486,0
Latvia,LVA,1987,88.514,11.486,0
Latvia,LVA,1988,90.138,9.862,0
Latvia,LVA,1989,88.13,11.87,0
Latvia,LVA,1990,85.42,14.58,0
Latvia,LVA,1991,88.498,11.502,0
Latvia,LVA,1992,87.624,12.376,0
Latvia,LVA,1993,83.576,16.424,0
Latvia,LVA,1994,80.48,19.52,0
Latvia,LVA,1995,81.476,18.524,0
Latvia,LVA,1996,87.432,12.568,0
Latvia,LVA,1997,80.097,19.903,0
Latvia,LVA,1998,73.16,26.84,0
Latvia,LVA,1999,79.885,20.115,0
Latvia,LVA,2000,78.94,21.06,0
Latvia,LVA,2001,80.493,19.507,0
Latvia,LVA,2002,83.212,16.788,0
Latvia,LVA,2003,84.119,15.881,0
Latvia,LVA,2004,80.771,19.229,0
Latvia,LVA,2005,80.12,19.814,0
Latvia,LVA,2006,83.007,16.909,0
Latvia,LVA,2007,83.42,16.534,0
Latvia,LVA,2008,81.393,18.561,0
Latvia,LVA,2009,78.307,21.567,0
Latvia,LVA,2010,80.016,19.324,0
Latvia,LVA,2011,81.089,18.216,0
Latvia,LVA,2012,76.035,23.379,0
Latvia,LVA,2013,78.596,20.82,0
Latvia,LVA,2014,81.69,17.599,0
Latvia,LVA,2015,82.069,17.223,0
Latvia,LVA,2016,79.516,20.131,0
Latvia,LVA,2017,71.028,28.697,0
Latvia,LVA,2018,78.858,20.11,0
Latvia,LVA,2019,80.861,18.18,0
Lithuania,LTU,1985,84.769,0.607,14.624
Lithuania,LTU,1986,82.828,0.643,16.529
Lithuania,LTU,1987,84.765,0.578,14.656
Lithuania,LTU,1988,79.913,0.585,19.502
Lithuania,LTU,1989,76.039,0.541,23.42
Lithuania,LTU,1990,75.864,0.573,23.563
Lithuania,LTU,1991,77.32,0.442,22.238
Lithuania,LTU,1992,68.009,0.666,31.325
Lithuania,LTU,1993,65.349,1.076,33.574
Lithuania,LTU,1994,74.161,1.432,24.408
Lithuania,LTU,1995,65.37,1.059,33.571
Lithuania,LTU,1996,62.749,0.851,36.4
Lithuania,LTU,1997,65.144,0.835,34.022
Lithuania,LTU,1998,63.136,1.1,35.764
Lithuania,LTU,1999,67.42,1.313,31.268
Lithuania,LTU,2000,68.596,1.217,30.187
Lithuania,LTU,2001,64.358,0.999,34.644
Lithuania,LTU,2002,58.794,1.015,40.191
Lithuania,LTU,2003,57.399,0.895,41.707
Lithuania,LTU,2004,58.785,1.135,40.071
Lithuania,LTU,2005,68.664,1.332,29.964
Lithuania,LTU,2006,72.436,1.31,25.998
Lithuania,LTU,2007,70.923,1.585,26.847
Lithuania,LTU,2008,70.516,1.648,27.086
Lithuania,LTU,2009,65.137,2.028,32.183
Lithuania,LTU,2010,95.565,3.625,0
Lithuania,LTU,2011,94.987,4.238,0
Lithuania,LTU,2012,94.5,4.463,0
Lithuania,LTU,2013,92.703,6.207,0
Lithuania,LTU,2014,92.429,6.331,0
Lithuania,LTU,2015,92.048,6.704,0
Lithuania,LTU,2016,90.829,8.146,0
Lithuania,LTU,2017,89.633,9.318,0
Lithuania,LTU,2018,92.524,7.799,0
Lithuania,LTU,2019,91.585,8.88,0
Luxembourg,LUX,1965,99.426,0.574,0
Luxembourg,LUX,1966,99.461,0.539,0
Luxembourg,LUX,1967,99.382,0.618,0
Luxembourg,LUX,1968,99.416,0.584,0
Luxembourg,LUX,1969,99.528,0.472,0
Luxembourg,LUX,1970,99.498,0.502,0
Luxembourg,LUX,1971,99.705,0.295,0
Luxembourg,LUX,1972,99.662,0.338,0
Luxembourg,LUX,1973,99.719,0.281,0
Luxembourg,LUX,1974,99.591,0.409,0
Luxembourg,LUX,1975,99.574,0.426,0
Luxembourg,LUX,1976,99.732,0.268,0
Luxembourg,LUX,1977,99.356,0.644,0
Luxembourg,LUX,1978,99.393,0.607,0
Luxembourg,LUX,1979,99.358,0.642,0
Luxembourg,LUX,1980,99.278,0.722,0
Luxembourg,LUX,1981,99.081,0.919,0
Luxembourg,LUX,1982,99.111,0.889,0
Luxembourg,LUX,1983,99.069,0.931,0
Luxembourg,LUX,1984,99.073,0.927,0
Luxembourg,LUX,1985,99.246,0.754,0
Luxembourg,LUX,1986,99.092,0.908,0
Luxembourg,LUX,1987,98.862,1.138,0
Luxembourg,LUX,1988,98.954,1.046,0
Luxembourg,LUX,1989,99.295,0.705,0
Luxembourg,LUX,1990,99.383,0.617,0
Luxembourg,LUX,1991,99.318,0.682,0
Luxembourg,LUX,1992,99.433,0.567,0
Luxembourg,LUX,1993,99.44,0.56,0
Luxembourg,LUX,1994,99.28,0.72,0
Luxembourg,LUX,1995,99.119,0.881,0
Luxembourg,LUX,1996,99.399,0.601,0
Luxembourg,LUX,1997,99.163,0.837,0
Luxembourg,LUX,1998,98.794,1.206,0
Luxembourg,LUX,1999,99.028,0.972,0
Luxembourg,LUX,2000,98.725,1.275,0
Luxembourg,LUX,2001,98.838,1.162,0
Luxembourg,LUX,2002,99.047,0.953,0
Luxembourg,LUX,2003,99.158,0.842,0
Luxembourg,LUX,2004,98.978,1.022,0
Luxembourg,LUX,2005,98.929,1.071,0
Luxembourg,LUX,2006,98.727,1.273,0
Luxembourg,LUX,2007,97.573,1.404,0
Luxembourg,LUX,2008,97.48,1.5,0
Luxembourg,LUX,2009,97.525,1.479,0
Luxembourg,LUX,2010,97.655,1.397,0
Luxembourg,LUX,2011,97.6,1.307,0
Luxembourg,LUX,2012,97.201,1.658,0
Luxembourg,LUX,2013,96.558,2.079,0
Luxembourg,LUX,2014,95.898,2.292,0
Luxembourg,LUX,2015,95.254,2.54,0
Luxembourg,LUX,2016,94.883,2.715,0
Luxembourg,LUX,2017,93.688,3.4,0
Luxembourg,LUX,2018,93.297,3.682,0
Luxembourg,LUX,2019,92.937,4.061,0
Malaysia,MYS,1965,94.362,5.638,0
Malaysia,MYS,1966,94.305,5.695,0
Malaysia,MYS,1967,94.097,5.903,0
Malaysia,MYS,1968,93.578,6.422,0
Malaysia,MYS,1969,92.268,7.732,0
Malaysia,MYS,1970,91.755,8.245,0
Malaysia,MYS,1971,93.487,6.513,0
Malaysia,MYS,1972,93.648,6.352,0
Malaysia,MYS,1973,94.327,5.673,0
Malaysia,MYS,1974,94.925,5.075,0
Malaysia,MYS,1975,95.118,4.882,0
Malaysia,MYS,1976,95.855,4.145,0
Malaysia,MYS,1977,96.974,3.026,0
Malaysia,MYS,1978,97.407,2.593,0
Malaysia,MYS,1979,97.411,2.589,0
Malaysia,MYS,1980,96.929,3.071,0
Malaysia,MYS,1981,96.681,3.319,0
Malaysia,MYS,1982,97.037,2.963,0
Malaysia,MYS,1983,96.998,3.002,0
Malaysia,MYS,1984,94.49,5.51,0
Malaysia,MYS,1985,93.983,6.017,0
Malaysia,MYS,1986,94.131,5.869,0
Malaysia,MYS,1987,93.143,6.857,0
Malaysia,MYS,1988,92.547,7.453,0
Malaysia,MYS,1989,93.831,6.169,0
Malaysia,MYS,1990,95.654,4.346,0
Malaysia,MYS,1991,96.034,3.966,0
Malaysia,MYS,1992,96.466,3.534,0
Malaysia,MYS,1993,96.163,3.837,0
Malaysia,MYS,1994,95.305,4.695,0
Malaysia,MYS,1995,95.68,4.32,0
Malaysia,MYS,1996,96.774,3.226,0
Malaysia,MYS,1997,97.768,2.232,0
Malaysia,MYS,1998,97.436,2.564,0
Malaysia,MYS,1999,96.162,3.838,0
Malaysia,MYS,2000,96.554,3.446,0
Malaysia,MYS,2001,97.016,2.984,0
Malaysia,MYS,2002,97.57,2.43,0
Malaysia,MYS,2003,97.899,2.101,0
Malaysia,MYS,2004,97.813,2.187,0
Malaysia,MYS,2005,97.814,2.186,0
Malaysia,MYS,2006,97.791,2.2,0
Malaysia,MYS,2007,97.978,1.982,0
Malaysia,MYS,2008,97.511,2.436,0
Malaysia,MYS,2009,97.588,2.406,0
Malaysia,MYS,2010,97.859,2.136,0
Malaysia,MYS,2011,97.391,2.58,0
Malaysia,MYS,2012,97.195,2.676,0
Malaysia,MYS,2013,96.717,3.082,0
Malaysia,MYS,2014,96.354,3.327,0
Malaysia,MYS,2015,96.186,3.407,0
Malaysia,MYS,2016,95.075,4.538,0
Malaysia,MYS,2017,93.743,5.885,0
Malaysia,MYS,2018,93.714,5.906,0
Malaysia,MYS,2019,93.613,6.009,0
Mexico,MEX,1965,91.561,8.439,0
Mexico,MEX,1966,90.898,9.102,0
Mexico,MEX,1967,90.272,9.728,0
Mexico,MEX,1968,89.747,10.253,0
Mexico,MEX,1969,90.097,9.903,0
Mexico,MEX,1970,89.615,10.385,0
Mexico,MEX,1971,90.413,9.587,0
Mexico,MEX,1972,90.758,9.242,0
Mexico,MEX,1973,90.88,9.12,0
Mexico,MEX,1974,91.401,8.599,0
Mexico,MEX,1975,92.644,7.356,0
Mexico,MEX,1976,92.146,7.854,0
Mexico,MEX,1977,91.738,8.262,0
Mexico,MEX,1978,93.769,6.231,0
Mexico,MEX,1979,93.623,6.377,0
Mexico,MEX,1980,94.518,5.482,0
Mexico,MEX,1981,92.877,7.123,0
Mexico,MEX,1982,93.532,6.468,0
Mexico,MEX,1983,94.037,5.963,0
Mexico,MEX,1984,93.542,6.458,0
Mexico,MEX,1985,92.603,7.397,0
Mexico,MEX,1986,93.746,6.254,0
Mexico,MEX,1987,94.19,5.81,0
Mexico,MEX,1988,93.558,6.442,0
Mexico,MEX,1989,92.992,6.922,0.086
Mexico,MEX,1990,92.87,6.487,0.643
Mexico,MEX,1991,93.103,6.003,0.895
Mexico,MEX,1992,92.308,6.879,0.812
Mexico,MEX,1993,92.143,6.84,1.017
Mexico,MEX,1994,94.005,5.169,0.827
Mexico,MEX,1995,91.584,6.743,1.673
Mexico,MEX,1996,91.276,7.211,1.514
Mexico,MEX,1997,91.931,6.094,1.975
Mexico,MEX,1998,92.764,5.561,1.675
Mexico,MEX,1999,91.286,6.928,1.786
Mexico,MEX,2000,91.865,6.732,1.403
Mexico,MEX,2001,92.547,5.956,1.497
Mexico,MEX,2002,93.223,5.168,1.609
Mexico,MEX,2003,93.872,4.419,1.709
Mexico,MEX,2004,93.557,5.033,1.41
Mexico,MEX,2005,93.259,5.193,1.548
Mexico,MEX,2006,93.206,5.295,1.499
Mexico,MEX,2007,93.638,4.941,1.421
Mexico,MEX,2008,92.354,6.344,1.302
Mexico,MEX,2009,93.906,4.698,1.397
Mexico,MEX,2010,93.296,5.949,0.755
Mexico,MEX,2011,93.2,5.571,1.229
Mexico,MEX,2012,93.78,5.164,1.055
Mexico,MEX,2013,93.815,4.779,1.405
Mexico,MEX,2014,92.487,6.361,1.152
Mexico,MEX,2015,92.926,5.702,1.371
Mexico,MEX,2016,93.012,5.759,1.229
Mexico,MEX,2017,92.797,5.963,1.241
Mexico,MEX,2018,91.967,6.474,1.559
Mexico,MEX,2019,91.482,7.219,1.299
Morocco,MAR,1965,80.763,19.237,0
Morocco,MAR,1966,87.363,12.637,0
Morocco,MAR,1967,89.409,10.591,0
Morocco,MAR,1968,88.798,11.202,0
Morocco,MAR,1969,86.776,13.224,0
Morocco,MAR,1970,87.581,12.419,0
Morocco,MAR,1971,86.809,13.191,0
Morocco,MAR,1972,87.188,12.812,0
Morocco,MAR,1973,91.409,8.591,0
Morocco,MAR,1974,90.984,9.016,0
Morocco,MAR,1975,93.269,6.731,0
Morocco,MAR,1976,93.902,6.098,0
Morocco,MAR,1977,92.557,7.443,0
Morocco,MAR,1978,92.727,7.273,0
Morocco,MAR,1979,92.715,7.285,0
Morocco,MAR,1980,93.045,6.955,0
Morocco,MAR,1981,95.16,4.84,0
Morocco,MAR,1982,97.38,2.62,0
Morocco,MAR,1983,97.855,2.145,0
Morocco,MAR,1984,98.39,1.61,0
Morocco,MAR,1985,97.93,2.07,0
Morocco,MAR,1986,97.351,2.649,0
Morocco,MAR,1987,96.699,3.301,0
Morocco,MAR,1988,96.454,3.546,0
Morocco,MAR,1989,96.015,3.985,0
Morocco,MAR,1990,95.894,4.106,0
Morocco,MAR,1991,95.926,4.074,0
Morocco,MAR,1992,97.139,2.861,0
Morocco,MAR,1993,98.7,1.3,0
Morocco,MAR,1994,97.763,2.237,0
Morocco,MAR,1995,98.342,1.658,0
Morocco,MAR,1996,94.908,5.092,0
Morocco,MAR,1997,94.786,5.214,0
Morocco,MAR,1998,95.666,4.334,0
Morocco,MAR,1999,98.064,1.936,0
Morocco,MAR,2000,98.149,1.851,0
Morocco,MAR,2001,97.674,2.326,0
Morocco,MAR,2002,97.813,2.187,0
Morocco,MAR,2003,96.557,3.443,0
Morocco,MAR,2004,96.73,3.27,0
Morocco,MAR,2005,98.042,1.958,0
Morocco,MAR,2006,98.102,1.898,0
Morocco,MAR,2007,98.071,1.929,0
Morocco,MAR,2008,98.214,1.786,0
Morocco,MAR,2009,95.559,4.441,0
Morocco,MAR,2010,94.447,5.553,0
Morocco,MAR,2011,96.568,3.432,0
Morocco,MAR,2012,97.068,2.932,0
Morocco,MAR,2013,95.182,4.818,0
Morocco,MAR,2014,95.798,4.202,0
Morocco,MAR,2015,94.914,5.086,0
Morocco,MAR,2016,94.718,5.282,0
Morocco,MAR,2017,95.01,4.99,0
Morocco,MAR,2018,93.285,6.715,0
Morocco,MAR,2019,92.914,7.086,0
Netherlands,NLD,1965,100,0,0
Netherlands,NLD,1966,100,0,0
Netherlands,NLD,1967,100,0,0
Netherlands,NLD,1968,99.985,0,0.015
Netherlands,NLD,1969,99.85,0,0.15
Netherlands,NLD,1970,99.845,0,0.155
Netherlands,NLD,1971,99.838,0,0.162
Netherlands,NLD,1972,99.888,0,0.112
Netherlands,NLD,1973,99.642,0,0.358
Netherlands,NLD,1974,98.884,0,1.116
Netherlands,NLD,1975,98.602,0.271,1.127
Netherlands,NLD,1976,98.531,0.27,1.199
Netherlands,NLD,1977,98.556,0.273,1.17
Netherlands,NLD,1978,98.37,0.374,1.255
Netherlands,NLD,1979,98.625,0.331,1.044
Netherlands,NLD,1980,98.335,0.326,1.339
Netherlands,NLD,1981,98.406,0.365,1.23
Netherlands,NLD,1982,98.487,0.096,1.417
Netherlands,NLD,1983,98.618,0.084,1.299
Netherlands,NLD,1984,98.701,0.006,1.293
Netherlands,NLD,1985,98.533,0.15,1.317
Netherlands,NLD,1986,98.464,0.179,1.357
Netherlands,NLD,1987,98.656,0.222,1.121
Netherlands,NLD,1988,98.577,0.268,1.155
Netherlands,NLD,1989,98.442,0.3,1.257
Netherlands,NLD,1990,98.684,0.247,1.069
Netherlands,NLD,1991,98.721,0.282,0.997
Netherlands,NLD,1992,98.573,0.302,1.125
Netherlands,NLD,1993,98.509,0.332,1.159
Netherlands,NLD,1994,98.444,0.379,1.177
Netherlands,NLD,1995,98.449,0.406,1.146
Netherlands,NLD,1996,98.361,0.502,1.137
Netherlands,NLD,1997,98.764,0.566,0.67
Netherlands,NLD,1998,98.299,0.649,1.053
Netherlands,NLD,1999,98.221,0.708,1.071
Netherlands,NLD,2000,98.091,0.827,1.083
Netherlands,NLD,2001,98.074,0.876,1.05
Netherlands,NLD,2002,97.928,1.045,1.028
Netherlands,NLD,2003,97.931,1.028,1.041
Netherlands,NLD,2004,97.722,1.326,0.952
Netherlands,NLD,2005,97.22,1.811,0.97
Netherlands,NLD,2006,97.117,2.029,0.854
Netherlands,NLD,2007,96.812,2.178,1.01
Netherlands,NLD,2008,96.388,2.603,1.009
Netherlands,NLD,2009,95.908,3.055,1.037
Netherlands,NLD,2010,96.28,2.811,0.91
Netherlands,NLD,2011,95.726,3.288,0.986
Netherlands,NLD,2012,95.599,3.444,0.957
Netherlands,NLD,2013,95.845,3.43,0.724
Netherlands,NLD,2014,95.375,3.546,1.079
Netherlands,NLD,2015,95.008,3.936,1.056
Netherlands,NLD,2016,94.964,4.034,1.002
Netherlands,NLD,2017,94.205,4.928,0.867
Netherlands,NLD,2018,93.573,5.535,0.892
Netherlands,NLD,2019,92.467,6.54,0.993
New Zealand,NZL,1965,62.115,37.885,0
New Zealand,NZL,1966,61.833,38.167,0
New Zealand,NZL,1967,61.553,38.447,0
New Zealand,NZL,1968,60.235,39.765,0
New Zealand,NZL,1969,61.244,38.756,0
New Zealand,NZL,1970,62.564,37.436,0
New Zealand,NZL,1971,59.803,40.197,0
New Zealand,NZL,1972,60.241,39.759,0
New Zealand,NZL,1973,62.239,37.761,0
New Zealand,NZL,1974,61.131,38.869,0
New Zealand,NZL,1975,58.276,41.724,0
New Zealand,NZL,1976,62.301,37.699,0
New Zealand,NZL,1977,64.882,35.118,0
New Zealand,NZL,1978,62.342,37.658,0
New Zealand,NZL,1979,57.039,42.961,0
New Zealand,NZL,1980,54.978,45.022,0
New Zealand,NZL,1981,54.405,45.595,0
New Zealand,NZL,1982,58.726,41.274,0
New Zealand,NZL,1983,57.371,42.629,0
New Zealand,NZL,1984,58.125,41.875,0
New Zealand,NZL,1985,60.111,39.889,0
New Zealand,NZL,1986,58.948,41.052,0
New Zealand,NZL,1987,60.036,39.964,0
New Zealand,NZL,1988,59.88,40.12,0
New Zealand,NZL,1989,55.287,44.713,0
New Zealand,NZL,1990,60.664,39.336,0
New Zealand,NZL,1991,61.643,38.357,0
New Zealand,NZL,1992,64.432,35.568,0
New Zealand,NZL,1993,61.844,38.156,0
New Zealand,NZL,1994,60.753,39.247,0
New Zealand,NZL,1995,60.037,39.963,0
New Zealand,NZL,1996,62.463,37.537,0
New Zealand,NZL,1997,66.195,33.805,0
New Zealand,NZL,1998,63.05,36.95,0
New Zealand,NZL,1999,66.189,33.811,0
New Zealand,NZL,2000,65.409,34.591,0
New Zealand,NZL,2001,68.969,31.031,0
New Zealand,NZL,2002,66.542,33.458,0
New Zealand,NZL,2003,67.363,32.637,0
New Zealand,NZL,2004,63.972,36.028,0
New Zealand,NZL,2005,66.908,33.092,0
New Zealand,NZL,2006,66.789,33.211,0
New Zealand,NZL,2007,66.258,33.737,0
New Zealand,NZL,2008,67.154,32.834,0
New Zealand,NZL,2009,63.803,36.182,0
New Zealand,NZL,2010,62.916,37.067,0
New Zealand,NZL,2011,62.187,37.784,0
New Zealand,NZL,2012,64.857,35.116,0
New Zealand,NZL,2013,64.849,35.134,0
New Zealand,NZL,2014,64.204,35.779,0
New Zealand,NZL,2015,63.779,36.209,0
New Zealand,NZL,2016,62.798,37.19,0
New Zealand,NZL,2017,64.446,35.542,0
New Zealand,NZL,2018,63.316,36.672,0
New Zealand,NZL,2019,64.587,35.4,0
North America,,1965,94.124,5.808,0.068
North America,,1966,94.151,5.752,0.097
North America,,1967,93.829,6.042,0.128
North America,,1968,94.008,5.784,0.208
North America,,1969,93.693,6.094,0.212
North America,,1970,93.715,5.962,0.323
North America,,1971,93.281,6.134,0.584
North America,,1972,93.024,6.175,0.801
North America,,1973,92.678,6.089,1.233
North America,,1974,91.605,6.757,1.638
North America,,1975,90.823,6.764,2.413
North America,,1976,91.023,6.403,2.574
North America,,1977,91.074,5.606,3.32
North America,,1978,89.955,6.394,3.651
North America,,1979,90.189,6.423,3.387
North America,,1980,89.911,6.628,3.461
North America,,1981,89.291,6.878,3.83
North America,,1982,88.298,7.615,4.087
North America,,1983,87.576,8.051,4.373
North America,,1984,87.548,7.847,4.605
North America,,1985,87.02,7.614,5.366
North America,,1986,86.421,7.743,5.835
North America,,1987,86.679,7.127,6.194
North America,,1988,86.722,6.477,6.801
North America,,1989,86.59,6.773,6.637
North America,,1990,85.743,7.159,7.098
North America,,1991,85.126,7.256,7.619
