date,new_cases,total_cases,country,continent
8/12/2020,2900,139538,Philippines,Asia
8/13/2020,4211,143749,Philippines,Asia
8/14/2020,3777,147526,Philippines,Asia
8/15/2020,6134,153660,Philippines,Asia
8/16/2020,4258,157918,Philippines,Asia
8/17/2020,3335,161253,Philippines,Asia
8/18/2020,3221,164474,Philippines,Asia
8/19/2020,4739,169213,Philippines,Asia
8/20/2020,4561,173774,Philippines,Asia
8/21/2020,4248,178022,Philippines,Asia
8/22/2020,4343,182365,Philippines,Asia
8/23/2020,4884,187249,Philippines,Asia
8/24/2020,2352,189601,Philippines,Asia
8/25/2020,4651,194252,Philippines,Asia
8/26/2020,2912,197164,Philippines,Asia
8/27/2020,5197,202361,Philippines,Asia
8/28/2020,3220,205581,Philippines,Asia
8/29/2020,3963,209544,Philippines,Asia
3/4/2020,1,1,Poland,Europe
3/7/2020,4,5,Poland,Europe
3/8/2020,1,6,Poland,Europe
3/9/2020,5,11,Poland,Europe
3/10/2020,6,17,Poland,Europe
3/11/2020,5,22,Poland,Europe
3/12/2020,9,31,Poland,Europe
3/13/2020,18,49,Poland,Europe
3/14/2020,19,68,Poland,Europe
3/15/2020,36,104,Poland,Europe
3/16/2020,21,125,Poland,Europe
3/17/2020,52,177,Poland,Europe
3/18/2020,61,238,Poland,Europe
3/19/2020,49,287,Poland,Europe
3/20/2020,68,355,Poland,Europe
3/21/2020,70,425,Poland,Europe
3/22/2020,111,536,Poland,Europe
3/23/2020,98,634,Poland,Europe
3/24/2020,115,749,Poland,Europe
3/25/2020,152,901,Poland,Europe
3/26/2020,150,1051,Poland,Europe
3/27/2020,170,1221,Poland,Europe
3/28/2020,168,1389,Poland,Europe
3/29/2020,249,1638,Poland,Europe
3/30/2020,224,1862,Poland,Europe
3/31/2020,193,2055,Poland,Europe
4/1/2020,256,2311,Poland,Europe
4/2/2020,243,2554,Poland,Europe
4/3/2020,392,2946,Poland,Europe
4/4/2020,437,3383,Poland,Europe
4/5/2020,244,3627,Poland,Europe
4/6/2020,475,4102,Poland,Europe
4/7/2020,311,4413,Poland,Europe
4/8/2020,435,4848,Poland,Europe
4/9/2020,357,5205,Poland,Europe
4/10/2020,370,5575,Poland,Europe
4/11/2020,380,5955,Poland,Europe
4/12/2020,401,6356,Poland,Europe
4/13/2020,318,6674,Poland,Europe
4/14/2020,260,6934,Poland,Europe
4/15/2020,268,7202,Poland,Europe
4/16/2020,380,7582,Poland,Europe
4/17/2020,336,7918,Poland,Europe
4/18/2020,461,8379,Poland,Europe
4/19/2020,363,8742,Poland,Europe
4/20/2020,545,9287,Poland,Europe
4/21/2020,306,9593,Poland,Europe
4/22/2020,263,9856,Poland,Europe
4/23/2020,313,10169,Poland,Europe
4/24/2020,342,10511,Poland,Europe
4/25/2020,381,10892,Poland,Europe
4/26/2020,381,11273,Poland,Europe
4/27/2020,344,11617,Poland,Europe
4/28/2020,285,11902,Poland,Europe
4/29/2020,316,12218,Poland,Europe
4/30/2020,422,12640,Poland,Europe
5/1/2020,237,12877,Poland,Europe
5/2/2020,228,13105,Poland,Europe
5/3/2020,270,13375,Poland,Europe
5/4/2020,318,13693,Poland,Europe
5/5/2020,313,14006,Poland,Europe
5/6/2020,425,14431,Poland,Europe
5/7/2020,309,14740,Poland,Europe
5/8/2020,307,15047,Poland,Europe
5/9/2020,319,15366,Poland,Europe
5/10/2020,285,15651,Poland,Europe
5/11/2020,345,15996,Poland,Europe
5/12/2020,330,16326,Poland,Europe
5/13/2020,595,16921,Poland,Europe
5/14/2020,283,17204,Poland,Europe
5/15/2020,411,17615,Poland,Europe
5/16/2020,401,18016,Poland,Europe
5/17/2020,241,18257,Poland,Europe
5/18/2020,272,18529,Poland,Europe
5/19/2020,356,18885,Poland,Europe
5/20/2020,383,19268,Poland,Europe
5/21/2020,471,19739,Poland,Europe
5/22/2020,404,20143,Poland,Europe
5/23/2020,476,20619,Poland,Europe
5/24/2020,312,20931,Poland,Europe
5/25/2020,395,21326,Poland,Europe
5/26/2020,305,21631,Poland,Europe
5/27/2020,443,22074,Poland,Europe
5/28/2020,399,22473,Poland,Europe
5/29/2020,352,22825,Poland,Europe
5/30/2020,330,23155,Poland,Europe
5/31/2020,416,23571,Poland,Europe
6/1/2020,215,23786,Poland,Europe
6/2/2020,379,24165,Poland,Europe
6/3/2020,230,24395,Poland,Europe
6/4/2020,292,24687,Poland,Europe
6/5/2020,361,25048,Poland,Europe
6/6/2020,371,25419,Poland,Europe
6/7/2020,567,25986,Poland,Europe
6/8/2020,575,26561,Poland,Europe
6/9/2020,599,27160,Poland,Europe
6/10/2020,400,27560,Poland,Europe
6/11/2020,197,27757,Poland,Europe
6/12/2020,444,28201,Poland,Europe
6/13/2020,376,28577,Poland,Europe
6/14/2020,440,29017,Poland,Europe
6/15/2020,375,29392,Poland,Europe
6/16/2020,396,29788,Poland,Europe
6/17/2020,407,30195,Poland,Europe
6/18/2020,506,30701,Poland,Europe
6/19/2020,314,31015,Poland,Europe
6/20/2020,301,31316,Poland,Europe
6/21/2020,304,31620,Poland,Europe
6/22/2020,311,31931,Poland,Europe
6/23/2020,296,32227,Poland,Europe
6/24/2020,300,32527,Poland,Europe
6/25/2020,294,32821,Poland,Europe
6/26/2020,298,33119,Poland,Europe
6/27/2020,276,33395,Poland,Europe
6/28/2020,319,33714,Poland,Europe
6/29/2020,193,33907,Poland,Europe
6/30/2020,247,34154,Poland,Europe
7/1/2020,239,34393,Poland,Europe
7/2/2020,382,34775,Poland,Europe
7/3/2020,371,35146,Poland,Europe
7/4/2020,259,35405,Poland,Europe
7/5/2020,314,35719,Poland,Europe
7/6/2020,231,35950,Poland,Europe
7/7/2020,205,36155,Poland,Europe
7/8/2020,257,36412,Poland,Europe
7/9/2020,277,36689,Poland,Europe
7/10/2020,262,36951,Poland,Europe
7/11/2020,265,37216,Poland,Europe
7/12/2020,305,37521,Poland,Europe
7/13/2020,370,37891,Poland,Europe
7/14/2020,299,38190,Poland,Europe
7/15/2020,267,38457,Poland,Europe
7/16/2020,323,38780,Poland,Europe
7/17/2020,274,39054,Poland,Europe
7/18/2020,353,39407,Poland,Europe
7/19/2020,339,39746,Poland,Europe
7/20/2020,358,40104,Poland,Europe
7/21/2020,279,40383,Poland,Europe
7/22/2020,399,40782,Poland,Europe
7/23/2020,380,41162,Poland,Europe
7/24/2020,418,41580,Poland,Europe
7/25/2020,458,42038,Poland,Europe
7/26/2020,584,42622,Poland,Europe
7/27/2020,443,43065,Poland,Europe
7/28/2020,337,43402,Poland,Europe
7/29/2020,502,43904,Poland,Europe
7/30/2020,512,44416,Poland,Europe
7/31/2020,615,45031,Poland,Europe
8/1/2020,657,45688,Poland,Europe
8/2/2020,658,46346,Poland,Europe
8/3/2020,548,46894,Poland,Europe
8/4/2020,575,47469,Poland,Europe
8/5/2020,680,48149,Poland,Europe
8/6/2020,640,48789,Poland,Europe
8/7/2020,726,49515,Poland,Europe
8/8/2020,809,50324,Poland,Europe
8/9/2020,843,51167,Poland,Europe
8/10/2020,624,51791,Poland,Europe
8/11/2020,619,52410,Poland,Europe
8/12/2020,551,52961,Poland,Europe
8/13/2020,715,53676,Poland,Europe
8/14/2020,811,54487,Poland,Europe
8/15/2020,832,55319,Poland,Europe
8/16/2020,771,56090,Poland,Europe
8/17/2020,594,56684,Poland,Europe
8/18/2020,595,57279,Poland,Europe
8/19/2020,597,57876,Poland,Europe
8/20/2020,735,58611,Poland,Europe
8/21/2020,767,59378,Poland,Europe
8/22/2020,903,60281,Poland,Europe
8/23/2020,900,61181,Poland,Europe
8/24/2020,581,61762,Poland,Europe
8/25/2020,548,62310,Poland,Europe
8/26/2020,763,63073,Poland,Europe
8/27/2020,729,63802,Poland,Europe
8/28/2020,887,64689,Poland,Europe
8/29/2020,791,65480,Poland,Europe
3/3/2020,2,2,Portugal,Europe
3/4/2020,2,4,Portugal,Europe
3/5/2020,1,5,Portugal,Europe
3/6/2020,4,9,Portugal,Europe
3/7/2020,4,13,Portugal,Europe
3/8/2020,8,21,Portugal,Europe
3/9/2020,9,30,Portugal,Europe
3/10/2020,9,39,Portugal,Europe
3/11/2020,2,41,Portugal,Europe
3/12/2020,18,59,Portugal,Europe
3/13/2020,19,78,Portugal,Europe
3/14/2020,34,112,Portugal,Europe
3/15/2020,57,169,Portugal,Europe
3/16/2020,76,245,Portugal,Europe
3/17/2020,86,331,Portugal,Europe
3/18/2020,117,448,Portugal,Europe
3/19/2020,194,642,Portugal,Europe
3/20/2020,143,785,Portugal,Europe
3/21/2020,235,1020,Portugal,Europe
3/22/2020,260,1280,Portugal,Europe
3/23/2020,320,1600,Portugal,Europe
3/24/2020,460,2060,Portugal,Europe
3/25/2020,302,2362,Portugal,Europe
3/26/2020,633,2995,Portugal,Europe
3/27/2020,549,3544,Portugal,Europe
3/28/2020,724,4268,Portugal,Europe
3/29/2020,902,5170,Portugal,Europe
3/30/2020,792,5962,Portugal,Europe
3/31/2020,446,6408,Portugal,Europe
4/1/2020,1035,7443,Portugal,Europe
4/2/2020,808,8251,Portugal,Europe
4/3/2020,783,9034,Portugal,Europe
4/4/2020,852,9886,Portugal,Europe
4/5/2020,638,10524,Portugal,Europe
4/6/2020,754,11278,Portugal,Europe
4/7/2020,452,11730,Portugal,Europe
4/8/2020,712,12442,Portugal,Europe
4/9/2020,699,13141,Portugal,Europe
4/10/2020,815,13956,Portugal,Europe
4/11/2020,1516,15472,Portugal,Europe
4/12/2020,515,15987,Portugal,Europe
4/13/2020,598,16585,Portugal,Europe
4/14/2020,349,16934,Portugal,Europe
4/15/2020,514,17448,Portugal,Europe
4/16/2020,643,18091,Portugal,Europe
4/17/2020,750,18841,Portugal,Europe
4/18/2020,181,19022,Portugal,Europe
4/19/2020,663,19685,Portugal,Europe
4/20/2020,521,20206,Portugal,Europe
4/21/2020,657,20863,Portugal,Europe
4/22/2020,516,21379,Portugal,Europe
4/23/2020,603,21982,Portugal,Europe
4/24/2020,371,22353,Portugal,Europe
4/25/2020,918,23271,Portugal,Europe
4/26/2020,412,23683,Portugal,Europe
4/27/2020,163,23846,Portugal,Europe
4/28/2020,298,24144,Portugal,Europe
4/29/2020,180,24324,Portugal,Europe
4/30/2020,368,24692,Portugal,Europe
5/1/2020,295,24987,Portugal,Europe
5/2/2020,364,25351,Portugal,Europe
5/3/2020,-161,25190,Portugal,Europe
5/4/2020,334,25524,Portugal,Europe
5/5/2020,0,25524,Portugal,Europe
5/6/2020,178,25702,Portugal,Europe
5/7/2020,480,26182,Portugal,Europe
5/8/2020,533,26715,Portugal,Europe
5/9/2020,553,27268,Portugal,Europe
5/10/2020,138,27406,Portugal,Europe
5/11/2020,175,27581,Portugal,Europe
5/12/2020,98,27679,Portugal,Europe
5/13/2020,234,27913,Portugal,Europe
5/14/2020,219,28132,Portugal,Europe
5/15/2020,187,28319,Portugal,Europe
5/16/2020,264,28583,Portugal,Europe
5/17/2020,227,28810,Portugal,Europe
5/18/2020,226,29036,Portugal,Europe
5/19/2020,173,29209,Portugal,Europe
5/20/2020,223,29432,Portugal,Europe
5/21/2020,228,29660,Portugal,Europe
5/22/2020,252,29912,Portugal,Europe
5/23/2020,288,30200,Portugal,Europe
5/24/2020,271,30471,Portugal,Europe
5/25/2020,152,30623,Portugal,Europe
5/26/2020,165,30788,Portugal,Europe
5/27/2020,219,31007,Portugal,Europe
5/28/2020,285,31292,Portugal,Europe
5/29/2020,304,31596,Portugal,Europe
5/30/2020,350,31946,Portugal,Europe
5/31/2020,257,32203,Portugal,Europe
6/1/2020,297,32500,Portugal,Europe
6/2/2020,200,32700,Portugal,Europe
6/3/2020,195,32895,Portugal,Europe
6/4/2020,366,33261,Portugal,Europe
6/5/2020,331,33592,Portugal,Europe
6/6/2020,377,33969,Portugal,Europe
6/7/2020,382,34351,Portugal,Europe
6/8/2020,142,34493,Portugal,Europe
6/9/2020,392,34885,Portugal,Europe
6/10/2020,421,35306,Portugal,Europe
6/11/2020,294,35600,Portugal,Europe
6/12/2020,310,35910,Portugal,Europe
6/13/2020,270,36180,Portugal,Europe
6/14/2020,283,36463,Portugal,Europe
6/15/2020,227,36690,Portugal,Europe
6/16/2020,346,37036,Portugal,Europe
6/17/2020,300,37336,Portugal,Europe
6/18/2020,336,37672,Portugal,Europe
6/19/2020,417,38089,Portugal,Europe
6/20/2020,375,38464,Portugal,Europe
6/21/2020,377,38841,Portugal,Europe
6/22/2020,292,39133,Portugal,Europe
6/23/2020,259,39392,Portugal,Europe
6/24/2020,345,39737,Portugal,Europe
6/25/2020,367,40104,Portugal,Europe
6/26/2020,311,40415,Portugal,Europe
6/27/2020,451,40866,Portugal,Europe
6/28/2020,323,41189,Portugal,Europe
6/29/2020,457,41646,Portugal,Europe
6/30/2020,266,41912,Portugal,Europe
7/1/2020,229,42141,Portugal,Europe
7/2/2020,313,42454,Portugal,Europe
7/3/2020,328,42782,Portugal,Europe
7/4/2020,374,43156,Portugal,Europe
7/5/2020,413,43569,Portugal,Europe
7/6/2020,328,43897,Portugal,Europe
7/7/2020,232,44129,Portugal,Europe
7/8/2020,287,44416,Portugal,Europe
7/9/2020,443,44859,Portugal,Europe
7/10/2020,418,45277,Portugal,Europe
7/11/2020,402,45679,Portugal,Europe
7/12/2020,542,46221,Portugal,Europe
7/13/2020,291,46512,Portugal,Europe
7/14/2020,306,46818,Portugal,Europe
7/15/2020,233,47051,Portugal,Europe
7/16/2020,375,47426,Portugal,Europe
7/17/2020,339,47765,Portugal,Europe
7/18/2020,312,48077,Portugal,Europe
7/19/2020,313,48390,Portugal,Europe
7/20/2020,246,48636,Portugal,Europe
7/21/2020,135,48771,Portugal,Europe
7/22/2020,127,48898,Portugal,Europe
7/23/2020,252,49150,Portugal,Europe
7/24/2020,229,49379,Portugal,Europe
7/25/2020,313,49692,Portugal,Europe
7/26/2020,263,49955,Portugal,Europe
7/27/2020,209,50164,Portugal,Europe
7/28/2020,135,50299,Portugal,Europe
7/29/2020,111,50410,Portugal,Europe
7/30/2020,203,50613,Portugal,Europe
7/31/2020,255,50868,Portugal,Europe
8/1/2020,204,51072,Portugal,Europe
8/2/2020,238,51310,Portugal,Europe
8/3/2020,153,51463,Portugal,Europe
8/4/2020,106,51569,Portugal,Europe
8/5/2020,112,51681,Portugal,Europe
8/6/2020,167,51848,Portugal,Europe
8/7/2020,213,52061,Portugal,Europe
8/8/2020,290,52351,Portugal,Europe
8/9/2020,186,52537,Portugal,Europe
8/10/2020,131,52668,Portugal,Europe
8/11/2020,157,52825,Portugal,Europe
8/12/2020,120,52945,Portugal,Europe
8/13/2020,278,53223,Portugal,Europe
8/14/2020,325,53548,Portugal,Europe
8/15/2020,235,53783,Portugal,Europe
8/16/2020,198,53981,Portugal,Europe
8/17/2020,121,54102,Portugal,Europe
8/18/2020,132,54234,Portugal,Europe
8/19/2020,214,54448,Portugal,Europe
8/20/2020,253,54701,Portugal,Europe
8/21/2020,291,54992,Portugal,Europe
8/22/2020,219,55211,Portugal,Europe
8/23/2020,241,55452,Portugal,Europe
8/24/2020,145,55597,Portugal,Europe
8/25/2020,123,55720,Portugal,Europe
8/26/2020,192,55912,Portugal,Europe
8/27/2020,362,56274,Portugal,Europe
8/28/2020,399,56673,Portugal,Europe
8/29/2020,401,57074,Portugal,Europe
3/28/2020,64,64,Puerto_Rico,North America
3/29/2020,36,100,Puerto_Rico,North America
3/30/2020,27,127,Puerto_Rico,North America
3/31/2020,47,174,Puerto_Rico,North America
4/1/2020,65,239,Puerto_Rico,North America
4/2/2020,47,286,Puerto_Rico,North America
4/3/2020,30,316,Puerto_Rico,North America
4/4/2020,62,378,Puerto_Rico,North America
4/5/2020,74,452,Puerto_Rico,North America
4/6/2020,23,475,Puerto_Rico,North America
4/7/2020,38,513,Puerto_Rico,North America
4/8/2020,60,573,Puerto_Rico,North America
4/9/2020,47,620,Puerto_Rico,North America
4/10/2020,63,683,Puerto_Rico,North America
4/11/2020,42,725,Puerto_Rico,North America
4/12/2020,63,788,Puerto_Rico,North America
4/13/2020,109,897,Puerto_Rico,North America
4/14/2020,6,903,Puerto_Rico,North America
4/15/2020,20,923,Puerto_Rico,North America
4/16/2020,51,974,Puerto_Rico,North America
4/17/2020,69,1043,Puerto_Rico,North America
4/18/2020,25,1068,Puerto_Rico,North America
4/19/2020,50,1118,Puerto_Rico,North America
4/20/2020,95,1213,Puerto_Rico,North America
4/21/2020,39,1252,Puerto_Rico,North America
4/22/2020,0,1252,Puerto_Rico,North America
4/23/2020,0,1252,Puerto_Rico,North America
4/24/2020,0,1252,Puerto_Rico,North America
4/25/2020,24,1276,Puerto_Rico,North America
4/26/2020,31,1307,Puerto_Rico,North America
4/27/2020,64,1371,Puerto_Rico,North America
4/28/2020,18,1389,Puerto_Rico,North America
4/29/2020,11,1400,Puerto_Rico,North America
4/30/2020,33,1433,Puerto_Rico,North America
5/1/2020,106,1539,Puerto_Rico,North America
5/2/2020,36,1575,Puerto_Rico,North America
5/3/2020,182,1757,Puerto_Rico,North America
5/4/2020,51,1808,Puerto_Rico,North America
5/5/2020,35,1843,Puerto_Rico,North America
5/6/2020,81,1924,Puerto_Rico,North America
5/7/2020,44,1968,Puerto_Rico,North America
5/8/2020,63,2031,Puerto_Rico,North America
5/9/2020,125,2156,Puerto_Rico,North America
5/10/2020,17,2173,Puerto_Rico,North America
5/11/2020,25,2198,Puerto_Rico,North America
5/12/2020,58,2256,Puerto_Rico,North America
5/13/2020,43,2299,Puerto_Rico,North America
5/14/2020,30,2329,Puerto_Rico,North America
5/15/2020,98,2427,Puerto_Rico,North America
5/16/2020,115,2542,Puerto_Rico,North America
5/17/2020,47,2589,Puerto_Rico,North America
5/18/2020,57,2646,Puerto_Rico,North America
5/19/2020,64,2710,Puerto_Rico,North America
5/20/2020,95,2805,Puerto_Rico,North America
5/21/2020,61,2866,Puerto_Rico,North America
5/22/2020,47,2913,Puerto_Rico,North America
5/23/2020,117,3030,Puerto_Rico,North America
5/24/2020,70,3100,Puerto_Rico,North America
5/25/2020,89,3189,Puerto_Rico,North America
5/26/2020,71,3260,Puerto_Rico,North America
5/27/2020,64,3324,Puerto_Rico,North America
5/28/2020,73,3397,Puerto_Rico,North America
5/29/2020,89,3486,Puerto_Rico,North America
5/30/2020,161,3647,Puerto_Rico,North America
5/31/2020,71,3718,Puerto_Rico,North America
6/1/2020,58,3776,Puerto_Rico,North America
6/2/2020,97,3873,Puerto_Rico,North America
6/3/2020,62,3935,Puerto_Rico,North America
6/4/2020,88,4023,Puerto_Rico,North America
6/5/2020,485,4508,Puerto_Rico,North America
6/6/2020,112,4620,Puerto_Rico,North America
6/7/2020,295,4915,Puerto_Rico,North America
6/8/2020,70,4985,Puerto_Rico,North America
6/9/2020,61,5046,Puerto_Rico,North America
6/10/2020,139,5185,Puerto_Rico,North America
6/11/2020,144,5329,Puerto_Rico,North America
6/12/2020,23,5352,Puerto_Rico,North America
6/13/2020,184,5536,Puerto_Rico,North America
6/14/2020,154,5690,Puerto_Rico,North America
6/15/2020,121,5811,Puerto_Rico,North America
6/16/2020,79,5890,Puerto_Rico,North America
6/17/2020,61,5951,Puerto_Rico,North America
6/18/2020,52,6003,Puerto_Rico,North America
6/19/2020,108,6111,Puerto_Rico,North America
6/20/2020,0,6111,Puerto_Rico,North America
6/21/2020,352,6463,Puerto_Rico,North America
6/22/2020,62,6525,Puerto_Rico,North America
6/23/2020,39,6564,Puerto_Rico,North America
6/24/2020,121,6685,Puerto_Rico,North America
6/25/2020,135,6820,Puerto_Rico,North America
6/26/2020,57,6877,Puerto_Rico,North America
6/27/2020,45,6922,Puerto_Rico,North America
6/28/2020,144,7066,Puerto_Rico,North America
6/29/2020,123,7189,Puerto_Rico,North America
6/30/2020,61,7250,Puerto_Rico,North America
7/1/2020,215,7465,Puerto_Rico,North America
7/2/2020,72,7537,Puerto_Rico,North America
7/3/2020,71,7608,Puerto_Rico,North America
7/4/2020,75,7683,Puerto_Rico,North America
7/5/2020,4,7687,Puerto_Rico,North America
7/6/2020,229,7916,Puerto_Rico,North America
7/7/2020,669,8585,Puerto_Rico,North America
7/8/2020,129,8714,Puerto_Rico,North America
7/9/2020,190,8904,Puerto_Rico,North America
7/10/2020,0,8904,Puerto_Rico,North America
7/11/2020,392,9296,Puerto_Rico,North America
7/12/2020,237,9533,Puerto_Rico,North America
7/13/2020,288,9821,Puerto_Rico,North America
7/14/2020,189,10010,Puerto_Rico,North America
7/15/2020,113,10123,Puerto_Rico,North America
7/16/2020,256,10379,Puerto_Rico,North America
7/17/2020,195,10574,Puerto_Rico,North America
7/18/2020,546,11120,Puerto_Rico,North America
7/19/2020,333,11453,Puerto_Rico,North America
7/20/2020,610,12063,Puerto_Rico,North America
7/21/2020,398,12461,Puerto_Rico,North America
7/22/2020,479,12940,Puerto_Rico,North America
7/23/2020,98,13038,Puerto_Rico,North America
7/24/2020,435,13473,Puerto_Rico,North America
7/25/2020,494,13967,Puerto_Rico,North America
7/26/2020,573,14540,Puerto_Rico,North America
7/27/2020,603,15143,Puerto_Rico,North America
7/28/2020,298,15441,Puerto_Rico,North America
7/29/2020,399,15840,Puerto_Rico,North America
7/30/2020,221,16061,Puerto_Rico,North America
7/31/2020,511,16572,Puerto_Rico,North America
8/1/2020,209,16781,Puerto_Rico,North America
8/2/2020,1091,17872,Puerto_Rico,North America
8/3/2020,539,18411,Puerto_Rico,North America
8/4/2020,380,18791,Puerto_Rico,North America
8/5/2020,533,19324,Puerto_Rico,North America
8/6/2020,327,19651,Puerto_Rico,North America
8/7/2020,283,19934,Puerto_Rico,North America
8/8/2020,752,20686,Puerto_Rico,North America
8/9/2020,738,21424,Puerto_Rico,North America
8/10/2020,697,22121,Puerto_Rico,North America
8/11/2020,697,22818,Puerto_Rico,North America
8/12/2020,585,23403,Puerto_Rico,North America
8/13/2020,671,24074,Puerto_Rico,North America
8/14/2020,372,24446,Puerto_Rico,North America
8/15/2020,682,25128,Puerto_Rico,North America
8/16/2020,567,25695,Puerto_Rico,North America
8/17/2020,311,26006,Puerto_Rico,North America
8/18/2020,754,26760,Puerto_Rico,North America
8/19/2020,953,27713,Puerto_Rico,North America
8/20/2020,221,27934,Puerto_Rico,North America
8/21/2020,209,28143,Puerto_Rico,North America
8/22/2020,706,28849,Puerto_Rico,North America
8/23/2020,728,29577,Puerto_Rico,North America
8/24/2020,319,29896,Puerto_Rico,North America
8/25/2020,722,30618,Puerto_Rico,North America
8/26/2020,102,30720,Puerto_Rico,North America
8/27/2020,24,30744,Puerto_Rico,North America
8/28/2020,639,31383,Puerto_Rico,North America
8/29/2020,605,31988,Puerto_Rico,North America
12/31/2019,0,0,Qatar,Asia
1/1/2020,0,0,Qatar,Asia
1/2/2020,0,0,Qatar,Asia
1/3/2020,0,0,Qatar,Asia
1/4/2020,0,0,Qatar,Asia
1/5/2020,0,0,Qatar,Asia
1/6/2020,0,0,Qatar,Asia
1/7/2020,0,0,Qatar,Asia
1/8/2020,0,0,Qatar,Asia
1/9/2020,0,0,Qatar,Asia
1/10/2020,0,0,Qatar,Asia
1/11/2020,0,0,Qatar,Asia
1/12/2020,0,0,Qatar,Asia
1/13/2020,0,0,Qatar,Asia
1/14/2020,0,0,Qatar,Asia
1/15/2020,0,0,Qatar,Asia
1/16/2020,0,0,Qatar,Asia
1/17/2020,0,0,Qatar,Asia
1/18/2020,0,0,Qatar,Asia
1/19/2020,0,0,Qatar,Asia
1/20/2020,0,0,Qatar,Asia
1/21/2020,0,0,Qatar,Asia
1/22/2020,0,0,Qatar,Asia
1/23/2020,0,0,Qatar,Asia
1/24/2020,0,0,Qatar,Asia
1/25/2020,0,0,Qatar,Asia
1/26/2020,0,0,Qatar,Asia
1/27/2020,0,0,Qatar,Asia
1/28/2020,0,0,Qatar,Asia
1/29/2020,0,0,Qatar,Asia
1/30/2020,0,0,Qatar,Asia
1/31/2020,0,0,Qatar,Asia
2/1/2020,0,0,Qatar,Asia
2/2/2020,0,0,Qatar,Asia
2/3/2020,0,0,Qatar,Asia
2/4/2020,0,0,Qatar,Asia
2/5/2020,0,0,Qatar,Asia
2/6/2020,0,0,Qatar,Asia
2/7/2020,0,0,Qatar,Asia
2/8/2020,0,0,Qatar,Asia
2/9/2020,0,0,Qatar,Asia
2/10/2020,0,0,Qatar,Asia
2/11/2020,0,0,Qatar,Asia
2/12/2020,0,0,Qatar,Asia
2/13/2020,0,0,Qatar,Asia
2/14/2020,0,0,Qatar,Asia
2/15/2020,0,0,Qatar,Asia
2/16/2020,0,0,Qatar,Asia
2/17/2020,0,0,Qatar,Asia
2/18/2020,0,0,Qatar,Asia
2/19/2020,0,0,Qatar,Asia
2/20/2020,0,0,Qatar,Asia
2/21/2020,0,0,Qatar,Asia
2/22/2020,0,0,Qatar,Asia
2/23/2020,0,0,Qatar,Asia
2/24/2020,0,0,Qatar,Asia
2/25/2020,0,0,Qatar,Asia
2/26/2020,0,0,Qatar,Asia
2/27/2020,0,0,Qatar,Asia
2/28/2020,0,0,Qatar,Asia
2/29/2020,0,0,Qatar,Asia
3/1/2020,1,1,Qatar,Asia
3/2/2020,2,3,Qatar,Asia
3/3/2020,,,Qatar,Asia
3/4/2020,5,8,Qatar,Asia
3/5/2020,,,Qatar,Asia
3/6/2020,,,Qatar,Asia
3/7/2020,3,11,Qatar,Asia
3/8/2020,1,12,Qatar,Asia
3/9/2020,3,15,Qatar,Asia
3/10/2020,3,18,Qatar,Asia
3/11/2020,6,24,Qatar,Asia
3/12/2020,238,262,Qatar,Asia
3/13/2020,,,Qatar,Asia
3/14/2020,58,320,Qatar,Asia
3/15/2020,17,337,Qatar,Asia
3/16/2020,64,401,Qatar,Asia
3/17/2020,38,439,Qatar,Asia
3/18/2020,3,442,Qatar,Asia
3/19/2020,10,452,Qatar,Asia
3/20/2020,8,460,Qatar,Asia
3/21/2020,10,470,Qatar,Asia
3/22/2020,11,481,Qatar,Asia
3/23/2020,13,494,Qatar,Asia
3/24/2020,7,501,Qatar,Asia
3/25/2020,25,526,Qatar,Asia
3/26/2020,11,537,Qatar,Asia
3/27/2020,12,549,Qatar,Asia
3/28/2020,13,562,Qatar,Asia
3/29/2020,28,590,Qatar,Asia
3/30/2020,44,634,Qatar,Asia
3/31/2020,59,693,Qatar,Asia
4/1/2020,88,781,Qatar,Asia
4/2/2020,54,835,Qatar,Asia
4/3/2020,114,949,Qatar,Asia
4/4/2020,0,949,Qatar,Asia
4/5/2020,376,1325,Qatar,Asia
4/6/2020,279,1604,Qatar,Asia
4/7/2020,228,1832,Qatar,Asia
4/8/2020,225,2057,Qatar,Asia
4/9/2020,153,2210,Qatar,Asia
4/10/2020,166,2376,Qatar,Asia
4/11/2020,136,2512,Qatar,Asia
4/12/2020,216,2728,Qatar,Asia
4/13/2020,251,2979,Qatar,Asia
4/14/2020,252,3231,Qatar,Asia
4/15/2020,197,3428,Qatar,Asia
4/16/2020,283,3711,Qatar,Asia
4/17/2020,392,4103,Qatar,Asia
4/18/2020,560,4663,Qatar,Asia
4/19/2020,345,5008,Qatar,Asia
4/20/2020,440,5448,Qatar,Asia
4/21/2020,567,6015,Qatar,Asia
4/22/2020,518,6533,Qatar,Asia
4/23/2020,608,7141,Qatar,Asia
4/24/2020,623,7764,Qatar,Asia
4/25/2020,761,8525,Qatar,Asia
4/26/2020,833,9358,Qatar,Asia
4/27/2020,929,10287,Qatar,Asia
4/28/2020,957,11244,Qatar,Asia
4/29/2020,677,11921,Qatar,Asia
4/30/2020,643,12564,Qatar,Asia
5/1/2020,845,13409,Qatar,Asia
5/2/2020,687,14096,Qatar,Asia
5/3/2020,776,14872,Qatar,Asia
5/4/2020,679,15551,Qatar,Asia
5/5/2020,640,16191,Qatar,Asia
5/6/2020,951,17142,Qatar,Asia
