locality,year,price
BOX HILL SOUTH,2019,1177500.0
BRAYBROOK,2019,645000.0
BREAKWATER,2019,405000.0
BRIAGOLONG,2019,315000.0
BRIAR HILL,2019,823500.0
BRIGHT,2019,580000.0
BRIGHTON,2019,2662500.0
BRIGHTON EAST,2019,1700000.0
BROADFORD,2019,417500.0
BROADMEADOWS,2019,526000.0
BROOKFIELD,2019,445000.0
BROOKLYN,2019,672500.0
BROWN HILL,2019,449000.0
BRUNSWICK,2019,1036500.0
BRUNSWICK EAST,2019,1011500.0
BRUNSWICK WEST,2019,1061500.0
BRUTHEN,2019,229000.0
BULLEEN,2019,1105000.0
BUNDALONG,2019,515000.0
BUNDOORA,2019,730000.0
BUNINYONG,2019,475000.0
BUNYIP,2019,500500.0
BURNSIDE,2019,605000.0
BURNSIDE HEIGHTS,2019,591000.0
BURWOOD,2019,1165500.0
BURWOOD EAST,2019,1020000.0
CAIRNLEA,2019,752500.0
CALIFORNIA GULLY,2019,287000.0
CAMBERWELL,2019,2085000.0
CAMPBELLFIELD,2019,533000.0
CAMPBELLS CREEK,2019,500000.0
CAMPERDOWN,2019,280000.0
CANADIAN,2019,375000.0
CANTERBURY,2019,2902500.0
CAPE PATERSON,2019,540000.0
CAPE SCHANCK,2019,940000.0
CAPEL SOUND,2019,520000.0
CARISBROOK,2019,300000.0
CARLTON,2019,1308000.0
CARLTON NORTH,2019,1555000.0
CARNEGIE,2019,1313500.0
CAROLINE SPRINGS,2019,620000.0
CARRUM,2019,770000.0
CARRUM DOWNS,2019,537000.0
CASTERTON,2019,150000.0
CASTLEMAINE,2019,520000.0
CAULFIELD,2019,1762500.0
CAULFIELD EAST,2019,1375000.0
CAULFIELD NORTH,2019,2112000.0
CAULFIELD SOUTH,2019,1494500.0
CHADSTONE,2019,958000.0
CHARLEMONT,2019,465000.0
CHARLTON,2019,147000.0
CHELSEA,2019,856500.0
CHELSEA HEIGHTS,2019,750000.0
CHELTENHAM,2019,1035000.0
CHELTENHAM EAST,2019,940000.0
CHELTENHAM NORTH,2019,913000.0
CHEWTON,2019,439500.0
CHILTERN,2019,223500.0
CHIRNSIDE PARK,2019,680500.0
CHURCHILL,2019,185000.0
CLARINDA,2019,815000.0
CLAYTON,2019,1150000.0
CLAYTON NORTH,2019,1377500.0
CLAYTON SOUTH,2019,832000.0
CLIFTON HILL,2019,1348000.0
CLIFTON SPRINGS,2019,485000.0
CLUNES,2019,320000.0
CLYDE,2019,548000.0
CLYDE NORTH,2019,571500.0
COBBLEBANK,2019,480500.0
COBDEN,2019,237000.0
COBRAM,2019,272500.0
COBURG,2019,935500.0
COBURG EAST,2019,825000.0
COBURG NORTH,2019,805000.0
COCKATOO,2019,580000.0
COHUNA,2019,204000.0
COLAC,2019,315000.0
COLDSTREAM,2019,635000.0
COLERAINE,2019,144000.0
COLLINGWOOD,2019,1060000.0
COOLAROO,2019,441000.0
COONANS HILL,2019,902500.0
COONGULLA,2019,335000.0
CORINELLA,2019,357500.0
CORIO,2019,351500.0
CORONET BAY,2019,370000.0
CORRYONG,2019,236000.0
COWES,2019,560000.0
COWES WEST,2019,508000.0
CRAIGIEBURN,2019,525000.0
CRANBOURNE,2019,500000.0
CRANBOURNE EAST,2019,567500.0
CRANBOURNE NORTH,2019,570000.0
CRANBOURNE SOUTH,2019,632500.0
CRANBOURNE WEST,2019,515000.0
CREMORNE,2019,1290000.0
CRESWICK,2019,350000.0
CRIB POINT,2019,527500.0
CROYDON,2019,735000.0
CROYDON HILLS,2019,835000.0
CROYDON NORTH,2019,827500.0
CROYDON SOUTH,2019,715500.0
CURLEWIS,2019,560000.0
DALLAS,2019,451500.0
DALYSTON,2019,373000.0
DANDENONG,2019,601000.0
DANDENONG NORTH,2019,606500.0
DARLEY,2019,520000.0
DAYLESFORD,2019,590000.0
DEANSIDE,2019,352500.0
DEEPDENE,2019,2836000.0
DEER PARK,2019,550000.0
DELACOMBE,2019,390000.0
DELAHEY,2019,530000.0
DENNINGTON,2019,360000.0
DERRIMUT,2019,649000.0
DIAMOND CREEK,2019,750500.0
DIGGERS REST,2019,515000.0
DIMBOOLA,2019,120000.0
DINGLEY VILLAGE,2019,810000.0
DINNER PLAIN,2019,520000.0
DONALD,2019,136000.0
DONCASTER,2019,1260000.0
DONCASTER EAST,2019,1198000.0
DONNYBROOK,2019,540000.0
DONVALE,2019,1140000.0
DOREEN,2019,598000.0
DOVETON,2019,470000.0
DROMANA,2019,715000.0
DROUIN,2019,440000.0
DRYSDALE,2019,572500.0
DUNKELD,2019,225000.0
DUNOLLY,2019,234500.0
EAGLE POINT,2019,360000.0
EAGLEHAWK,2019,321500.0
EAGLEMONT,2019,1799000.0
EAST BAIRNSDALE,2019,235000.0
EAST BENDIGO,2019,390000.0
EAST GEELONG,2019,625000.0
EAST MELBOURNE,2019,3413500.0
EAST WARBURTON,2019,458000.0
EASTWOOD,2019,410000.0
ECHUCA,2019,370000.0
EDENHOPE,2019,169500.0
EDITHVALE,2019,954000.0
EILDON,2019,251500.0
ELLIMINYT,2019,445000.0
ELMORE,2019,235000.0
ELSTERNWICK,2019,1825000.0
ELTHAM,2019,925000.0
ELTHAM NORTH,2019,930000.0
ELWOOD,2019,1950000.0
EMERALD,2019,660000.0
ENDEAVOUR HILLS,2019,620000.0
EPPING,2019,546000.0
EPSOM,2019,371500.0
ESSENDON,2019,1448500.0
ESSENDON NORTH,2019,1100000.0
ESSENDON WEST,2019,1180000.0
EUMEMMERRING,2019,540000.0
EUREKA,2019,360000.0
EUROA,2019,309000.0
EYNESBURY,2019,555000.0
FAIRFIELD,2019,1295000.0
FAIRHAVEN,2019,1395000.0
FAWKNER,2019,665000.0
FERNTREE GULLY,2019,692000.0
FERNY CREEK,2019,800000.0
FINGAL,2019,1240000.0
FITZROY,2019,1400000.0
FITZROY NORTH,2019,1385000.0
FIVEWAYS,2019,485000.0
FLEMINGTON,2019,1000000.0
FLINDERS,2019,1670000.0
FLORA HILL,2019,370000.0
FLOWERDALE,2019,287500.0
FOOTSCRAY,2019,812000.0
FOREST HILL,2019,900000.0
FOSTER,2019,330000.0
FRANKSTON,2019,581000.0
FRANKSTON NORTH,2019,423000.0
FRANKSTON SOUTH,2019,817500.0
FRASER RISE,2019,595000.0
FYANSFORD,2019,660000.0
GARDEN CITY,2019,1375000.0
GARDENVALE,2019,1740000.0
GARFIELD,2019,518000.0
GEELONG,2019,720000.0
GEELONG WEST,2019,675000.0
GEMBROOK,2019,650000.0
GISBORNE,2019,730000.0
GLADSTONE PARK,2019,636500.0
GLEN HUNTLY,2019,1380000.0
GLEN IRIS,2019,1961000.0
GLEN WAVERLEY,2019,1285500.0
GLENROWAN,2019,372500.0
GLENROY,2019,700000.0
GOLDEN BEACH,2019,220000.0
GOLDEN POINT (BALLARAT),2019,370000.0
GOLDEN SQUARE,2019,340000.0
GORDON,2019,495000.0
GOUGHS BAY,2019,299500.0
GOWANBRAE,2019,700500.0
GRANTVILLE,2019,397500.0
GREEN LAKE,2019,290000.0
GREENSBOROUGH,2019,798000.0
GREENVALE,2019,715000.0
GROVEDALE,2019,505000.0
HADFIELD,2019,730000.0
HALLAM,2019,550000.0
HALLS GAP,2019,320000.0
HAMILTON,2019,209500.0
HAMLYN HEIGHTS,2019,540000.0
HAMPTON,2019,1900000.0
HAMPTON EAST,2019,1211500.0
HAMPTON PARK,2019,502000.0
HARCOURT,2019,420000.0
HARKNESS,2019,475000.0
HASTINGS,2019,506000.0
HASTINGS WEST,2019,430000.0
HAWTHORN,2019,2200000.0
HAWTHORN EAST,2019,2137500.0
HEALESVILLE,2019,580000.0
HEATHCOTE,2019,335000.0
HEATHERTON,2019,965000.0
HEATHMONT,2019,871000.0
HEIDELBERG,2019,1107500.0
HEIDELBERG HEIGHTS,2019,780000.0
HEIDELBERG WEST,2019,671500.0
HEPBURN,2019,452500.0
HEPBURN SPRINGS,2019,595000.0
HERNE HILL,2019,534000.0
HEYFIELD,2019,195000.0
HEYWOOD,2019,178000.0
HIGHETT,2019,1234000.0
HIGHTON,2019,690000.0
HILLSIDE (MELTON),2019,642000.0
HOPETOUN,2019,66000.0
HOPPERS CROSSING,2019,526500.0
HORSHAM,2019,269000.0
HUGHESDALE,2019,1150500.0
HUNTINGDALE,2019,914000.0
HUNTLY,2019,367500.0
HURSTBRIDGE,2019,700000.0
INDENTED HEAD,2019,606000.0
INGLEWOOD,2019,185000.0
INVERLOCH,2019,590000.0
INVERMAY PARK,2019,475000.0
IRONBARK,2019,304000.0
IRYMPLE,2019,386500.0
IVANHOE,2019,1580000.0
IVANHOE EAST,2019,1775000.0
JACANA,2019,512500.0
JACKASS FLAT,2019,331500.0
JAN JUC,2019,870000.0
JEERALANG NORTH,2019,235000.0
JEPARIT,2019,81000.0
JUNCTION VILLAGE,2019,483500.0
JUNORTOUN,2019,530000.0
KALIMNA,2019,292500.0
KALKALLO,2019,538000.0
KALLISTA,2019,700000.0
KALORAMA,2019,645000.0
KANGAROO FLAT,2019,340000.0
KANGAROO GROUND SOUTH,2019,815500.0
KANIVA,2019,169500.0
KEALBA,2019,596000.0
KEILOR,2019,836500.0
KEILOR DOWNS,2019,630000.0
KEILOR EAST,2019,835000.0
KEILOR LODGE,2019,740000.0
KEILOR PARK,2019,704000.0
KENNINGTON,2019,373500.0
KENSINGTON,2019,978000.0
KERANG,2019,170000.0
KEW,2019,2345000.0
KEW EAST,2019,1837000.0
KEW NORTH,2019,1833000.0
KEYSBOROUGH,2019,740000.0
KIALLA,2019,450000.0
KILCUNDA,2019,533000.0
KILLARA (WODONGA),2019,453500.0
KILMORE,2019,435000.0
KILSYTH,2019,645000.0
KILSYTH SOUTH,2019,780500.0
KINGLAKE,2019,555000.0
KINGS PARK,2019,510000.0
KINGSBURY,2019,660000.0
KINGSVILLE,2019,1010000.0
KNOXFIELD,2019,760000.0
KOO WEE RUP,2019,550000.0
KOONDROOK,2019,212500.0
KOOYONG,2019,3585000.0
KOROIT,2019,345000.0
KORUMBURRA,2019,319500.0
KURUNJANG,2019,420000.0
KYABRAM,2019,263000.0
KYNETON,2019,595000.0
LAKE BOGA,2019,239000.0
LAKE GARDENS,2019,552500.0
LAKE TYERS BEACH,2019,357500.0
LAKE WENDOUREE,2019,850000.0
LAKES ENTRANCE,2019,300000.0
LALOR,2019,590000.0
LANCEFIELD,2019,500000.0
LANG LANG,2019,495000.0
LANGWARRIN,2019,617000.0
LARA,2019,495000.0
LARA LAKE,2019,535500.0
LAUNCHING PLACE,2019,554000.0
LAVERTON,2019,529000.0
LAVERTON SOUTH,2019,622500.0
LEITCHVILLE,2019,106000.0
LENEVA,2019,426000.0
LEONGATHA,2019,368500.0
LEOPOLD,2019,510000.0
LILYDALE,2019,676000.0
LINTON,2019,256500.0
LISMORE,2019,144500.0
LOCH SPORT,2019,244000.0
LONG GULLY,2019,280000.0
LONGWARRY,2019,406000.0
LORNE,2019,1295000.0
LOVELY BANKS,2019,570000.0
LOWER PLENTY,2019,950000.0
LUCAS,2019,431000.0
LUCKNOW,2019,275000.0
LYNBROOK,2019,623000.0
LYNDHURST,2019,665500.0
LYSTERFIELD,2019,956500.0
MACEDON,2019,800000.0
MACLEOD,2019,922500.0
MADDINGLEY,2019,460000.0
MAFFRA,2019,255000.0
MAIDEN GULLY,2019,514000.0
MAIDSTONE,2019,790000.0
MALDON,2019,510000.0
MALLACOOTA,2019,406500.0
MALMSBURY,2019,475000.0
MALVERN,2019,2570000.0
MALVERN EAST,2019,1789000.0
MANIFOLD HEIGHTS,2019,715000.0
MANOR LAKES,2019,533000.0
MANSFIELD,2019,450000.0
MARIBYRNONG,2019,961500.0
MARONG,2019,420000.0
MARSHALL,2019,486500.0
MARYBOROUGH,2019,236000.0
MARYSVILLE,2019,462500.0
MCCRAE,2019,795000.0
MCKENZIE HILL,2019,536500.0
MCKINNON,2019,1516000.0
MCLOUGHLINS BEACH,2019,210000.0
MEADOW HEIGHTS,2019,474000.0
MEENIYAN,2019,424500.0
MELTON,2019,385000.0
MELTON SOUTH,2019,390000.0
MELTON WEST,2019,428000.0
MENTONE,2019,1031000.0
MERBEIN,2019,210000.0
MERINDA PARK,2019,476000.0
MERNDA,2019,552000.0
MERRIJIG (MANSFIELD),2019,422500.0
METUNG,2019,440000.0
MICKLEHAM,2019,525000.0
MIDDLE PARK,2019,2775000.0
MILDURA,2019,310000.0
MILL PARK,2019,653000.0
MILLGROVE,2019,415000.0
MINERS REST,2019,427500.0
MINYIP,2019,114500.0
MIRBOO NORTH,2019,327500.0
MITCHAM,2019,942000.0
MITCHELL PARK,2019,313000.0
MOE,2019,210000.0
MONBULK,2019,630000.0
MONT ALBERT,2019,1690000.0
MONT ALBERT NORTH,2019,1380000.0
MONTMORENCY,2019,856000.0
MONTROSE,2019,707500.0
MOONEE PONDS,2019,1300000.0
MOORABBIN,2019,1065000.0
MOOROOLBARK,2019,670000.0
MOOROOPNA,2019,247500.0
MORDIALLOC,2019,1017500.0
MORNINGTON,2019,807000.0
MORTLAKE,2019,164000.0
MORWELL,2019,179000.0
MOUNT BEAUTY,2019,294000.0
MOUNT CLEAR,2019,396500.0
MOUNT DANDENONG,2019,690000.0
MOUNT DUNEED,2019,557000.0
MOUNT ELIZA,2019,1180000.0
MOUNT EVELYN,2019,636000.0
MOUNT HELEN,2019,417000.0
MOUNT MACEDON,2019,775000.0
MOUNT MARTHA,2019,1262500.0
MOUNT PLEASANT,2019,377500.0
MOUNT WAVERLEY,2019,1270000.0
MULGRAVE,2019,840000.0
MURCHISON,2019,244500.0
MURRUMBEENA,2019,1243000.0
MURTOA,2019,119000.0
MYRTLEFORD,2019,325000.0
NAGAMBIE,2019,414000.0
NARRE WARREN,2019,589000.0
NARRE WARREN NORTH,2019,1100000.0
NARRE WARREN SOUTH,2019,625000.0
NATHALIA,2019,229000.0
NEERIM SOUTH,2019,413000.0
NELSON,2019,247500.0
NERRINA,2019,617500.0
NEW GISBORNE,2019,695000.0
NEWBOROUGH,2019,255000.0
NEWCOMB,2019,435000.0
NEWINGTON,2019,490000.0
NEWLANDS ARM,2019,443000.0
NEWPORT,2019,1055000.0
NEWSTEAD,2019,436000.0
NEWTOWN (GREATER GEELONG),2019,832000.0
NHILL,2019,137000.0
NICHOLS POINT,2019,430000.0
NIDDRIE,2019,1070000.0
NOBLE PARK,2019,625500.0
NOBLE PARK NORTH,2019,610000.0
NORLANE,2019,350000.0
NORTH BENDIGO,2019,325000.0
NORTH GEELONG,2019,500000.0
NORTH MELBOURNE,2019,1352500.0
NORTH WONTHAGGI,2019,389000.0
NORTHCOTE,2019,1303500.0
NOTTING HILL,2019,880000.0
NUMURKAH,2019,250000.0
NUNAWADING,2019,951000.0
NYAH WEST,2019,85000.0
NYORA,2019,370000.0
OAK PARK,2019,840000.0
OAKLEIGH,2019,1101000.0
OAKLEIGH EAST,2019,950000.0
OAKLEIGH SOUTH,2019,910500.0
OCEAN GROVE,2019,695000.0
OFFICER,2019,545500.0
OFFICER SOUTH,2019,714000.0
OLINDA,2019,746500.0
OMEO,2019,250000.0
ORBOST,2019,185500.0
ORMOND,2019,1475000.0
OSBORNE,2019,777500.0
OUYEN,2019,99000.0
PAKENHAM,2019,486000.0
PARADISE BEACH,2019,200000.0
PARK ORCHARDS,2019,1510000.0
PARKDALE,2019,1157500.0
PARKVILLE,2019,1480000.0
PASCOE VALE,2019,855000.0
PASCOE VALE SOUTH,2019,950000.0
PATTERSON GARDENS,2019,920000.0
PATTERSON LAKES,2019,925000.0
PAYNESVILLE,2019,340000.0
PEARCEDALE,2019,660000.0
PETERBOROUGH,2019,419000.0
PIONEER BAY,2019,310000.0
PLENTY,2019,1301000.0
POINT COOK,2019,640000.0
POINT LONSDALE,2019,827500.0
POREPUNKAH,2019,530000.0
PORT ALBERT,2019,250000.0
PORT FAIRY,2019,625000.0
PORT FRANKLIN,2019,302500.0
PORT MELBOURNE,2019,1400000.0
PORT WELSHPOOL,2019,315000.0
PORTARLINGTON,2019,625000.0
PORTLAND,2019,267000.0
PORTLAND NORTH,2019,276000.0
PORTSEA,2019,1950000.0
PRAHRAN,2019,1520000.0
PRESTON,2019,940000.0
PRINCES HILL,2019,2035000.0
PYRAMID HILL,2019,120000.0
QUARRY HILL,2019,395000.0
QUEENSCLIFF,2019,950000.0
RAINBOW,2019,75000.0
RAYMOND ISLAND,2019,300000.0
RED CLIFFS,2019,217500.0
REDAN,2019,357000.0
RESEARCH,2019,937500.0
RESERVOIR,2019,754000.0
RHYLL,2019,565000.0
RICHMOND,2019,1260000.0
RIDDELLS CREEK,2019,710000.0
RINGWOOD,2019,803000.0
RINGWOOD EAST,2019,809000.0
RINGWOOD NORTH,2019,871000.0
RIPPLESIDE,2019,825000.0
ROBINVALE,2019,231500.0
ROCHESTER,2019,255000.0
ROCKBANK,2019,497000.0
ROMSEY,2019,580500.0
ROSANNA,2019,1042500.0
ROSEBUD,2019,550000.0
ROSEBUD SOUTH,2019,697000.0
ROSEDALE,2019,247000.0
ROWVILLE,2019,820000.0
ROXBURGH PARK,2019,543000.0
RUPANYUP,2019,100500.0
RUSHWORTH,2019,205000.0
RUTHERGLEN,2019,282500.0
RYE,2019,690000.0
SAFETY BEACH,2019,793500.0
SAILORS GULLY,2019,280000.0
SALE,2019,325000.0
SAN REMO,2019,554500.0
SANCTUARY LAKES,2019,625000.0
SANDHURST,2019,812500.0
SANDRINGHAM,2019,1650000.0
SANDY POINT,2019,410000.0
SASSAFRAS,2019,805000.0
SAWMILL SETTLEMENT,2019,441000.0
SCORESBY,2019,767000.0
SEA LAKE,2019,100000.0
SEABROOK,2019,626500.0
SEAFORD,2019,655000.0
SEAHOLME,2019,1020000.0
SEASPRAY,2019,265000.0
SEBASTOPOL,2019,315000.0
SEDDON,2019,960000.0
SELBY,2019,601500.0
SEVILLE,2019,620000.0
SEVILLE EAST,2019,580000.0
SEYMOUR,2019,300000.0
SHEPPARTON,2019,282000.0
SHEPPARTON NORTH,2019,393000.0
SHOREHAM,2019,1400000.0
SILVERLEAVES,2019,618500.0
SKENES CREEK,2019,667500.0
SKIPTON,2019,200000.0
SKYE,2019,597500.0
SMITHS BEACH,2019,624500.0
SMYTHESDALE,2019,342500.0
SOLDIERS HILL,2019,480000.0
SOMERS,2019,950000.0
SOMERVILLE,2019,600000.0
SORRENTO,2019,1470000.0
SOUTH DUDLEY,2019,339000.0
SOUTH GEELONG,2019,702500.0
SOUTH KINGSVILLE,2019,859000.0
SOUTH MELBOURNE,2019,1355000.0
SOUTH MORANG,2019,625500.0
SOUTH YARRA,2019,1850000.0
SPOTSWOOD,2019,950000.0
SPRING GULLY,2019,386500.0
SPRINGVALE,2019,743000.0
SPRINGVALE SOUTH,2019,679000.0
ST ALBANS,2019,591000.0
ST ALBANS PARK,2019,422000.0
ST ANDREWS BEACH,2019,930000.0
ST ARNAUD,2019,175000.0
ST HELENA,2019,905000.0
ST KILDA,2019,1600000.0
ST KILDA EAST,2019,1560500.0
ST KILDA WEST,2019,2465000.0
ST LEONARDS,2019,562500.0
STANHOPE,2019,187500.0
STAWELL,2019,189000.0
STRATFORD,2019,316500.0
STRATHDALE,2019,451000.0
STRATHFIELDSAYE,2019,476500.0
STRATHMERTON,2019,195000.0
STRATHMORE,2019,1322500.0
STRATHMORE HEIGHTS,2019,800000.0
STRATHTULLOH,2019,507500.0
STUDFIELD,2019,811000.0
SUNBURY,2019,533500.0
SUNDERLAND BAY,2019,413500.0
SUNNYCLIFFS,2019,229500.0
SUNSET STRIP,2019,460000.0
SUNSHINE,2019,720000.0
SUNSHINE NORTH,2019,638000.0
SUNSHINE WEST,2019,635000.0
SURF BEACH,2019,525000.0
SURREY HILLS,2019,1890000.0
SWAN HILL,2019,285000.0
SWAN REACH,2019,450000.0
SYDENHAM,2019,599500.0
SYNDAL,2019,1524500.0
TALLANGATTA,2019,257500.0
TARNEIT,2019,555000.0
TATURA,2019,276500.0
TAWONGA SOUTH,2019,422500.0
TAYLORS HILL,2019,702000.0
TAYLORS LAKES,2019,750000.0
TECOMA,2019,662500.0
TEMPLESTOWE,2019,1281500.0
TEMPLESTOWE LOWER,2019,1080000.0
TERANG,2019,188500.0
THE BASIN,2019,695000.0
THE HONEYSUCKLES,2019,336000.0
THE PATCH,2019,755000.0
THOMASTOWN,2019,593500.0
THOMSON (GREATER GEELONG),2019,400500.0
THORNBURY,2019,1150000.0
THORNHILL PARK,2019,535000.0
TIMBOON,2019,260000.0
TONGALA,2019,234500.0
TOONGABBIE,2019,270000.0
TOORA,2019,275000.0
TOORADIN,2019,700000.0
TOORAK,2019,4550000.0
TOOTGAROOK,2019,586000.0
TORQUAY,2019,816500.0
TRAFALGAR,2019,396500.0
TRARALGON,2019,326500.0
TRARALGON EAST,2019,470000.0
TRAVANCORE,2019,1125000.0
TRENTHAM,2019,614000.0
TRUGANINA,2019,575000.0
TULLAMARINE,2019,612000.0
TYABB,2019,586500.0
UPPER FERNTREE GULLY,2019,642500.0
UPWEY,2019,702500.0
VENTNOR,2019,540000.0
VENUS BAY,2019,330000.0
VERMONT,2019,937000.0
VERMONT SOUTH,2019,1165000.0
VIEWBANK,2019,920000.0
VIOLET TOWN,2019,287500.0
WAHGUNYAH,2019,355000.0
WALKERVILLE,2019,334500.0
WALLAN,2019,480000.0
WALLAN EAST,2019,450000.0
WANDANA HEIGHTS,2019,766500.0
WANDIN NORTH,2019,630000.0
WANGARATTA,2019,319000.0
WANTIRNA,2019,860000.0
WANTIRNA SOUTH,2019,988500.0
WARBURTON,2019,512500.0
WARNEET,2019,512500.0
WARRACKNABEAL,2019,118000.0
WARRAGUL,2019,460000.0
WARRANDYTE,2019,994000.0
WARRANWOOD,2019,935000.0
WARRNAMBOOL,2019,370000.0
WATERWAYS,2019,1270000.0
WATSONIA,2019,736000.0
WATSONIA NORTH,2019,726500.0
WATTLE GLEN,2019,778500.0
WAURN PONDS,2019,641500.0
WEDDERBURN,2019,138500.0
WEIR VIEWS,2019,465000.0
WENDOUREE,2019,335000.0
WENDOUREE WEST,2019,259000.0
WERRIBEE,2019,505000.0
WERRIBEE SOUTH,2019,744500.0
WEST FOOTSCRAY,2019,785000.0
WEST MELBOURNE,2019,1017500.0
WEST WODONGA,2019,342500.0
WESTALL,2019,741000.0
WESTGARTH,2019,1492500.0
WESTMEADOWS,2019,620000.0
WHEELERS HILL,2019,1010000.0
WHITE HILLS,2019,330000.0
WHITTINGTON,2019,377500.0
WHITTLESEA,2019,580000.0
WILLIAMS LANDING,2019,657000.0
WILLIAMSTOWN,2019,1350000.0
WILLIAMSTOWN NORTH,2019,950000.0
WIMBLEDON HEIGHTS,2019,386500.0
WINCHELSEA,2019,430000.0
WINDSOR,2019,1350000.0
WINTER VALLEY,2019,435000.0
WODONGA,2019,331000.0
WOLLERT,2019,575000.0
WONGA PARK,2019,1111000.0
WONTHAGGI,2019,375000.0
WOODEND,2019,747500.0
WOOLAMAI WATERS,2019,495500.0
WOORI YALLOCK,2019,510000.0
WURRUK,2019,210000.0
WY YUNG,2019,349500.0
WYCHEPROOF,2019,141500.0
WYNDHAM VALE,2019,465000.0
YACKANDANDAH,2019,497500.0
YALLAMBIE,2019,792500.0
YALLOURN NORTH,2019,191000.0
YARRA GLEN,2019,670000.0
YARRA JUNCTION,2019,582500.0
YARRAGON,2019,410000.0
YARRAM,2019,240000.0
YARRAVILLE,2019,974000.0
YARRAWONGA,2019,375000.0
YEA,2019,441000.0
YINNAR,2019,255000.0
ABBOTSFORD,2020,1205000.0
ABERFELDIE,2020,1620000.0
AINTREE,2020,685000.0
AIREYS INLET,2020,1125000.0
AIRPORT WEST,2020,807500.0
ALBANVALE,2020,540000.0
ALBERT PARK,2020,1890000.0
ALBION,2020,727500.0
ALEXANDRA,2020,380000.0
ALFREDTON,2020,510000.0
ALLANSFORD,2020,362000.0
ALPHINGTON,2020,1857500.0
ALTONA,2020,927500.0
ALTONA EAST,2020,870000.0
ALTONA MEADOWS,2020,642500.0
ALTONA NORTH,2020,840000.0
ANGLESEA,2020,1070000.0
APOLLO BAY,2020,710000.0
ARARAT,2020,244000.0
ARDEER,2020,615000.0
ARMADALE,2020,2575000.0
ARMSTRONG CREEK,2020,555000.0
ASCOT (GREATER BENDIGO),2020,467500.0
ASCOT VALE,2020,1275000.0
ASHBURTON,2020,1590000.0
ASHWOOD,2020,1250000.0
ASPENDALE,2020,1115000.0
ASPENDALE GARDENS,2020,970000.0
ATTWOOD,2020,750000.0
AVENEL,2020,450000.0
AVOCA,2020,280000.0
AVONDALE HEIGHTS,2020,840000.0
AVONSLEIGH,2020,615000.0
BACCHUS MARSH,2020,518000.0
BADGER CREEK,2020,550000.0
BAIRNSDALE,2020,290000.0
BALACLAVA,2020,1395000.0
BALCOMBE,2020,1300000.0
BALLAN,2020,500000.0
BALLARAT CENTRAL,2020,560000.0
BALLARAT EAST,2020,398000.0
BALLARAT NORTH,2020,423000.0
BALNARRING,2020,938500.0
BALNARRING BEACH,2020,1210000.0
BALWYN,2020,2260000.0
BALWYN NORTH,2020,1875000.0
BANNOCKBURN,2020,555000.0
BARANDUDA,2020,425000.0
BARNAWARTHA,2020,345000.0
BARWON HEADS,2020,1240000.0
BAXTER,2020,567500.0
BAYSWATER,2020,746500.0
BAYSWATER NORTH,2020,730000.0
BEACONSFIELD,2020,717500.0
BEACONSFIELD UPPER,2020,818000.0
BEAUFORT,2020,322000.0
BEAUMARIS,2020,1705000.0
BEECHWORTH,2020,490000.0
BELGRAVE,2020,680000.0
BELGRAVE HEIGHTS,2020,737500.0
BELGRAVE SOUTH,2020,845000.0
BELL PARK,2020,497500.0
BELL POST HILL,2020,507000.0
BELLFIELD (BANYULE),2020,800000.0
BELMONT,2020,605000.0
BENALLA,2020,302000.0
BENDIGO,2020,499000.0
BENTLEIGH,2020,1505000.0
BENTLEIGH EAST,2020,1252500.0
BERWICK,2020,701500.0
BEVERIDGE,2020,552000.0
BIRCHIP,2020,127500.0
BIRREGURRA,2020,467000.0
BITTERN,2020,630000.0
BLACK HILL,2020,491000.0
BLACK ROCK,2020,1867500.0
BLACKBURN,2020,1404000.0
BLACKBURN NORTH,2020,1080000.0
BLACKBURN SOUTH,2020,1101000.0
BLACKWOOD,2020,477500.0
BLAIRGOWRIE,2020,1143500.0
BLIND BIGHT,2020,565000.0
BONBEACH,2020,901500.0
BONNIE DOON,2020,372500.0
BONSHAW,2020,435000.0
BOOLARRA,2020,255000.0
BOORT,2020,165000.0
BORONIA,2020,715000.0
BOTANIC RIDGE,2020,730000.0
BOX HILL,2020,1470000.0
BOX HILL NORTH,2020,1180000.0
BOX HILL SOUTH,2020,1255000.0
BRAYBROOK,2020,679500.0
BREAKWATER,2020,410000.0
BRIAGOLONG,2020,270000.0
BRIAR HILL,2020,881500.0
BRIGHT,2020,700000.0
BRIGHTON,2020,3065000.0
BRIGHTON EAST,2020,1950000.0
BROADFORD,2020,452500.0
BROADMEADOWS,2020,555000.0
BROOKFIELD,2020,500000.0
BROOKLYN,2020,670000.0
BROWN HILL,2020,487500.0
BRUNSWICK,2020,1100000.0
BRUNSWICK EAST,2020,1290000.0
BRUNSWICK WEST,2020,1180000.0
BRUTHEN,2020,345000.0
BULLEEN,2020,1178500.0
BUNDALONG,2020,712500.0
BUNDOORA,2020,744000.0
BUNINYONG,2020,587500.0
BUNYIP,2020,540000.0
BURNSIDE,2020,660000.0
BURNSIDE HEIGHTS,2020,655000.0
BURWOOD,2020,1277500.0
BURWOOD EAST,2020,1050000.0
CAIRNLEA,2020,807500.0
CALIFORNIA GULLY,2020,320000.0
CAMBERWELL,2020,2060000.0
CAMPBELLFIELD,2020,537500.0
CAMPBELLS CREEK,2020,540000.0
CAMPERDOWN,2020,295000.0
CANADIAN,2020,426000.0
